country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id
BEL,clea,56000013,NA,Parti de la liberté et du progrès-Partij voor vrijheid en vooruitgang,Party of Liberty and Progress,1961,1971,21.6,1965,NA,NA,2015-07-20T21:06:02Z,2015-10-06T18:51:58Z,11828,275
BEL,clea,56000021,NA,Partij voor vrijheid en vooruitgang,Party of Liberty and Progress (Flemish),1974,1991,12,1991,NA,NA,2015-07-20T21:05:22Z,2015-10-06T18:51:25Z,11173,49
BEL,clea,56000011,NA,Parti de la liberté et des réformes de Wallonie,Party of Reforms and Freedom for Wallonia,1977,1978,7.8,1977,NA,NA,2015-07-20T21:05:17Z,2015-10-06T18:51:41Z,11093,554
BEL,clea,56000033,NA,Volksunie,People’s Union,1958,1991,11.1,1971,NA,NA,2015-07-20T21:05:27Z,2015-10-06T18:51:39Z,11250,1424
BEL,clea,56000034,NA,Volksunie-Vrij Demokraten,People’s Union–Free Democrats,1995,1995,4.7,1995,NA,NA,2015-07-20T21:05:26Z,2015-10-06T18:51:41Z,11233,1424
BEL,clea,56000024,NA,Radicale omvormers en sociale strijders voor een eerlijke maatschappij,Radical Change and Social Fighters for an Honest Society,1991,1991,3.2,1991,NA,NA,2015-07-20T21:05:27Z,2015-10-06T18:51:59Z,11243,1016
BEL,clea,56000025,NA,Rex,Rexists,1936,1939,11.5,1936,NA,NA,2015-07-20T21:04:58Z,2015-10-06T18:51:40Z,10804,1829
BEL,clea,56000017,NA,Parti social-chrétien,Social-Christian Party (Walloon),1968,1995,12.6,1978,NA,NA,2015-07-20T21:06:11Z,2015-10-06T18:51:12Z,11950,633
BEL,clea,56000018,NA,Parti social-chrétien-Christelijke volkspartij,Social-Christian Party and Christian People’s Party,1946,1965,47.7,1950,NA,NA,2015-07-20T21:05:31Z,2015-10-06T18:51:23Z,11313,405
BEL,clea,56000026,NA,Socialistische partij,Socialist Party (Flemish),1978,1995,13.7,1987,NA,NA,2015-07-20T21:04:46Z,2015-10-06T18:51:44Z,10572,1680
BEL,clea,56000019,NA,Parti socialiste,Socialist Party (Walloon),1978,1995,16.8,1987,NA,NA,2015-07-20T21:04:38Z,2015-10-06T18:52:00Z,10407,500
BEL,clea,56000003,NA,Cartel Van den Boeynants,Van de Boeynants Cartel,1968,1968,4.6,1968,NA,NA,2015-07-20T21:04:46Z,2015-10-06T18:51:21Z,10570,3672
BLZ,clea,84000001,NA,Christian Democratic Party,NA,1961,1984,11.6,1961,NA,NA,2015-07-20T21:05:23Z,2015-10-06T18:51:57Z,11183,4088
BLZ,clea,84000002,NA,Corozal United Front,NA,1974,1974,4.3,1974,NA,NA,2015-07-20T21:05:19Z,2015-10-06T18:51:29Z,11117,4084
BLZ,clea,84000003,NA,Honduran Independent Party,NA,1957,1961,13.5,1957,NA,NA,2015-07-20T21:05:53Z,2015-10-06T18:51:17Z,11709,4087
BLZ,clea,84000005,NA,National Independence Party,NA,1961,1969,40,1965,NA,NA,2015-07-20T21:05:20Z,2015-10-06T18:51:37Z,11145,4085
BLZ,clea,84000006,NA,National Party,NA,1954,1957,23,1954,NA,NA,2015-07-20T21:05:48Z,2015-10-06T18:51:17Z,11621,4086
BLZ,clea,84000011,NA,People’s United Party,NA,1954,2012,65,1954,NA,NA,2015-07-20T21:04:42Z,2015-10-06T18:51:50Z,10482,3739
BLZ,clea,84000014,NA,United Democratic Party,NA,1974,2012,56.7,2008,NA,NA,2015-07-20T21:06:09Z,2015-10-06T18:51:07Z,11924,3738
BEN,clea,204000002,NA,Forces Cauris pour Un Benin Emergent,NA,2011,2011,33.3,2011,NA,NA,2015-07-20T21:04:32Z,2015-10-06T18:51:38Z,10324,2300
BEN,clea,204000005,NA,Front D’Action pour le Renouveau et le Developpement (FARD-ALAFIA),NA,1995,1995,6.2,1995,NA,NA,2015-07-20T21:05:48Z,2015-10-06T18:51:20Z,11614,4089
BEN,clea,204000007,NA,La Renaissance du Benin,NA,1995,1995,14.6,1995,NA,NA,2015-07-20T21:04:44Z,2015-10-06T18:51:14Z,10521,3831
BEN,clea,204000008,NA,Mouvement National pour la Democratie et le Developpement,NA,1995,1995,2,1995,NA,NA,2015-07-20T21:05:43Z,2015-10-06T18:51:27Z,11512,3900
BEN,clea,204000010,NA,Notre Cause Commune,NA,1991,1995,10.1,1991,NA,NA,2015-07-20T21:06:06Z,2015-10-06T18:51:41Z,11879,3836
BEN,clea,204000012,NA,Parti Communiste du Benin,NA,1995,1995,3.3,1995,NA,NA,2015-07-20T21:06:02Z,2015-10-06T18:51:47Z,11816,3828
BEN,clea,204000015,NA,Parti Social-Democrate,NA,1995,1995,7.7,1995,NA,NA,2015-07-20T21:04:27Z,2015-10-06T18:51:36Z,10249,2368
BEN,clea,204000013,NA,Parti du Renouveau Democratique,NA,1995,1995,15.4,1995,NA,NA,2015-07-20T21:05:45Z,2015-10-06T18:51:16Z,11555,2365
BEN,clea,204000016,NA,Rassemblement Africain pour le Progres et la Solidarite,NA,1995,1995,2.6,1995,NA,NA,2015-07-20T21:05:04Z,2015-10-06T18:51:47Z,10910,3841
BEN,clea,204000018,NA,Rassemblement National pour la Democratie,NA,1991,1995,12.1,1991,NA,NA,2015-07-20T21:05:24Z,2015-10-06T18:51:32Z,11195,3834
BEN,clea,204000017,NA,Rassemblement des Democrates Liberaux pour le Reconstruction Nationale,NA,1991,2011,5.6,1991,NA,NA,2015-07-20T21:06:03Z,2015-10-06T18:51:39Z,11832,3839
BEN,clea,204000023,NA,Union Democratique pour le Developpement Economique et Social,NA,1991,1991,2.5,1991,NA,NA,2015-07-20T21:04:50Z,2015-10-06T18:51:09Z,10647,3900
BEN,clea,204000024,NA,Union Nationale pour la Democratie et le Progres,NA,1991,1995,3.1,1991,NA,NA,2015-07-20T21:06:02Z,2015-10-06T18:51:23Z,11820,4091
BEN,clea,204000025,NA,Union pour la Democratie et la Solidarite Nationale,NA,1991,1995,7.1,1991,NA,NA,2015-07-20T21:04:58Z,2015-10-06T18:51:26Z,10793,4090
BEN,clea,204000027,NA,Union pour le Benin,NA,2011,2011,4.5,2011,NA,NA,2015-07-20T21:04:44Z,2015-10-06T18:51:45Z,10534,3900
BMU,clea,60000002,NLP,National Liberal Party,NA,1985,2003,5.5,1989,NA,NA,2015-07-20T21:05:15Z,2015-10-06T18:51:21Z,11075,3722
BMU,clea,60000005,OBA,One Bermuda Alliance,NA,2012,2012,51.7,2012,NA,NA,2015-07-20T21:05:23Z,2015-10-06T18:52:04Z,11181,3790
BMU,clea,60000003,PLP,Progressive Labour Party,NA,1963,2012,53.8,1998,NA,NA,2015-07-20T21:04:45Z,2015-10-06T18:51:18Z,10561,3721
BMU,clea,60000004,UBP,United Bermuda Party,NA,1972,2007,66.1,1985,NA,NA,2015-07-20T21:05:49Z,2015-10-06T18:51:26Z,11630,3723
BTN,clea,64000001,NA,Druk Chirwang Tshogpa,NA,2013,2013,5.9,2013,NA,NA,2015-07-20T21:04:28Z,2015-10-06T18:51:29Z,10267,3820
BTN,clea,64000002,NA,Druk Nyamrup Tshogpa,NA,2013,2013,17.1,2013,NA,NA,2015-07-20T21:06:09Z,2015-10-06T18:51:23Z,11922,3303
BTN,clea,64000003,NA,Druk Phuensum Tshogpa,Bhutan Peace and Prosperity Party,2008,2013,67,2008,NA,NA,2015-07-20T21:04:46Z,2015-10-06T18:51:10Z,10583,3822
BTN,clea,64000004,NA,People’s Democratic Party,People’s Democratic Party,2008,2013,33,2008,NA,NA,2015-07-20T21:04:58Z,2015-10-06T18:51:17Z,10797,3823
BOL,clea,68000045,NA,Alianza Social,NA,2009,2009,3,2009,NA,NA,2015-07-20T21:05:51Z,2015-10-06T18:52:02Z,11659,715
BOL,clea,68000048,NA,Frente Democrático Revolucionario,NA,1980,1980,3,1980,NA,NA,2015-07-20T21:04:55Z,2015-10-06T18:51:18Z,10746,3903
BOL,clea,68000049,NA,Movimiento Indio Túpaj Katari,NA,1979,1980,2.5,1980,NA,NA,2015-07-20T21:04:36Z,2015-10-06T18:51:22Z,10392,4399
BOL,clea,68000052,NA,Partido Revolucionario Auténtico,NA,1980,1980,2.8,1980,NA,NA,2015-07-20T21:05:23Z,2015-10-06T18:51:36Z,11188,4394
BOL,clea,68000056,NA,Unidad Democrática y Popular,NA,1979,1980,38.7,1980,NA,NA,2015-07-20T21:04:55Z,2015-10-06T18:51:43Z,10745,4400
BOL,clea,68000040,NA,Unidad Cívica Solidaridad,Civic Solidarity Union,1993,1997,15.1,1997,NA,NA,2015-07-20T21:04:32Z,2015-10-06T18:51:58Z,10331,4395
BOL,clea,68000007,NA,Conciencia de Patria,Conscience of Fatherland,1989,1993,14.3,1993,NA,NA,2015-07-20T21:04:49Z,2015-10-06T18:51:06Z,10622,4396
BOL,clea,68000008,NA,Conciencia de Patria Movimiento Patriótico,Conscience of Fatherland - Patriotic Movement,1997,2002,15.6,1997,NA,NA,2015-07-20T21:06:08Z,2015-10-06T18:51:57Z,11917,4397
BOL,clea,68000018,NA,Movimiento Bolivia Libre,Free Bolivia Movement,1993,1997,5.4,1993,NA,NA,2015-07-20T21:04:29Z,2015-10-06T18:51:50Z,10281,4398
BOL,clea,68000035,NA,Partido Libertad y Justicia,Freedom and Justice Party,2002,2002,2.6,2002,NA,NA,2015-07-20T21:05:41Z,2015-10-06T18:51:04Z,11471,4391
BOL,clea,68000024,NA,Movimiento Indígena Pachakuti,Indigenous Pachakuti Movement,2002,2005,5.7,2002,NA,NA,2015-07-20T21:06:04Z,2015-10-06T18:51:19Z,11858,4392
BOL,clea,68000017,NA,Movimiento al Socialismo,Movement Toward Socialism,2002,2005,49.3,2005,NA,NA,2015-07-20T21:04:40Z,2015-10-06T18:51:50Z,10449,442
BOL,clea,68000012,NA,Frente de Unidad Nacional,National Unity Front,2005,2005,9.5,2005,NA,NA,2015-07-20T21:04:54Z,2015-10-06T18:51:24Z,10738,170
BOL,clea,68000002,NA,Acción Democrática Nacionalista,Nationalist Democratic Action,1979,2002,32.9,1985,NA,NA,2015-07-20T21:05:24Z,2015-10-06T18:51:58Z,11206,4393
BOL,clea,68000032,NA,Nueva Fuerza Republicana,New Republic Force,2002,2005,18.3,2002,NA,NA,2015-07-20T21:05:28Z,2015-10-06T18:51:23Z,11265,4386
BOL,clea,68000021,NA,Movimiento de la Izquierda Revolucionaria,Revolutionary Left Movement,1985,1989,21.8,1989,NA,NA,2015-07-20T21:04:34Z,2015-10-06T18:51:10Z,10363,4387
BOL,clea,68000022,NA,Movimiento de la Izquierda Revolucionaria - Nueva Mayoría,Revolutionary Left Movement - New Majority,1997,2002,17.5,2002,NA,NA,2015-07-20T21:05:47Z,2015-10-06T18:51:24Z,11583,4387
BOL,clea,68000031,NA,Movimiento Revolucionario Tupaj Katari de Liberación,Revolutionary Movement of Liberation Tupaj Katari,1985,1989,2.1,1985,NA,NA,2015-07-20T21:05:11Z,2015-10-06T18:51:55Z,11013,4388
BOL,clea,68000026,NA,Movimiento Nacionalista Revolucionario,Revolutionary Nationalist Movement,1979,2005,35.9,1979,NA,NA,2015-07-20T21:05:01Z,2015-10-06T18:51:09Z,10866,568
BOL,clea,68000029,NA,Movimiento Nacionalista Revolucionario Vanguardia,Revolutionary Nationalist Movement Vanguard,1985,1985,4.8,1985,NA,NA,2015-07-20T21:05:10Z,2015-10-06T18:51:41Z,11004,4390
BOL,clea,68000027,NA,Movimiento Nacionalista Revolucionario de Izquierda,Revolutionary Nationalist Movement of the Left,1985,1985,5.5,1985,NA,NA,2015-07-20T21:05:46Z,2015-10-06T18:51:14Z,11574,4389
BOL,clea,68000039,NA,Poder Democrático y Social,Social and Democratic Power,2005,2005,28.4,2005,NA,NA,2015-07-20T21:05:48Z,2015-10-06T18:52:04Z,11617,1238
BOL,clea,68000037,NA,Partido Socialista,Socialist Party,1979,2002,8.7,1980,NA,NA,2015-07-20T21:04:39Z,2015-10-06T18:51:28Z,10438,4401
BOL,clea,68000038,NA,Partido Socialista Uno,Socialist Party One,1985,1989,2.8,1989,NA,NA,2015-07-20T21:05:13Z,2015-10-06T18:51:08Z,11041,4384
BOL,clea,68000013,NA,Frente del Pueblo Unido,United People's Front,1985,1985,2.5,1985,NA,NA,2015-07-20T21:05:14Z,2015-10-06T18:51:41Z,11068,4385
BIH,clea,70000018,SNSD,SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,Alliance of Independent Social Democrats - Milorad Dodik,2006,2006,19.1,2006,NA,NA,2015-07-20T21:04:43Z,2015-10-06T18:52:03Z,10520,292
BIH,clea,70000002,BPS BiH,BOSANSKOHERCEGOVACKA PATRIOTSKA STRANKA-SEFER HALILOVIC,Bosnia-Herzegovina Patriotic Party - Sefer Halilović,2006,2006,2.7,2006,NA,NA,2015-07-20T21:05:32Z,2015-10-06T18:51:22Z,11342,3683
BIH,clea,70000027,Za BiH,STRANKA ZA BOSNU I HERCEGOVINU,Party for Bosnia and Herzegovina,2006,2006,15.5,2006,NA,NA,2015-07-20T21:05:28Z,2015-10-06T18:51:03Z,11267,357
BIH,clea,70000015,PDP RS,PARTIJA DEMOKRATSKOG PROGRESA REPUBLIKE SRPSKE,Party of Democractic Progress of Serbia,2006,2006,2,2006,NA,NA,2015-07-20T21:04:53Z,2015-10-06T18:51:08Z,10719,1673
BIH,clea,70000025,SDA,STRANKA DEMOKRATSKE AKCIJE,Party of Democratic Action,2006,2006,16.9,2006,NA,NA,2015-07-20T21:04:31Z,2015-10-06T18:52:00Z,10317,1454
BIH,clea,70000013,Za Boljitak,NARODNA STRANKA RADOM ZA BOLJITAK,People's Party Work for Betterment,2006,2006,2.3,2006,NA,NA,2015-07-20T21:06:04Z,2015-10-06T18:51:40Z,11861,3240
BIH,clea,70000022,SDS,SRPSKA DEMOKRATSKA STRANKA,Serbian Democratic Party,2006,2006,7.7,2006,NA,NA,2015-07-20T21:05:43Z,2015-10-06T18:51:04Z,11513,1166
BIH,clea,70000020,SDP,SOCIJALDEMOKRATSKA PARTIJA BOSNE I HERCEGOVINE - SOCIJALDEMOKRATI BIH,Social Democratic Party of Bosnia and Herzegovina,2006,2006,10.1,2006,NA,NA,2015-07-20T21:05:05Z,2015-10-06T18:51:35Z,10918,537
BWA,clea,72000001,BAM,Botswana Alliance Movement,NA,1999,2009,4.7,1999,NA,NA,2015-07-20T21:05:45Z,2015-10-06T18:51:20Z,11562,3633
BWA,clea,72000002,BCP,Botswana Congress Party,NA,1999,2009,19.2,2009,NA,NA,2015-07-20T21:06:08Z,2015-10-06T18:51:49Z,11915,2337
BWA,clea,72000003,BDP,Botswana Democratic Party,NA,1969,2009,76.6,1974,NA,NA,2015-07-20T21:04:50Z,2015-10-06T18:51:18Z,10644,2301
BWA,clea,72000004,BIP,Botswana Independence Party,NA,1969,1989,6,1969,NA,NA,2015-07-20T21:05:35Z,2015-10-06T18:51:42Z,11375,3631
BWA,clea,72000005,BNF,Botswana National Front,NA,1969,2009,37.1,1994,NA,NA,2015-07-20T21:04:46Z,2015-10-06T18:51:11Z,10567,2336
BWA,clea,72000006,BPP,Botswana Peoples Party,NA,1969,2009,12.1,1969,NA,NA,2015-07-20T21:05:59Z,2015-10-06T18:51:52Z,11773,3632
BWA,clea,72000013,IFP,Independence Freedom Party,NA,1994,1994,2.8,1994,NA,NA,2015-07-20T21:04:30Z,2015-10-06T18:51:19Z,10298,3631
BRA,clea,76000077,NA,Democratas,NA,2010,2010,7.4,2010,NA,NA,2015-07-20T21:05:12Z,2015-10-06T18:51:39Z,11024,2493
BRA,clea,76000010,PCB,Partido Comunista Brasileiro,NA,1945,2010,8.6,1945,NA,NA,2015-07-20T21:05:49Z,2015-10-06T18:51:17Z,11634,2489
BRA,clea,76000009,PC DO B,Partido Comunista do Brasil,NA,1986,2010,2.8,2010,NA,NA,2015-07-20T21:05:45Z,2015-10-06T18:51:37Z,11559,565
BRA,clea,76000014,PDC,Partido Democrata Cristão,NA,1945,1990,5.5,1962,NA,NA,2015-07-20T21:04:45Z,2015-10-06T18:51:40Z,10564,4403
BRA,clea,76000016,PDS,Partido Democrático Social,NA,1982,1990,43.2,1982,NA,NA,2015-07-20T21:05:50Z,2015-10-06T18:51:22Z,11646,1163
BRA,clea,76000017,PDT,Partido Democrático Trabalhista,NA,1982,2010,10,1990,NA,NA,2015-07-20T21:05:27Z,2015-10-06T18:51:28Z,11252,1009
BRA,clea,76000024,PL,Partido Liberal,NA,1945,2006,4.4,2006,NA,NA,2015-07-20T21:05:21Z,2015-10-06T18:51:38Z,11161,1823
BRA,clea,76000039,PPS,Partido Popular Socialista,NA,1994,2010,3.9,2006,NA,NA,2015-07-20T21:04:31Z,2015-10-06T18:51:59Z,10302,267
BRA,clea,76000037,PPR,Partido Progressista Reformador,NA,1994,1994,9.2,1994,NA,NA,2015-07-20T21:05:15Z,2015-10-06T18:51:55Z,11078,4402
BRA,clea,76000035,PP,Partido Progressita,NA,1994,2010,11.3,1998,NA,NA,2015-07-20T21:05:21Z,2015-10-06T18:51:12Z,11157,781
BRA,clea,76000040,PR (1),Partido Republicano,NA,1945,1962,5.7,1958,NA,NA,2015-07-20T21:05:23Z,2015-10-06T18:51:21Z,11187,4408
BRA,clea,76000056,PSC,Partido Social Cristão,NA,1986,2010,3.1,2010,NA,NA,2015-07-20T21:04:56Z,2015-10-06T18:51:50Z,10769,861
BRA,clea,76000057,PSD,Partido Social Democrático,NA,1945,2002,42.7,1945,NA,NA,2015-07-20T21:04:28Z,2015-10-06T18:51:33Z,10260,3816
BRA,clea,76000063,PSP,Partido Social Progressista,NA,1947,1962,14.8,1947,NA,NA,2015-07-20T21:04:37Z,2015-10-06T18:51:23Z,10393,4409
BRA,clea,76000064,PST,Partido Social Trabalhista,NA,1950,2002,2.2,1950,NA,NA,2015-07-20T21:05:51Z,2015-10-06T18:52:02Z,11665,4406
BRA,clea,76000055,PSB,Partido Socialista Brasileiro,NA,1950,2010,7,2010,NA,NA,2015-07-20T21:05:51Z,2015-10-06T18:51:41Z,11657,723
BRA,clea,76000069,PTB,Partido Trabalhista Brasileiro,NA,1945,2010,24.8,1962,NA,NA,2015-07-20T21:05:04Z,2015-10-06T18:51:42Z,10906,458
BRA,clea,76000072,PTN,Partido Trabalhista Nacional,NA,1950,2010,2.9,1950,NA,NA,2015-07-20T21:05:09Z,2015-10-06T18:51:55Z,10973,4650
BRA,clea,76000068,PT DO B,Partido Trabalhista do Brasil,NA,1990,2010,4.7,2006,NA,NA,2015-07-20T21:05:22Z,2015-10-06T18:51:53Z,11174,458
BRA,clea,76000075,PV,Partido Verde,NA,1994,2010,3.8,2010,NA,NA,2015-07-20T21:04:52Z,2015-10-06T18:51:08Z,10682,547
BRA,clea,76000045,PRN,Partido da Reconstrucao Nacional,NA,1990,1998,8.3,1990,NA,NA,2015-07-20T21:05:36Z,2015-10-06T18:52:04Z,11385,4410
BRA,clea,76000041,PR (2),Partido da República (founded 2006),NA,2010,2010,7.5,2010,NA,NA,2015-07-20T21:05:58Z,2015-10-06T18:51:11Z,11755,4405
BRA,clea,76000058,PSDB,Partido da Social Democracia Brasileiro,NA,1990,2010,17.5,1998,NA,NA,2015-07-20T21:04:39Z,2015-10-06T18:51:45Z,10428,225
BRA,clea,76000046,PRONA,Partido de Reedificação da Ordem Nacional,NA,1990,2006,2.1,2002,NA,NA,2015-07-20T21:05:08Z,2015-10-06T18:52:00Z,10959,4404
BRA,clea,76000019,PFL,Partido del Frente Liberal (changed name to Democratas: DEM in 2007),NA,1986,2006,17.7,1986,NA,NA,2015-07-20T21:06:05Z,2015-10-06T18:51:21Z,11869,1536
BRA,clea,76000028,PMDB,Partido do Movimiento Democrático Brasileiro,NA,1982,2010,47.8,1986,NA,NA,2015-07-20T21:05:51Z,2015-10-06T18:51:38Z,11670,654
BRA,clea,76000067,PT,Partido dos Trabalhadores,NA,1982,2010,18.4,2002,NA,NA,2015-07-20T21:05:08Z,2015-10-06T18:51:11Z,10967,356
BRA,clea,76000076,UDN,Uniao Democratica Nacional,NA,1945,1962,32.5,1947,NA,NA,2015-07-20T21:04:52Z,2015-10-06T18:51:42Z,10704,4407
VGB,clea,92000002,NA,National Democratic Party,NA,2003,2011,53.1,2003,NA,NA,2015-07-20T21:05:15Z,2015-10-06T18:51:41Z,11077,3760
VGB,clea,92000003,NA,People’s Patriotic Alliance,NA,2011,2011,5.1,2011,NA,NA,2015-07-20T21:04:32Z,2015-10-06T18:52:00Z,10332,3757
VGB,clea,92000004,NA,Virgin Islands Party,NA,2003,2011,50.8,2007,NA,NA,2015-07-20T21:06:06Z,2015-10-06T18:51:39Z,11882,3752
BGR,clea,100000055,NA,Obedinenie za tsarya,Alliance for the King,1997,1997,7.6,1997,NA,NA,2015-07-20T21:05:22Z,2015-10-06T18:52:04Z,11177,709
BGR,clea,100000053,NA,Obedinenie na natsiyata - dvizhenie na onepravdanite,Alliance of the Nation - Movement of the Downtrodden,1994,1997,52.3,1997,NA,NA,2015-07-20T21:04:47Z,2015-10-06T18:51:19Z,10585,2635
BGR,clea,100000103,NA,NA,Ataka Party,2005,2009,9.5,2009,NA,NA,2015-07-20T21:05:37Z,2015-10-06T18:51:30Z,11409,1793
BGR,clea,100000021,NA,Bulgarski zemedelski naroden suyuz (edinen),Bulgarian Agrarian National Union (United),1991,1991,3.4,1991,NA,NA,2015-07-20T21:04:53Z,2015-10-06T18:51:50Z,10710,2060
BGR,clea,100000019,NA,Bulgarski zemedelski naroden suyuz - 'Nikola Petkov',Bulgarian Agrarian National Union - 'Nikola Petkov',1991,2005,3.9,1991,NA,NA,2015-07-20T21:05:42Z,2015-10-06T18:51:13Z,11500,2060
BGR,clea,100000017,NA,Bulgarski Biznes Blok,Bulgarian Business Block,1991,2001,4.9,1997,NA,NA,2015-07-20T21:05:07Z,2015-10-06T18:51:17Z,10943,1027
BGR,clea,100000090,NA,NA,Coalition 'Simeon II',2001,2001,3.4,2001,NA,NA,2015-07-20T21:06:06Z,2015-10-06T18:51:28Z,11889,1023
BGR,clea,100000109,NA,NA,Democrats for Strong Bulgaria,2005,2005,6.4,2005,NA,NA,2015-07-20T21:05:42Z,2015-10-06T18:51:45Z,11498,1195
BGR,clea,100000032,NA,Evrolevitsa,Euroleft,1997,1997,5.5,1997,NA,NA,2015-07-20T21:05:14Z,2015-10-06T18:51:06Z,11062,149
BGR,clea,100000114,NA,NA,GERB,2009,2009,39.9,2009,NA,NA,2015-07-20T21:04:43Z,2015-10-06T18:51:26Z,10518,760
BGR,clea,100000116,NA,NA,Lider,2009,2009,3.6,2009,NA,NA,2015-07-20T21:06:11Z,2015-10-06T18:51:17Z,11954,265
BGR,clea,100000030,NA,Dvizhenie za prava i svobodi,Movement for Rights and Freedoms,1991,2009,11.9,2005,NA,NA,2015-07-20T21:04:37Z,2015-10-06T18:51:41Z,10400,982
BGR,clea,100000121,NA,NA,National Movement Simeon II (NMS),2001,2005,42.7,2001,NA,NA,2015-07-20T21:06:00Z,2015-10-06T18:51:06Z,11785,816
BGR,clea,100000119,NA,NA,National Movement for Stability and Progress (former National Movement Simeon II),2009,2009,3.7,2009,NA,NA,2015-07-20T21:04:34Z,2015-10-06T18:51:10Z,10357,374
BGR,clea,100000122,NA,NA,New Time (NV),2005,2005,3,2005,NA,NA,2015-07-20T21:05:33Z,2015-10-06T18:51:47Z,11358,2022
BGR,clea,100000123,NA,NA,"Order, Law, Justice",2009,2009,4.2,2009,NA,NA,2015-07-20T21:04:38Z,2015-10-06T18:51:43Z,10408,272
BGR,clea,100000068,NA,Politicheski suyuz 'Demokratichna alternativa za republikata',"Political Alliance ""Democratic Alternative for the Republic""",1994,1997,3.8,1994,NA,NA,2015-07-20T21:04:35Z,2015-10-06T18:51:44Z,10366,2059
BGR,clea,100000073,NA,Suyuz na demokratichnite sili,Union of Democratic Forces,1991,1994,24.2,1994,NA,NA,2015-07-20T21:05:38Z,2015-10-06T18:51:50Z,11413,482
BGR,clea,100000074,NA,Suyuz na demokratichnite sili - tsentur,Union of Democratic Forces - Centre,1991,1991,34.4,1991,NA,NA,2015-07-20T21:05:11Z,2015-10-06T18:51:05Z,11015,2025
BGR,clea,100000075,NA,Suyuz na demokratichniti sili - liberali,Union of Democratic Forces - Liberal,1991,1991,3.2,1991,NA,NA,2015-07-20T21:05:23Z,2015-10-06T18:51:20Z,11191,2026
KHM,clea,116000001,NA,Kanakpak Pracheachon Kâmpuchéa (Khmer),Cambodian Peoples' Party,2008,2008,58.1,2008,NA,NA,2015-07-20T21:05:50Z,2015-10-06T18:51:16Z,11640,3765
KHM,clea,116000004,NA,NA,Human Rights' Party,2008,2008,6.6,2008,NA,NA,2015-07-20T21:05:30Z,2015-10-06T18:51:16Z,11296,3763
KHM,clea,116000002,FUNCINPEC,"Front Uni National pour un Cambodge Indépendant, Neutre, Pacifique, et Coopératif (French)","National United Front for an Independent, Neutral, Peaceful, and Cooperative Cambodia",2008,2008,5.1,2008,NA,NA,2015-07-20T21:05:16Z,2015-10-06T18:51:08Z,11083,3764
KHM,clea,116000009,NA,NA,Norodom Ranariddh Party,2008,2008,5.6,2008,NA,NA,2015-07-20T21:04:32Z,2015-10-06T18:52:02Z,10320,3761
KHM,clea,116000010,NA,Kanakpak Sam Rangsee (Khmer),Sam Rainsy Party,2008,2008,21.9,2008,NA,NA,2015-07-20T21:04:58Z,2015-10-06T18:51:23Z,10807,3762
CMR,clea,120000012,UDC,Union Démocratique du Cameroun,Cameroon Democratic Union,1997,2002,2.1,1997,NA,NA,2015-07-20T21:06:01Z,2015-10-06T18:51:09Z,11809,3773
CMR,clea,120000010,RDPC,Rassemblement Démocratique du Peuple Camerounais,Cameroon People’s Democratic Movement,1997,2002,64.8,2002,NA,NA,2015-07-20T21:05:30Z,2015-10-06T18:52:04Z,11293,3774
CMR,clea,120000017,UNDP,Union Nationale pour la Démocratie et le Progrès,National Union for Democracy and Progress,1997,2002,13.3,1997,NA,NA,2015-07-20T21:05:41Z,2015-10-06T18:51:19Z,11467,3775
CMR,clea,120000011,SDF,Social Democratic Front,Social Democratic Front,1997,2002,21.9,1997,NA,NA,2015-07-20T21:04:28Z,2015-10-06T18:51:17Z,10264,3682
CAN,clea,124000005,NA,Anti-Confederate,NA,1867,1867,7.9,1867,NA,NA,2015-07-20T21:06:01Z,2015-10-06T18:51:41Z,11808,3640
CAN,clea,124000008,NA,Bloc Québécois,NA,1993,2011,13.5,1993,NA,NA,2015-07-20T21:05:48Z,2015-10-06T18:51:09Z,11608,1428
CAN,clea,124000007,NA,Bloc populaire canadien,NA,1945,1945,3.3,1945,NA,NA,2015-07-20T21:04:27Z,2015-10-06T18:51:41Z,10244,407
CAN,clea,124000011,NA,Canadian Alliance,NA,2000,2000,25.5,2000,NA,NA,2015-07-20T21:04:54Z,2015-10-06T18:51:22Z,10737,1332
CAN,clea,124000026,NA,Co-operative Commonwealth Federation,NA,1930,1958,15.6,1945,NA,NA,2015-07-20T21:05:11Z,2015-10-06T18:51:23Z,11011,3629
CAN,clea,124000021,NA,Conservative,NA,1867,2011,48.3,1930,NA,NA,2015-07-20T21:04:53Z,2015-10-06T18:51:46Z,10709,232
CAN,clea,124000023,NA,Conservative Party of Canada,NA,2004,2008,37.7,2008,NA,NA,2015-07-20T21:05:53Z,2015-10-06T18:51:47Z,11708,1004
CAN,clea,124000037,NA,Government,NA,1917,1917,56.9,1917,NA,NA,2015-07-20T21:05:34Z,2015-10-06T18:51:47Z,11368,3009
CAN,clea,124000038,NA,Green Party of Canada,NA,1984,2011,6.8,2008,NA,NA,2015-07-20T21:05:17Z,2015-10-06T18:51:13Z,11096,931
