cntry,essround,variable,ess_id,party,n
SI,5,prtvtcsi,1,Democratic Party of Pensioners of Slovenia - DESUS,58
SI,5,prtvtcsi,2,Liberal Democracy of Slovenia - LDS,50
SI,5,prtvtcsi,3,LIPA  - Party,7
SI,5,prtvtcsi,4,New Slovenia - Christian Peoples Party - NSi,25
SI,5,prtvtcsi,5,Slovenian Democratic Party - SDS,196
SI,5,prtvtcsi,6,Slovene Peoples Party - SLS,33
SI,5,prtvtcsi,7,Slovene National Party - SNS,23
SI,5,prtvtcsi,8,Social Democrats - SD,208
SI,5,prtvtcsi,9,ZARES - New Politics,34
SI,5,prtvtcsi,10,Other,9
SI,5,prtvtcsi,11,Not applicable,486
SI,5,prtvtcsi,12,Refusal,90
SI,5,prtvtcsi,13,Don't know,175
SI,5,prtvtcsi,14,No answer,9
SI,6,prtvtdsi,1,Democratic Party of Pensioners of Slovenia - DESUS,42
SI,6,prtvtdsi,2,Liberal Democracy of Slovenia - LDS,19
SI,6,prtvtdsi,3,New Slovenia - Christian Peoples Party - NSi,27
SI,6,prtvtdsi,4,Slovenian Democratic Party - SDS,159
SI,6,prtvtdsi,5,Slovene Peoples Party - SLS,40
SI,6,prtvtdsi,6,Social Democrats - SD,138
SI,6,prtvtdsi,7,Positive Slovenia - PS,159
SI,6,prtvtdsi,8,Civic List - DL,31
SI,6,prtvtdsi,9,ZARES - New Politics,6
SI,6,prtvtdsi,10,Slovene National Party - SNS,10
SI,6,prtvtdsi,11,Party for Sustainable Development - TRS,3
SI,6,prtvtdsi,12,Other party,10
SI,6,prtvtdsi,13,Not applicable,394
SI,6,prtvtdsi,14,Refusal,99
SI,6,prtvtdsi,15,Don't know,115
SI,6,prtvtdsi,16,No answer,5
SI,7,prtvtesi,1,DESUS - Demokraticna stranka upokojencev Slovenije,58
SI,7,prtvtesi,2,DL - Državljanska lista,1
SI,7,prtvtesi,3,NSI - Nova Slovenija – Kršcanski demokrati,34
SI,7,prtvtesi,4,PS - Pozitivna Slovenija,13
SI,7,prtvtesi,5,SD - Socialni demokrati,61
SI,7,prtvtesi,6,SDS - Slovenska demokratska stranka,90
SI,7,prtvtesi,7,SLS  - Slovenska ljudska stranka,30
SI,7,prtvtesi,8,SMC - Stranka Mira Cerarja,218
SI,7,prtvtesi,9,VERJAMEM - Stranka Igorja Šoltesa,2
SI,7,prtvtesi,10,ZAAB - Zavezništvo Alenke Bratušek,19
SI,7,prtvtesi,11,"ZL - Združena levica (DSD, IDS in Stranka TRS)",33
SI,7,prtvtesi,12,Other party,16
SI,7,prtvtesi,13,Not applicable,426
SI,7,prtvtesi,14,Refusal,128
SI,7,prtvtesi,15,Don't know,76
SI,7,prtvtesi,16,No answer,19
SK,2,prtvtsk,1,HZDS Movement for a Democratic Slovakia,229
SK,2,prtvtsk,2,SDKU Slovak Democratic Christian Union,163
SK,2,prtvtsk,3,SMER,148
SK,2,prtvtsk,4,SMK Party of Hungarian Coalition,63
SK,2,prtvtsk,5,KDH Christian Democratic Movement,71
SK,2,prtvtsk,6,ANO New Citizen's Alliance,63
SK,2,prtvtsk,7,KSS Communist Party of Slovakia,36
SK,2,prtvtsk,8,Other,67
SK,2,prtvtsk,9,Not applicable,456
SK,2,prtvtsk,10,Refusal,130
SK,2,prtvtsk,11,Don't know,74
SK,2,prtvtsk,12,No answer,12
SK,3,prtvtask,1,Movement for a Democratic Slovakia (HZDS),77
SK,3,prtvtask,2,Slovak Democratic Christian Union (SDKU),199
SK,3,prtvtask,3,SMER,395
SK,3,prtvtask,4,Party of Hungarian Coalition (SMK),104
SK,3,prtvtask,5,Christian Democratic Movement (KDH),78
SK,3,prtvtask,6,Slovak National Party (SNS),105
SK,3,prtvtask,7,Other,26
SK,3,prtvtask,8,Not applicable,614
SK,3,prtvtask,9,Refusal,143
SK,3,prtvtask,10,Don't know,18
SK,3,prtvtask,11,No answer,7
SK,4,prtvtask,1,Movement for a Democratic Slovakia (HZDS),103
SK,4,prtvtask,2,Slovak Democratic Christian Union (SDKU),204
SK,4,prtvtask,3,SMER,515
SK,4,prtvtask,4,Party of Hungarian Coalition (SMK),110
SK,4,prtvtask,5,Christian Democratic Movement (KDH),109
SK,4,prtvtask,6,Slovak National Party (SNS),102
SK,4,prtvtask,7,Other,17
SK,4,prtvtask,8,Not applicable,437
SK,4,prtvtask,9,Refusal,141
SK,4,prtvtask,10,Don't know,68
SK,4,prtvtask,11,No answer,4
SK,5,prtvtbsk,1,Slovak National Party (SNS),37
SK,5,prtvtbsk,2,Slovak Democratic Christian Union (SDKU),194
SK,5,prtvtbsk,3,SMER-Social Democracy,510
SK,5,prtvtbsk,4,Most-Híd,72
SK,5,prtvtbsk,5,Christian Democratic Movement (KDH),135
SK,5,prtvtbsk,6,Freedom and Solidarity (SaS),92
SK,5,prtvtbsk,7,Other,71
SK,5,prtvtbsk,8,Not applicable,499
SK,5,prtvtbsk,9,Refusal,219
SK,5,prtvtbsk,10,Don't know,19
SK,5,prtvtbsk,11,No answer,8
SK,6,prtvtcsk,1,Ordinary People and Independent Personalities (OLaNO),62
SK,6,prtvtcsk,2,Slovak Democratic Christian Union (SDKU),111
SK,6,prtvtcsk,3,SMER-Social Democracy,585
SK,6,prtvtcsk,4,Most-Híd,59
SK,6,prtvtcsk,5,Christian Democratic Movement (KDH),139
SK,6,prtvtcsk,6,Freedom and Solidarity (SaS),71
SK,6,prtvtcsk,7,Other,87
SK,6,prtvtcsk,8,Not applicable,458
SK,6,prtvtcsk,9,Refusal,246
SK,6,prtvtcsk,10,Don't know,22
SK,6,prtvtcsk,11,No answer,7
TR,2,prtvttr,1,AKP-Adalet ve Kalkinma Partisi,684
TR,2,prtvttr,2,ANAP-Anavatan Partisi,26
TR,2,prtvttr,3,BBP-Buyuk Birlik Partisi,2
TR,2,prtvttr,4,CHP-Cumhuriyet Halk Partisi,155
TR,2,prtvttr,5,DEHAP-DTH,76
TR,2,prtvttr,6,DSP-Demokratik Sol Parti,17
TR,2,prtvttr,7,DYP-Dogru Yol Partisi,65
TR,2,prtvttr,8,GP-Genc Parti,16
TR,2,prtvttr,9,MHP-Milliyetci Hareket Partisi,66
TR,2,prtvttr,10,ODP- Ozgurluk ve Dayanisma Partisi,2
TR,2,prtvttr,11,SP-Saadet Partisi,9
TR,2,prtvttr,12,SHP-Sosyal Demokrat Halkci Parti,6
TR,2,prtvttr,13,Other-minor parties,15
TR,2,prtvttr,14,Cast blank/invalid ballot,17
TR,2,prtvttr,15,Not applicable,480
TR,2,prtvttr,17,Don't know,41
TR,2,prtvttr,18,No answer,179
TR,4,prtvtatr,1,Adalet Kalkinma Partisi (AKP),758
TR,4,prtvtatr,2,Anavatan Partisi (ANAP),3
TR,4,prtvtatr,3,Buyuk Birlik Partisi (BBP),1
TR,4,prtvtatr,4,Cumhuriyet Halk Partisi (CHP),232
TR,4,prtvtatr,5,Demokrat Parti (DP),34
TR,4,prtvtatr,6,Demokratik Toplum Partisi (DTP),59
TR,4,prtvtatr,7,Demokratik Sol Parti (DSP),10
TR,4,prtvtatr,9,Isci Partisi (IP),4
TR,4,prtvtatr,10,Milliyetci Hareket Partisi (MHP),101
TR,4,prtvtatr,11,Ozgurluk Dayanisma Partisi (ODP),5
TR,4,prtvtatr,12,Saadet Partisi (SP),22
TR,4,prtvtatr,13,Sosyal Demokrat Halkci Parti (SHP),2
TR,4,prtvtatr,14,T. Komunist Partisi (TKP),1
TR,4,prtvtatr,15,Other party or independent candidate,28
TR,4,prtvtatr,16,Cast invalid vote,44
TR,4,prtvtatr,17,Not applicable,554
TR,4,prtvtatr,18,Refusal,523
TR,4,prtvtatr,19,Don't know,35
UA,2,prtvtua,1,Communist Party of Ukraine,200
UA,2,prtvtua,2,Election bloc of Political Parties 'Victor Yushchenko Bloc ',529
UA,2,prtvtua,3,Election bloc of Political Parties 'Democratic Party of Ukra,9
UA,2,prtvtua,5,Election bloc of Political Parties 'Nataliya Vitrenko Bloc',49
UA,2,prtvtua,6,The Green Party of Ukraine,35
UA,2,prtvtua,8,Communist Party of Workers and Peasants,8
UA,2,prtvtua,9,All-Ukrainian Party 'New Power',1
UA,2,prtvtua,10,Election bloc of Political Parties 'Juliya Tymoshenko electi,46
UA,2,prtvtua,11,Party of Rehabilitation of Invalids of Ukraine,3
UA,2,prtvtua,12,Communist Party of Ukraine (renew),11
UA,2,prtvtua,13,Socialist Party of Ukraine,76
UA,2,prtvtua,14,Election bloc of Political Parties 'For One Ukraine!',124
UA,2,prtvtua,15,Election bloc of Political Parties 'Unity',3
UA,2,prtvtua,16,All-Ukrainian Labor Party,1
UA,2,prtvtua,17,Liberal Party of Ukraine (renew),1
UA,2,prtvtua,20,Election bloc of Political Parties 'Team of Winter Generatio,6
UA,2,prtvtua,22,Peasant Party of Ukraine,3
UA,2,prtvtua,23,Social-Democratic Party of Ukraine (united),52
UA,2,prtvtua,24,Election bloc of Political Parties 'People's Movement of Ukr,16
UA,2,prtvtua,26,"Election bloc of Political Parties 'ZUBR' (For Ukraine, Byel",1
UA,2,prtvtua,27,Ukrainian Sea Party,1
UA,2,prtvtua,28,Ukrainian Political Party 'Christian Movement',3
UA,2,prtvtua,29,Social-democratic Party of Ukraine,11
UA,2,prtvtua,30,Election bloc of Political Parties 'Ruses bloc',1
UA,2,prtvtua,31,'Woman for the Future' All-Ukrainian Political Union,15
UA,2,prtvtua,32,Political Party 'Apple',4
UA,2,prtvtua,33,Party 'New Generation of Ukraine',3
UA,2,prtvtua,34,Other (WRITE DOWN) ___,53
UA,2,prtvtua,35,Not applicable,430
UA,2,prtvtua,36,Refusal,69
UA,2,prtvtua,37,Don't know,267
UA,3,prtvtaua,1,Party of Regions,631
UA,3,prtvtaua,2,Bloc of Yulia Tymoshenko,289
UA,3,prtvtaua,3,Bloc 'Our Ukraine',400
UA,3,prtvtaua,4,Socialist party of Ukraine,61
UA,3,prtvtaua,5,Communist party of Ukraine,47
UA,3,prtvtaua,6,Bloc of Natalya Vitrenko 'Peoples' opposition',24
UA,3,prtvtaua,7,Peoples' bloc of Lytvyn,22
UA,3,prtvtaua,8,Ukrainian Peoples' bloc of Kostenko and Plyusch,15
UA,3,prtvtaua,9,Party 'Veche',12
UA,3,prtvtaua,10,Civil bloc PORA-PRP,8
UA,3,prtvtaua,11,Oppositional bloc 'NOT THIS WAY',3
UA,3,prtvtaua,12,other,15
UA,3,prtvtaua,13,against all,33
UA,3,prtvtaua,14,Not applicable,309
UA,3,prtvtaua,15,Refusal,100
UA,3,prtvtaua,16,Don't know,33
UA,4,prtvtbua,1,Block of Lytvyn,57
UA,4,prtvtbua,2,Block of Yulia Tymoshenko,370
UA,4,prtvtbua,3,Block 'Our Ukraine - People's self-defense',210
UA,4,prtvtbua,4,Communist party of Ukraine,59
UA,4,prtvtbua,5,Party of regions,524
UA,4,prtvtbua,6,Progressive socialist party of Ukraine,9
UA,4,prtvtbua,7,Socialist party of Ukraine,18
UA,4,prtvtbua,8,Other,14
UA,4,prtvtbua,9,Against all,69
UA,4,prtvtbua,10,Not applicable,400
UA,4,prtvtbua,11,Refusal,74
UA,4,prtvtbua,12,Don't know,38
UA,4,prtvtbua,13,No answer,3
UA,5,prtvtbua,1,Block of Lytvyn,30
UA,5,prtvtbua,2,Block of Yulia Tymoshenko,417
UA,5,prtvtbua,3,Block 'Our Ukraine - People's self-defense',101
UA,5,prtvtbua,4,Communist party of Ukraine,58
UA,5,prtvtbua,5,Party of regions,612
UA,5,prtvtbua,6,Progressive socialist party of Ukraine,2
UA,5,prtvtbua,7,Socialist party of Ukraine,18
UA,5,prtvtbua,8,Other,48
UA,5,prtvtbua,9,Against all,47
UA,5,prtvtbua,10,Not applicable,438
UA,5,prtvtbua,11,Refusal,81
UA,5,prtvtbua,12,Don't know,68
UA,5,prtvtbua,13,No answer,11
UA,6,prtvtcua,1,"All Ukrainian Union ""Fatherland""",361
UA,6,prtvtcua,2,"All Ukrainian Union ""Freedom""",146
UA,6,prtvtcua,3,Communist Party of Ukraine,119
UA,6,prtvtcua,4,UDAR (Ukrainian Democratic Alliance for Reform) of Vitali Kl,192
UA,6,prtvtcua,5,Party of Regions,618
UA,6,prtvtcua,6,Other (Write in),29
UA,6,prtvtcua,7,Not applicable,556
UA,6,prtvtcua,8,Refusal,99
UA,6,prtvtcua,9,Don't know,52
UA,6,prtvtcua,10,No answer,6
