first_ess_id,first_ess_name,year_first,year_last,ess_ids,ess_info,partyfacts_id,country,name_short,name,name_english,technical
CH-1-3-c,Social Democratic Party / Socialist Party,2002,2020,CH-1-3-c CH-2-3-c CH-3-3-c CH-4-3-c CH-5-3-c CH-6-2-c CH-7-2-c CH-8-2-c CH-9-2-c CH-10-2-c,"R1 --- prtclch --- Social Democratic Party / Socialist Party
R2 --- prtclch --- Social Democratic Party / Socialist Party
R3 --- prtclach --- Social Democratic Party / Socialist Party
R4 --- prtclbch --- Social Democratic Party / Socialist Party
R5 --- prtclcch --- Social Democratic Party / Socialist Party
R6 --- prtcldch --- Social Democratic Party / Socialist Party
R7 --- prtclech --- Social Democratic Party / Socialist Party
R8 --- prtclfch --- Social Democratic Party / Socialist Party
R9 --- prtclgch --- Social Democratic Party / Socialist Party
R10 --- prtclhch --- Social Democratic Party / Socialist Party",29,CHE,SP,Sozialdemokratische Partei der Schweiz,Social Democratic Party of Switzerland,
CH-1-4-c,Swiss People's Party,2002,2020,CH-1-4-c CH-2-4-c CH-3-4-c CH-4-4-c CH-5-4-c CH-6-1-c CH-7-1-c CH-8-1-c CH-9-1-c CH-10-1-c,"R1 --- prtclch --- Swiss People's Party
R2 --- prtclch --- Swiss People's Party
R3 --- prtclach --- Swiss People's Party
R4 --- prtclbch --- Swiss People's Party
R5 --- prtclcch --- Swiss People's Party
R6 --- prtcldch --- Swiss People's Party
R7 --- prtclech --- Swiss People's Party
R8 --- prtclfch --- Swiss People's Party
R9 --- prtclgch --- Swiss People's Party
R10 --- prtclhch --- Swiss People's Party",308,CHE,SVP,Schweizerische Volkspartei,Swiss People's Party,
CH-1-5-c,Liberal Party,2002,2008,CH-1-5-c CH-2-5-c CH-3-5-c CH-4-5-c,"R1 --- prtclch --- Liberal Party
R2 --- prtclch --- Liberal Party
R3 --- prtclach --- Liberal Party
R4 --- prtclbch --- Liberal Party",444,CHE,LPS,Liberale Partei der Schweiz,Liberal Party of Switzerland,
CH-1-6-c,Alliance of the Independents,2002,2002,CH-1-6-c,R1 --- prtclch --- Alliance of the Independents,1194,CHE,LdU,Landesring der Unabhängigen,Independents Alliance,
CH-1-7-c,Evangelical People's Party,2002,2020,CH-1-7-c CH-2-7-c CH-3-7-c CH-4-12-c CH-5-12-c CH-6-8-c CH-7-8-c CH-8-8-c CH-9-8-c CH-10-7-c,"R1 --- prtclch --- Evangelical People's Party
R2 --- prtclch --- Evangelical People's Party
R3 --- prtclach --- Evangelical People's Party
R4 --- prtclbch --- Evangelical People's Party
R5 --- prtclcch --- Evangelical People's Party
R6 --- prtcldch --- Evangelical People's Party
R7 --- prtclech --- Evangelical People's Party
R8 --- prtclfch --- Evangelical People's Party
R9 --- prtclgch --- Evangelical People's Party
R10 --- prtclhch --- Evangelical People's Party",1123,CHE,EVP,Evangelische Volkspartei der Schweiz,Protestant Peoples Party,
CH-1-8-c,Christian Social Party,2002,2020,CH-1-8-c CH-2-8-c CH-3-8-c CH-4-6-c CH-5-6-c CH-6-13-c CH-7-13-c CH-10-12-c,"R1 --- prtclch --- Christian Social Party
R2 --- prtclch --- Christian Social Party
R3 --- prtclach --- Christian Social Party
R4 --- prtclbch --- Christian Social Party
R5 --- prtclcch --- Christian Social Party
R6 --- prtcldch --- Christian Social Party
R7 --- prtclech --- Christian Social Party
R10 --- prtclhch --- Center Left-CSP (former Christian Social Party)",1122,CHE,CsP,Christlich-soziale Partei,Christian Social Party,
CH-1-9-c,Swiss Labour Party,2002,2018,CH-1-9-c CH-2-9-c CH-3-9-c CH-4-7-c CH-5-7-c CH-6-11-c CH-7-11-c CH-8-11-c CH-9-11-c,"R1 --- prtclch --- Swiss Labour Party
R2 --- prtclch --- Swiss Labour Party
R3 --- prtclach --- Swiss Labour Party
R4 --- prtclbch --- Swiss Labour Party
R5 --- prtclcch --- Swiss Labour Party
R6 --- prtcldch --- Swiss Labour Party
R7 --- prtclech --- Swiss Labour Party
R8 --- prtclfch --- Swiss Labour Party
R9 --- prtclgch --- Swiss Labour Party",669,CHE,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,
CH-1-10-c,Green Party,2002,2020,CH-1-10-c CH-2-10-c CH-3-10-c CH-4-8-c CH-5-8-c CH-6-5-c CH-7-5-c CH-8-5-c CH-9-5-c CH-10-4-c,"R1 --- prtclch --- Green Party
R2 --- prtclch --- Green Party
R3 --- prtclach --- Green Party
R4 --- prtclbch --- Green Party
R5 --- prtclcch --- Green Party
R6 --- prtcldch --- Green Party
R7 --- prtclech --- Green Party
R8 --- prtclfch --- Green Party
R9 --- prtclgch --- Green Party
R10 --- prtclhch --- Green Party",1006,CHE,Grue,Grüne Partei,Green Party,
CH-1-12-c,Federal Democratic Union,2002,2020,CH-1-12-c CH-2-12-c CH-3-12-c CH-4-11-c CH-5-11-c CH-6-9-c CH-7-9-c CH-8-9-c CH-9-9-c CH-10-8-c,"R1 --- prtclch --- Federal Democratic Union
R2 --- prtclch --- Federal Democratic Union
R3 --- prtclach --- Federal Democratic Union
R4 --- prtclbch --- Federal Democratic Union
R5 --- prtclcch --- Federal Democratic Union
R6 --- prtcldch --- Federal Democratic Union
R7 --- prtclech --- Federal Democratic Union
R8 --- prtclfch --- Federal Democratic Union
R9 --- prtclgch --- Federal Democratic Union
R10 --- prtclhch --- Federal Democratic Union",631,CHE,EDU,Eidgenössisch-Demokratische Union,Federal Democratic Union of Switzerland,
CH-1-13-c,Freiheits-Partei,2002,2006,CH-1-13-c CH-3-13-c,"R1 --- prtclch --- Freiheits-Partei
R3 --- prtclach --- Freiheits-Partei",1311,CHE,A/FPS,Auto-Partei / Freiheitspartei der Schweiz,Automobile Party / Freedom Party of Switzerland,
CH-1-14-c,Political women's group,2002,2006,CH-1-14-c CH-3-14-c,"R1 --- prtclch --- Political women's group
R3 --- prtclach --- Political women's group",1201,CHE,FGr,Feministische und grün-alternative Gruppierungen,Feminists and Green-Alternative Groups,
CH-1-15-c,Ticino League,2002,2020,CH-1-15-c CH-3-15-c CH-4-13-c CH-5-13-c CH-6-10-c CH-7-10-c CH-8-10-c CH-9-10-c CH-10-9-c,"R1 --- prtclch --- Ticino League
R3 --- prtclach --- Ticino League
R4 --- prtclbch --- Ticino League
R5 --- prtclcch --- Ticino League
R6 --- prtcldch --- Ticino League
R7 --- prtclech --- Ticino League
R8 --- prtclfch --- Ticino League
R9 --- prtclgch --- Ticino League
R10 --- prtclhch --- Ticino League",1661,CHE,LdT,Lega dei Ticinesi,Ticino League,
CH-1-16-c,Other,2002,2020,CH-1-16-c CH-2-16-c CH-3-16-c CH-4-14-c CH-5-20-c CH-6-18-c CH-8-18-c CH-9-15-c CH-10-16-c,"R1 --- prtclch --- Other
R2 --- prtclch --- Other
R3 --- prtclach --- Other
R4 --- prtclbch --- Other
R5 --- prtclcch --- Other
R6 --- prtcldch --- Other
R8 --- prtclfch --- Other
R9 --- prtclgch --- Other
R10 --- prtclhch --- Other",1964,CHE,etc,other,other,7
CH-2-11-c,Swiss Democrats,2004,2012,CH-2-11-c CH-3-11-c CH-4-10-c CH-5-10-c CH-6-15-c,"R2 --- prtclch --- Swiss Democrats
R3 --- prtclach --- Swiss Democrats
R4 --- prtclbch --- Swiss Democrats
R5 --- prtclcch --- Swiss Democrats
R6 --- prtcldch --- Swiss Democrats",1819,CHE,NA-SD,Nationale Aktion / Schweizer Demokraten,National Action / Swiss Democrats,
CH-4-9-c,Green Liberal Party,2008,2020,CH-4-9-c CH-5-9-c CH-6-6-c CH-7-6-c CH-8-6-c CH-9-6-c CH-10-6-c,"R4 --- prtclbch --- Green Liberal Party
R5 --- prtclcch --- Green Liberal Party
R6 --- prtcldch --- Green Liberal Party
R7 --- prtclech --- Green Liberal Party
R8 --- prtclfch --- Green Liberal Party
R9 --- prtclgch --- Green Liberal Party
R10 --- prtclhch --- Green Liberal Party",1759,CHE,GLP,Grünliberale Partei der Schweiz,Green Liberal Party,
CH-5-14-c,FDP. The Liberals,2010,2020,CH-5-14-c CH-6-3-c CH-7-3-c CH-8-3-c CH-9-3-c CH-10-3-c,"R5 --- prtclcch --- FDP. The Liberals
R6 --- prtcldch --- FDP. The Liberals
R7 --- prtclech --- FDP. The Liberals
R8 --- prtclfch --- FDP. The Liberals
R9 --- prtclgch --- FDP. The Liberals
R10 --- prtclhch --- FDP. The Liberals",1231,CHE,FDP,FDP.Die Liberalen,FDP.The Liberals,
CH-5-15-c,Conservative Democratic Party,2010,2018,CH-5-15-c CH-6-7-c CH-7-7-c CH-8-7-c CH-9-7-c,"R5 --- prtclcch --- Conservative Democratic Party
R6 --- prtcldch --- Conservative Democratic Party
R7 --- prtclech --- Conservative Democratic Party
R8 --- prtclfch --- Conservative Democratic Party
R9 --- prtclgch --- Conservative Democratic Party",1415,CHE,BDP,Bürgerlich-Demokratische Partei (BDP) Graubünden,Conservative Democratic Party of Switzerland,
CH-6-14-c,Alternative Left,2012,2018,CH-6-14-c CH-7-14-c CH-9-13-c,"R6 --- prtcldch --- Alternative Left
R7 --- prtclech --- Alternative Left
R9 --- prtclgch --- Alternative Left",8184,CHE,AL,Alternative Linke,Alternative Left,
CH-6-16-c,Pirate Party Switzerland,2012,2018,CH-6-16-c CH-7-16-c CH-8-16-c CH-9-14-c,"R6 --- prtcldch --- Pirate Party Switzerland
R7 --- prtclech --- Pirate Party Switzerland
R8 --- prtclfch --- Pirate Party Switzerland
R9 --- prtclgch --- Pirate Party Switzerland",2939,CHE,1-perc,1 percent,1 percent,11
CH-6-17-c,Swiss Nationalist Party,2012,2012,CH-6-17-c,R6 --- prtcldch --- Swiss Nationalist Party,2939,CHE,1-perc,1 percent,1 percent,11
CH-7-12-c,Movement of the Citizens of French-speaking Switzerland,2014,2020,CH-7-12-c CH-8-12-c CH-9-12-c CH-10-14-c,"R7 --- prtclech --- Movement of the Citizens of French-speaking Switzerland
R8 --- prtclfch --- Movement of the Citizens of French-speaking Switzerland
R9 --- prtclgch --- Movement of the Citizens of French-speaking Switzerland
R10 --- prtclhch --- Movement of the Citizens of French-speaking Switzerland",8176,CHE,MCG,Mouvement Citoyens Genevois,Geneva Citizens' Movement,
CH-7-15-c,Political women's group,2014,2014,CH-7-15-c,R7 --- prtclech --- Political women's group,3086,CHE,tech,technical,technical,12
CH-7-17-c,Left,2014,2014,CH-7-17-c,R7 --- prtclech --- Left,2938,CHE,unknown,unknown,unknown,10
CH-8-20-c,Mixed vote,2016,2016,CH-8-20-c,R8 --- prtclfch --- Mixed vote,3086,CHE,tech,technical,technical,12
CH-10-5-c,The Center (Fusion of Christian Democratic People's Party and Conservative Democ,2020,2020,CH-10-5-c,R10 --- prtclhch --- The Center (Fusion of Christian Democratic People's Party and Conservative Democ,9024,CHE,Centre,Die Mitte,The Centre,
CH-10-11-c,"Small leftist parties (Solidarity, Together on the Left, Alternative Left)",2020,2020,CH-10-11-c,"R10 --- prtclhch --- Small leftist parties (Solidarity, Together on the Left, Alternative Left)",1964,CHE,etc,other,other,7
CH-10-13-c,Liberal-Democratic Party (Basel),2020,2020,CH-10-13-c,R10 --- prtclhch --- Liberal-Democratic Party (Basel),2939,CHE,1-perc,1 percent,1 percent,11
CY-3-1-c,Progressive Party of Working People (AKEL),2006,2018,CY-3-1-c CY-4-1-c CY-5-1-c CY-6-1-c CY-9-1-c,"R3 --- prtclcy --- Progressive Party of Working People (AKEL)
R4 --- prtclcy --- Progressive Party of Working People (AKEL)
R5 --- prtclcy --- Progressive Party of Working People (AKEL)
R6 --- prtclacy --- Progressive Party of Working People (AKEL)
R9 --- prtclbcy --- Progressive Party of Working People (AKEL)",1076,CYP,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,
CY-3-2-c,Democratic Party (DIKO),2006,2018,CY-3-2-c CY-4-2-c CY-5-2-c CY-6-2-c CY-9-2-c,"R3 --- prtclcy --- Democratic Party (DIKO)
R4 --- prtclcy --- Democratic Party (DIKO)
R5 --- prtclcy --- Democratic Party (DIKO)
R6 --- prtclacy --- Democratic Party (DIKO)
R9 --- prtclbcy --- Democratic Party (DIKO)",635,CYP,DIKO,Dimokratikó Kómma,Democratic Party,
CY-3-3-c,Democratic Rally (DISY),2006,2018,CY-3-3-c CY-4-3-c CY-5-3-c CY-6-3-c CY-9-3-c,"R3 --- prtclcy --- Democratic Rally (DISY)
R4 --- prtclcy --- Democratic Rally (DISY)
R5 --- prtclcy --- Democratic Rally (DISY)
R6 --- prtclacy --- Democratic Rally (DISY)
R9 --- prtclbcy --- Democratic Rally (DISY)",563,CYP,DISY,Dimokratikós Sinayermós,Democratic Rally,
CY-3-4-c,European Party (EVROKO),2006,2012,CY-3-4-c CY-4-4-c CY-5-4-c CY-6-4-c,"R3 --- prtclcy --- European Party (EVROKO)
R4 --- prtclcy --- European Party (EVROKO)
R5 --- prtclcy --- European Party (EVROKO)
R6 --- prtclacy --- European Party (EVROKO)",1817,CYP,EK,Evropaiko Komma,European Party,
CY-3-5-c,The Cyprus Green Party,2006,2018,CY-3-5-c CY-4-5-c CY-5-5-c CY-6-5-c CY-9-6-c,"R3 --- prtclcy --- The Cyprus Green Party
R4 --- prtclcy --- The Cyprus Green Party
R5 --- prtclcy --- The Cyprus Green Party
R6 --- prtclacy --- The Cyprus Green Party
R9 --- prtclbcy --- The Cyprus Green Party",858,CYP,KOP,Kinima Oikologoi Perivallontistoi,Ecological and Environmental Movement,
CY-3-6-c,United Democrats (EDI),2006,2010,CY-3-6-c CY-4-6-c CY-5-6-c,"R3 --- prtclcy --- United Democrats (EDI)
R4 --- prtclcy --- United Democrats (EDI)
R5 --- prtclcy --- United Democrats (EDI)",321,CYP,ED,Enomeni Dimokrates,United Democrats,
CY-3-7-c,Social Democrats (KS EDEK),2006,2018,CY-3-7-c CY-4-7-c CY-5-7-c CY-6-6-c CY-9-8-c,"R3 --- prtclcy --- Social Democrats (KS EDEK)
R4 --- prtclcy --- Social Democrats (KS EDEK)
R5 --- prtclcy --- Social Democrats (KS EDEK)
R6 --- prtclacy --- Social Democrats (KS EDEK)
R9 --- prtclbcy --- Social Democrats (KS EDEK)",1028,CYP,EDEK,Kinima Sosialdimokraton EDEK,Movement for Social Democracy EDEK,
CY-5-8-c,Other,2010,2018,CY-5-8-c CY-6-7-c CY-9-9-c,"R5 --- prtclcy --- Other
R6 --- prtclacy --- Other
R9 --- prtclbcy --- Other",1837,CYP,etc,other,other,7
CY-9-4-c,National Popular Front (ELAM),2018,2018,CY-9-4-c,R9 --- prtclbcy --- National Popular Front (ELAM),1013,CYP,ELAM,Ethniko Laiko Metopo,National Popular Front,
CY-9-5-c,Solidarity Movement (KINIMA ALLILEGII),2018,2018,CY-9-5-c,R9 --- prtclbcy --- Solidarity Movement (KINIMA ALLILEGII),4883,CYP,KINHMA,Kinima Allileggiis,Solidarity Movement,
CZ-1-1-c,ČSSD,2002,2020,CZ-1-1-c CZ-2-1-c CZ-4-2-c CZ-5-2-c CZ-6-2-c CZ-7-2-c CZ-8-2-c CZ-9-2-c CZ-10-2-c,"R1 --- prtclcz --- ČSSD
R2 --- prtclcz --- ČSSD
R4 --- prtclacz --- ČSSD
R5 --- prtclbcz --- ČSSD
R6 --- prtclccz --- ČSSD
R7 --- prtcldcz --- ČSSD
R8 --- prtcldcz --- ČSSD
R9 --- prtclecz --- ČSSD
R10 --- prtclecz --- ČSSD",177,CZE,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,
CZ-1-2-c,ODA Civic Democratic Alliance,2002,2004,CZ-1-2-c CZ-2-2-c,"R1 --- prtclcz --- ODA Civic Democratic Alliance
R2 --- prtclcz --- ODA Civic Democratic Alliance",1008,CZE,ODA,Občanská demokratická aliance,Civic Democratic Alliance,
CZ-1-4-c,RMS Republicans of Miroslav Sladek,2002,2004,CZ-1-4-c CZ-2-4-c,"R1 --- prtclcz --- RMS Republicans of Miroslav Sladek
R2 --- prtclcz --- RMS Republicans of Miroslav Sladek",972,CZE,RMS,Republikanska Miroslava Sladka,Republicans of Miroslav Sladek,
CZ-1-5-c,ČSNS,2002,2004,CZ-1-5-c CZ-2-5-c,"R1 --- prtclcz --- ČSNS
R2 --- prtclcz --- ČSNS",1813,CZE,CSS,[ Liberální / Česká ] strana národně sociální,[ Liberal / Czech ] National Social Party,
CZ-1-6-c,SV-SOS P.of Countryside-Assoc.Civic Forces,2002,2004,CZ-1-6-c CZ-2-6-c,"R1 --- prtclcz --- SV-SOS P.of Countryside-Assoc.Civic Forces
R2 --- prtclcz --- SV-SOS P.of Countryside-Assoc.Civic Forces",2657,CZE,1-perc,1 percent,1 percent,11
CZ-1-7-c,Association of Independents,2002,2004,CZ-1-7-c CZ-2-7-c,"R1 --- prtclcz --- Association of Independents
R2 --- prtclcz --- Association of Independents",884,CZE,Sn,Sdruzeni nezavislych,Association of Independents,
CZ-1-8-c,ODS,2002,2020,CZ-1-8-c CZ-2-8-c CZ-4-5-c CZ-5-7-c CZ-6-5-c CZ-7-5-c CZ-8-5-c CZ-9-5-c CZ-10-5-c,"R1 --- prtclcz --- ODS
R2 --- prtclcz --- ODS
R4 --- prtclacz --- ODS
R5 --- prtclbcz --- ODS
R6 --- prtclccz --- ODS
R7 --- prtcldcz --- ODS
R8 --- prtcldcz --- ODS
R9 --- prtclecz --- ODS
R10 --- prtclecz --- ODS",466,CZE,ODS,Občanská demokratická strana,Civic Democratic Party,
CZ-1-9-c,KSČM,2002,2020,CZ-1-9-c CZ-2-9-c CZ-4-1-c CZ-5-1-c CZ-6-1-c CZ-7-1-c CZ-8-1-c CZ-9-1-c CZ-10-1-c,"R1 --- prtclcz --- KSČM
R2 --- prtclcz --- KSČM
R4 --- prtclacz --- KSČM
R5 --- prtclbcz --- KSČM
R6 --- prtclccz --- KSČM
R7 --- prtcldcz --- KSČM
R8 --- prtcldcz --- KSČM
R9 --- prtclecz --- KSČM
R10 --- prtclecz --- KSČM",1728,CZE,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,
CZ-1-10-c,KDU-CSL Christian Democratic P.,2002,2020,CZ-1-10-c CZ-2-10-c CZ-4-4-c CZ-5-4-c CZ-7-6-c CZ-8-6-c CZ-9-6-c CZ-10-6-c,"R1 --- prtclcz --- KDU-CSL Christian Democratic P.
R2 --- prtclcz --- KDU-CSL Christian Democratic P.
R4 --- prtclacz --- KDU-ČSL
R5 --- prtclbcz --- KDU-ČSL
R7 --- prtcldcz --- KDU-ČSL
R8 --- prtcldcz --- KDU-ČSL
R9 --- prtclecz --- KDU-ČSL
R10 --- prtclecz --- KDU-ČSL",676,CZE,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,
CZ-1-11-c,US Freedom Union,2002,2004,CZ-1-11-c CZ-2-11-c,"R1 --- prtclcz --- US Freedom Union
R2 --- prtclcz --- US Freedom Union",905,CZE,US,Unie svobody,Freedom Union,
CZ-1-12-c,SŽJ P.for Life Securities,2002,2004,CZ-1-12-c CZ-2-12-c,"R1 --- prtclcz --- SŽJ P.for Life Securities
R2 --- prtclcz --- SŽJ P.for Life Securities",670,CZE,DZJ,Důchodci za životní jistoty,Pensioners for a Secure Living,
CZ-1-13-c,PB Right Block,2002,2004,CZ-1-13-c CZ-2-13-c,"R1 --- prtclcz --- PB Right Block
R2 --- prtclcz --- PB Right Block",904,CZE,PB,Pravý Blok,Right Bloc,
CZ-1-14-c,SZ,2002,2010,CZ-1-14-c CZ-2-14-c CZ-4-3-c CZ-5-3-c,"R1 --- prtclcz --- SZ
R2 --- prtclcz --- SZ
R4 --- prtclacz --- SZ
R5 --- prtclbcz --- SZ",1554,CZE,SZ,Strana zelených,Green Party,
CZ-1-15-c,Other,2002,2020,CZ-1-15-c CZ-2-15-c CZ-4-6-c CZ-5-8-c CZ-6-8-c CZ-7-8-c CZ-8-8-c CZ-9-10-c CZ-10-10-c,"R1 --- prtclcz --- Other
R2 --- prtclcz --- Other
R4 --- prtclacz --- Other
R5 --- prtclbcz --- Other
R6 --- prtclccz --- Other
R7 --- prtcldcz --- Other
R8 --- prtcldcz --- Other
R9 --- prtclecz --- Other
R10 --- prtclecz --- Other",1838,CZE,etc,other,other,7
CZ-2-3-c,Naděje (Hope),2004,2004,CZ-2-3-c,R2 --- prtclcz --- Naděje (Hope),2657,CZE,1-perc,1 percent,1 percent,11
CZ-5-5-c,TOP 09,2010,2020,CZ-5-5-c CZ-6-3-c CZ-7-3-c CZ-8-3-c CZ-9-3-c CZ-10-3-c,"R5 --- prtclbcz --- TOP 09
R6 --- prtclccz --- TOP 09
R7 --- prtcldcz --- TOP 09
R8 --- prtcldcz --- TOP 09
R9 --- prtclecz --- TOP 09
R10 --- prtclecz --- TOP 09",223,CZE,TOP09,Tradice Odpovědnost Prosperita 09,Tradition Responsibility Prosperity 09,
CZ-5-6-c,VV,2010,2012,CZ-5-6-c CZ-6-4-c,"R5 --- prtclbcz --- VV
R6 --- prtclccz --- VV",1202,CZE,VV,Věci veřejné,Public Affairs,
CZ-7-4-c,ANO 2011,2014,2020,CZ-7-4-c CZ-8-4-c CZ-9-4-c CZ-10-4-c,"R7 --- prtcldcz --- ANO 2011
R8 --- prtcldcz --- ANO 2011
R9 --- prtclecz --- ANO 2011
R10 --- prtclecz --- ANO 2011",2141,CZE,ANO,Akce nespokojených občanů,Action of Dissatisfied Citizens,
CZ-7-7-c,Úsvit přímé demokracie Tomia Okamury,2014,2016,CZ-7-7-c CZ-8-7-c,"R7 --- prtcldcz --- Úsvit přímé demokracie Tomia Okamury
R8 --- prtcldcz --- Úsvit přímé demokracie Tomia Okamury",2049,CZE,UPD,Úsvit přímé demokracie,Dawn of Direct Democracy,
CZ-9-7-c,Česká pirátská strana,2018,2020,CZ-9-7-c CZ-10-7-c,"R9 --- prtclecz --- Česká pirátská strana
R10 --- prtclecz --- Česká pirátská strana",2047,CZE,Pi,Ceska piratska strana,Czech Pirate Party,
CZ-9-8-c,Svoboda a přímá demokracie,2018,2020,CZ-9-8-c CZ-10-8-c,"R9 --- prtclecz --- Svoboda a přímá demokracie
R10 --- prtclecz --- Svoboda a přímá demokracie",6125,CZE,SPD,Svoboda a přímá demokracie,Freedom and Direct Democracy,
CZ-9-9-c,Starostové a nezávislí,2018,2020,CZ-9-9-c CZ-10-9-c,"R9 --- prtclecz --- Starostové a nezávislí
R10 --- prtclecz --- Starostové a nezávislí",1707,CZE,SN — VA,Starostové a Nezávislí — Vaše Alternativa,Mayors and Independents — Your Option,
DE-1-1-c,Social Democratic Party (SPD),2002,2020,DE-1-1-c DE-2-1-c DE-3-1-c DE-4-1-c DE-5-1-c DE-6-1-c DE-7-2-c DE-8-2-c DE-9-2-c DE-10-2-c,"R1 --- prtclde --- Social Democratic Party (SPD)
R2 --- prtclade --- Social Democratic Party (SPD)
R3 --- prtclbde --- Social Democratic Party (SPD)
R4 --- prtclbde --- Social Democratic Party (SPD)
R5 --- prtclcde --- Social Democratic Party (SPD)
R6 --- prtcldde --- Social Democratic Party (SPD)
R7 --- prtclede --- Social Democratic Party (SPD)
R8 --- prtclede --- Social Democratic Party (SPD)
R9 --- prtclede --- Social Democratic Party (SPD)
R10 --- prtclfde --- Social Democratic Party (SPD)",383,DEU,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,
DE-1-2-c,Christian Democratic Union/Christian Social Union (CDU/CSU),2002,2020,DE-1-2-c DE-2-2-c DE-3-2-c DE-4-2-c DE-5-2-c DE-6-2-c DE-7-1-c DE-8-1-c DE-9-1-c DE-10-1-c,"R1 --- prtclde --- Christian Democratic Union/Christian Social Union (CDU/CSU)
R2 --- prtclade --- Christian Democratic Union/Christian Social Union (CDU/CSU)
R3 --- prtclbde --- Christian Democratic Union/Christian Social Union (CDU/CSU)
R4 --- prtclbde --- Christian Democratic Union/Christian Social Union (CDU/CSU)
R5 --- prtclcde --- Christian Democratic Union/Christian Social Union (CDU/CSU)
R6 --- prtcldde --- Christian Democratic Union/Christian Social Union (CDU/CSU)
R7 --- prtclede --- Christian Democratic Union/Christian Social Union (CDU/CSU)
R8 --- prtclede --- Christian Democratic Union/Christian Social Union (CDU/CSU)
R9 --- prtclede --- Christian Democratic Union/Christian Social Union (CDU/CSU)
R10 --- prtclfde --- Christian Democratic Union/Christian Social Union (CDU/CSU)",211,DEU,CDU/CSU,Christlich Demokratische Union / Christlich Soziale Union,Christian Democratic Union / Christian Social Union,
DE-1-3-c,Alliance 90/The Greens (Bündnis 90/Die Grünen),2002,2020,DE-1-3-c DE-2-3-c DE-3-3-c DE-4-3-c DE-5-3-c DE-6-3-c DE-7-4-c DE-8-4-c DE-9-4-c DE-10-4-c,"R1 --- prtclde --- Alliance 90/The Greens (Bündnis 90/Die Grünen)
R2 --- prtclade --- Alliance 90/The Greens (Bündnis 90/Die Grünen)
R3 --- prtclbde --- Alliance 90/The Greens (Bündnis 90/Die Grünen)
R4 --- prtclbde --- Alliance 90/The Greens (Bündnis 90/Die Grünen)
R5 --- prtclcde --- Alliance 90/The Greens (Bündnis 90/Die Grünen)
R6 --- prtcldde --- Alliance 90/The Greens (Bündnis 90/Die Grünen)
R7 --- prtclede --- Alliance 90/The Greens (Bündnis 90/Die Grünen)
R8 --- prtclede --- Alliance 90/The Greens (Bündnis 90/Die Grünen)
R9 --- prtclede --- Alliance 90/The Greens (Bündnis 90/Die Grünen)
R10 --- prtclfde --- Alliance 90/The Greens (Bündnis 90/Die Grünen)",1816,DEU,B90/Gr,Bündnis 90 / Die Grünen,Alliance 90 / Greens,
DE-1-4-c,Free Democratic Party (FDP),2002,2020,DE-1-4-c DE-2-4-c DE-3-4-c DE-4-4-c DE-5-4-c DE-6-4-c DE-7-5-c DE-8-5-c DE-9-5-c DE-10-5-c,"R1 --- prtclde --- Free Democratic Party (FDP)
R2 --- prtclade --- Free Democratic Party (FDP)
R3 --- prtclbde --- Free Democratic Party (FDP)
R4 --- prtclbde --- Free Democratic Party (FDP)
R5 --- prtclcde --- Free Democratic Party (FDP)
R6 --- prtcldde --- Free Democratic Party (FDP)
R7 --- prtclede --- Free Democratic Party (FDP)
R8 --- prtclede --- Free Democratic Party (FDP)
R9 --- prtclede --- Free Democratic Party (FDP)
R10 --- prtclfde --- Free Democratic Party (FDP)",573,DEU,FDP,Freie Demokratische Partei,Free Democratic Party,
DE-1-5-c,Party of Democratic Socialism (PDS),2002,2008,DE-1-5-c DE-2-5-c DE-3-5-c DE-4-5-c,"R1 --- prtclde --- Party of Democratic Socialism (PDS)
R2 --- prtclade --- Party of Democratic Socialism (PDS)
R3 --- prtclbde --- The Left Party.PDS (Die Linkspartei.PDS)
R4 --- prtclbde --- The Left Party.PDS (Die Linkspartei.PDS)",86,DEU,PDS,Partei des Demokratischen Sozialismus,Party for Democratic Socialism,
DE-1-6-c,The Republicans (REP),2002,2012,DE-1-6-c DE-2-6-c DE-3-6-c DE-4-6-c DE-5-6-c DE-6-6-c,"R1 --- prtclde --- The Republicans (REP)
R2 --- prtclade --- The Republicans (REP)
R3 --- prtclbde --- The Republicans (REP)
R4 --- prtclbde --- The Republicans (REP)
R5 --- prtclcde --- The Republicans (REP)
R6 --- prtcldde --- The Republicans (REP)",720,DEU,Rep,Die Republikaner,The Republicans,
DE-1-7-c,Other,2002,2020,DE-1-7-c DE-2-8-c DE-3-8-c DE-4-8-c DE-5-8-c DE-6-9-c DE-7-9-c DE-8-9-c DE-9-9-c DE-10-7-c,"R1 --- prtclde --- Other
R2 --- prtclade --- Other
R3 --- prtclbde --- Other
R4 --- prtclbde --- Other
R5 --- prtclcde --- Other
R6 --- prtcldde --- Other
R7 --- prtclede --- Other
R8 --- prtclede --- Other
R9 --- prtclede --- Other
R10 --- prtclfde --- Other",1895,DEU,etc,other,other,7
