cntry,essround,variable,ess_id,party,party_id,name_check
HU,6,prtvtdhu,2,CM (Civil Mozgalom),HU-6-2,CM Civil Mozgalom 
HU,6,prtvtdhu,3,Fidesz - KDNP (Fidesz – Magyar Polgári Szövetség Keresztényd,HU-6-3,Fidesz-KDNP Fidesz – Magyar Polgári Szövetség Keresztényd 
HU,6,prtvtdhu,4,Jobbik (Jobbik Magyarországért Mozgalom),HU-7-2, Jobbik Jobbik Magyarországért Mozgalom/Jobbik Magyarországért Mozgalom/Jobbik Magyarorszagert Mozgalom 
HU,6,prtvtdhu,5,LMP (Lehet Más A Politika),HU-5-13,LMP Lehet Mas a Politika / Lehet Más A Politika 
HU,6,prtvtdhu,6,MDF (Magyar Demokrata Fórum),HU-6-6,MDF Magyar Demokrata Fórum 
HU,6,prtvtdhu,7,MIÉP (Magyar Igazság És Élet Pártja),HU-6-7,MI/MIEP ÉP//ÉP Magyar Igazság És Élet Pártja 
HU,6,prtvtdhu,8,MSZP (Magyar Szocialista Párt),HU-1-5,HSP-H/MSZP / Magyar Szocialista Párt Hungarian Socialist Party
HU,6,prtvtdhu,9,MSZDP (Magyar Szociáldemokrata Párt),HU-6-9,MSZDP Magyar Szociáldemokrata Párt 
HU,6,prtvtdhu,10,Munkáspárt (Magyar Kommunista Munkáspárt),HU-5-5,MUNKÁSPÁRT Munkáspárt Magyar Kommunista Munkáspárt Workers Party
HU,6,prtvtdhu,13,SZDSZ (Szabad Demokraták Szövetsége - A Magyar Liberális Pár,HU-6-13,SZDSZ Szabad Demokraták Szövetsége - A Magyar Liberális Pár 
HU,6,prtvtdhu,14,Other,NA,NA
HU,6,prtvtdhu,15,Not applicable,NA,NA
HU,6,prtvtdhu,16,Refusal,NA,NA
HU,6,prtvtdhu,17,Don't know,NA,NA
HU,7,prtvtehu,1,Fidesz - KDNP (Fidesz – Magyar Polgári Szövetség Keresztényd,HU-6-3,Fidesz-KDNP Fidesz – Magyar Polgári Szövetség Keresztényd 
HU,7,prtvtehu,2,Jobbik (Jobbik Magyarországért Mozgalom),HU-7-2, Jobbik Jobbik Magyarországért Mozgalom/Jobbik Magyarországért Mozgalom/Jobbik Magyarorszagert Mozgalom 
HU,7,prtvtehu,3,LMP (Lehet Más A Politika),HU-5-13,LMP Lehet Mas a Politika / Lehet Más A Politika 
HU,7,prtvtehu,4,MSZP-Együtt-DK-PM-MLP (Kormányváltók),HU-7-4, Kormányváltók MSZP-Együtt-DK-PM-MLP
HU,7,prtvtehu,5,Munkáspárt (Magyar Kommunista Munkáspárt),HU-5-5,MUNKÁSPÁRT Munkáspárt Magyar Kommunista Munkáspárt Workers Party
HU,7,prtvtehu,6,Other,NA,NA
HU,7,prtvtehu,7,Not applicable,NA,NA
HU,7,prtvtehu,8,Refusal,NA,NA
HU,7,prtvtehu,9,Don't know,NA,NA
IE,1,prtvtie,1,Fianna Fail,IE-2-1, Fianna Fáil Fianna Fail
IE,1,prtvtie,2,Fine Gael,IE-5-2,  Fine Gael
IE,1,prtvtie,3,Labour,IE-6-5,  Labour
IE,1,prtvtie,4,Progressive Democrats,IE-1-4,  Progressive Democrats
IE,1,prtvtie,5,Green Party,IE-3-5,  Green Party
IE,1,prtvtie,6,Sinn Fein,IE-2-6,  Sinn Fein
IE,1,prtvtie,7,Independent,IE-7-4,  Independent
IE,1,prtvtie,8,Other,NA,NA
IE,1,prtvtie,9,Not applicable,NA,NA
IE,1,prtvtie,10,Refusal,NA,NA
IE,1,prtvtie,11,Don't know,NA,NA
IE,1,prtvtie,12,No answer,NA,NA
IE,2,prtvtie,1,Fianna Fail,IE-2-1, Fianna Fáil Fianna Fail
IE,2,prtvtie,2,Fine Gael,IE-5-2,  Fine Gael
IE,2,prtvtie,3,Labour,IE-6-5,  Labour
IE,2,prtvtie,4,Progressive Democrats,IE-1-4,  Progressive Democrats
IE,2,prtvtie,5,Green Party,IE-3-5,  Green Party
IE,2,prtvtie,6,Sinn Fein,IE-2-6,  Sinn Fein
IE,2,prtvtie,7,Independent,IE-7-4,  Independent
IE,2,prtvtie,8,Other,NA,NA
IE,2,prtvtie,9,Not applicable,NA,NA
IE,2,prtvtie,10,Refusal,NA,NA
IE,2,prtvtie,11,Don't know,NA,NA
IE,2,prtvtie,12,No answer,NA,NA
IE,3,prtvtie,1,Fianna Fail,IE-2-1, Fianna Fáil Fianna Fail
IE,3,prtvtie,2,Fine Gael,IE-5-2,  Fine Gael
IE,3,prtvtie,3,Labour,IE-6-5,  Labour
IE,3,prtvtie,4,Progressive Democrats,IE-1-4,  Progressive Democrats
IE,3,prtvtie,5,Green Party,IE-3-5,  Green Party
IE,3,prtvtie,6,Sinn Fein,IE-2-6,  Sinn Fein
IE,3,prtvtie,7,Independent,IE-7-4,  Independent
IE,3,prtvtie,8,Other,NA,NA
IE,3,prtvtie,9,Not applicable,NA,NA
IE,3,prtvtie,10,Refusal,NA,NA
IE,3,prtvtie,11,Don't know,NA,NA
IE,3,prtvtie,12,No answer,NA,NA
IE,4,prtvtie,1,Fianna Fail,IE-2-1, Fianna Fáil Fianna Fail
IE,4,prtvtie,2,Fine Gael,IE-5-2,  Fine Gael
IE,4,prtvtie,3,Labour,IE-6-5,  Labour
IE,4,prtvtie,4,Progressive Democrats,IE-1-4,  Progressive Democrats
IE,4,prtvtie,5,Green Party,IE-3-5,  Green Party
IE,4,prtvtie,6,Sinn Fein,IE-2-6,  Sinn Fein
IE,4,prtvtie,7,Independent,IE-7-4,  Independent
IE,4,prtvtie,8,Other,NA,NA
IE,4,prtvtie,9,Not applicable,NA,NA
IE,4,prtvtie,10,Refusal,NA,NA
IE,4,prtvtie,11,Don't know,NA,NA
IE,5,prtvtaie,1,Fianna Fáil,IE-2-1, Fianna Fáil Fianna Fail
IE,5,prtvtaie,2,Fine Gael,IE-5-2,  Fine Gael
IE,5,prtvtaie,3,Green Party,IE-3-5,  Green Party
IE,5,prtvtaie,4,Independent,IE-7-4,  Independent
IE,5,prtvtaie,5,Labour,IE-6-5,  Labour
IE,5,prtvtaie,6,People Before Profit,IE-7-6,  People Before Profit
IE,5,prtvtaie,7,Sinn Féin,IE-2-6,  Sinn Fein
IE,5,prtvtaie,8,Socialist Party,IE-5-8,  Socialist Party
IE,5,prtvtaie,9,United Left Alliance,IE-5-9,  United Left Alliance
IE,5,prtvtaie,10,Other,NA,NA
IE,5,prtvtaie,11,Not applicable,NA,NA
IE,5,prtvtaie,12,Refusal,NA,NA
IE,5,prtvtaie,13,Don't know,NA,NA
IE,6,prtvtaie,1,Fianna Fáil,IE-2-1, Fianna Fáil Fianna Fail
IE,6,prtvtaie,2,Fine Gael,IE-5-2,  Fine Gael
IE,6,prtvtaie,3,Green Party,IE-3-5,  Green Party
IE,6,prtvtaie,4,Independent,IE-7-4,  Independent
IE,6,prtvtaie,5,Labour,IE-6-5,  Labour
IE,6,prtvtaie,6,People Before Profit,IE-7-6,  People Before Profit
IE,6,prtvtaie,7,Sinn Féin,IE-2-6,  Sinn Fein
IE,6,prtvtaie,8,Socialist Party,IE-5-8,  Socialist Party
IE,6,prtvtaie,10,Other,NA,NA
IE,6,prtvtaie,11,Not applicable,NA,NA
IE,6,prtvtaie,12,Refusal,NA,NA
IE,6,prtvtaie,13,Don't know,NA,NA
IE,7,prtvtaie,1,Fianna Fáil,IE-2-1, Fianna Fáil Fianna Fail
IE,7,prtvtaie,2,Fine Gael,IE-5-2,  Fine Gael
IE,7,prtvtaie,3,Green Party,IE-3-5,  Green Party
IE,7,prtvtaie,4,Independent,IE-7-4,  Independent
IE,7,prtvtaie,5,Labour,IE-6-5,  Labour
IE,7,prtvtaie,6,People Before Profit,IE-7-6,  People Before Profit
IE,7,prtvtaie,7,Sinn Féin,IE-2-6,  Sinn Fein
IE,7,prtvtaie,8,Socialist Party,IE-5-8,  Socialist Party
IE,7,prtvtaie,9,United Left Alliance,IE-5-9,  United Left Alliance
IE,7,prtvtaie,10,Other,NA,NA
IE,7,prtvtaie,11,Not applicable,NA,NA
IE,7,prtvtaie,12,Refusal,NA,NA
IE,7,prtvtaie,13,Don't know,NA,NA
IL,1,prtvtil,1,Israel ahat,IL-1-1, Israel ahat 
IL,1,prtvtil,2,Likud,IL-6-2, Likud/Ha' Likud 
IL,1,prtvtil,3,Shase,IL-4-4, Shase/Shas 
IL,1,prtvtil,4,Meretz,IL-1-4, Meretz 
IL,1,prtvtil,5,Mafdal,IL-1-5, Mafdal National Religious Party / The Jewish House
IL,1,prtvtil,6,"Yahadut-hatora, Agudat-Isarel, Degel-hatora",IL-4-7," Yahadut-hatora, Agudat-Isarel, Degel-hatora United Torah Judaism"
IL,1,prtvtil,7,Am ehad,IL-1-7, Am ehad 
IL,1,prtvtil,8,Shinuy,IL-4-14, Shinui 
IL,1,prtvtil,9,Haehud haleumi,IL-5-10, Haehud haleumi/Ha'ihud HaLeumi 
IL,1,prtvtil,10,The center party,IL-1-10,  The center party
IL,1,prtvtil,11,Israel baliya,IL-1-11, Israel baliya 
IL,1,prtvtil,12,Israel byteno,IL-5-9, Yisrael Beiteinu 
IL,1,prtvtil,13,Hadereh hashlishit,IL-1-13, Hadereh hashlishit 
IL,1,prtvtil,14,Pnina Rozenblum,IL-1-14, Pnina Rozenblum 
IL,1,prtvtil,15,Tzomet,IL-1-15, Tzomet 
IL,1,prtvtil,16,Gimlaim,IL-6-8, Gimlaim Pensioners of Israel to the Knesset/Gil- Gimlaey Israeli la' Knesset
IL,1,prtvtil,17,Hadash,IL-1-17, Hadash 
IL,1,prtvtil,18,Balad,IL-5-15, Balad 
IL,1,prtvtil,19,Hatnua Harabit Hameauhedet,IL-1-19, Hatnua Harabit Hameauhedet 
IL,1,prtvtil,20,Haravi Hahadash,IL-1-20, Haravi Hahadash 
IL,1,prtvtil,21,Other party,IL-1-21,  Other
IL,1,prtvtil,22,White Ballot,IL-7-15,  White Ballot
IL,1,prtvtil,23,Not applicable,NA,NA
IL,1,prtvtil,24,Refusal,NA,NA
IL,1,prtvtil,25,Don't know,NA,NA
IL,1,prtvtil,26,No answer,NA,NA
IL,4,prtvtail,1,HaAvoda- the Israeli Labor Party,IL-4-1,HaAvoda Mifleget Ha' Avoda The Israeli Labor Party
IL,4,prtvtail,2,Likud,IL-6-2, Likud/Ha' Likud 
IL,4,prtvtail,3,Kadima,IL-4-3, Kadima 
IL,4,prtvtail,4,Shas,IL-4-4, Shase/Shas 
IL,4,prtvtail,5,Meretz,IL-1-4, Meretz 
IL,4,prtvtail,6,National Religious Party,IL-1-5, Mafdal National Religious Party / The Jewish House
IL,4,prtvtail,7,United Torah Judaism,IL-4-7," Yahadut-hatora, Agudat-Isarel, Degel-hatora United Torah Judaism"
IL,4,prtvtail,8,Pensioners of Israel to the Knesset,IL-6-8, Gimlaim Pensioners of Israel to the Knesset/Gil- Gimlaey Israeli la' Knesset
IL,4,prtvtail,9,Yisrael Beiteinu,IL-5-9, Yisrael Beiteinu 
IL,4,prtvtail,10,Hadash,IL-1-17, Hadash 
IL,4,prtvtail,11,Balad,IL-5-15, Balad 
IL,4,prtvtail,12,Ra'am- Ta'al,IL-5-16, Ra'am- Ta'al 
IL,4,prtvtail,14,Shinui,IL-4-14, Shinui 
IL,4,prtvtail,15,Ale Yarok,IL-5-12, Ale Yarok 
IL,4,prtvtail,16,HaYerukim,IL-4-16, HaYerukim 
IL,4,prtvtail,17,Other,NA,NA
IL,4,prtvtail,18,blank ballot,IL-4-18,  blank ballot
IL,4,prtvtail,20,Not applicable,NA,NA
IL,4,prtvtail,21,Refusal,NA,NA
IL,4,prtvtail,23,No answer,NA,NA
IL,5,prtvtbil,1,Mifleget Ha' Avoda,IL-6-1, Mifleget Ha' Avoda 
IL,5,prtvtbil,1,Mifleget Ha' Avoda,IL-4-1,HaAvoda Mifleget Ha' Avoda The Israeli Labor Party
IL,5,prtvtbil,2,Ha' Likud,IL-6-2, Likud/Ha' Likud 
IL,5,prtvtbil,3,Kadima,IL-4-3, Kadima 
IL,5,prtvtbil,4,Shas,IL-4-4, Shase/Shas 
IL,5,prtvtbil,5,Meretz,IL-1-4, Meretz 
IL,5,prtvtbil,6,The Jewish House,IL-1-5, Mafdal National Religious Party / The Jewish House
IL,5,prtvtbil,7,Ya'Hadut Ha'Tora,IL-4-7," Yahadut-hatora, Agudat-Isarel, Degel-hatora United Torah Judaism"
IL,5,prtvtbil,8,Gil- Gimlaey Israeli la' Knesset,IL-6-8, Gimlaim Pensioners of Israel to the Knesset/Gil- Gimlaey Israeli la' Knesset
IL,5,prtvtbil,9,Israel Beiteinu,IL-5-9, Yisrael Beiteinu 
IL,5,prtvtbil,10,Ha'ihud HaLeumi,IL-5-10, Haehud haleumi/Ha'ihud HaLeumi 
IL,5,prtvtbil,11,HaTnu`a HaYeruqa,IL-6-11, HaTnu`a HaYeruqa 
IL,5,prtvtbil,12,Ale Yarok,IL-5-12, Ale Yarok 
IL,5,prtvtbil,13,HaYerukim,IL-4-16, HaYerukim 
IL,5,prtvtbil,14,Hadash,IL-1-17, Hadash 
IL,5,prtvtbil,15,Balad,IL-5-15, Balad 
IL,5,prtvtbil,16,Ra'am- Ta'al,IL-5-16, Ra'am- Ta'al 
IL,5,prtvtbil,17,Other,NA,NA
IL,5,prtvtbil,18,A white ballot (empty ballot note),IL-6-18,  A white ballot (empty ballot note)
IL,5,prtvtbil,19,Did not vote,IL-5-19,  Did not vote
IL,5,prtvtbil,20,Not applicable,NA,NA
IL,5,prtvtbil,21,Refusal,NA,NA
IL,5,prtvtbil,22,Don't know,NA,NA
IL,5,prtvtbil,23,No answer,NA,NA
IL,6,prtvtbil,1,Mifleget Ha' Avoda,IL-6-1, Mifleget Ha' Avoda 
IL,6,prtvtbil,1,Mifleget Ha' Avoda,IL-4-1,HaAvoda Mifleget Ha' Avoda The Israeli Labor Party
IL,6,prtvtbil,2,Ha' Likud,IL-6-2, Likud/Ha' Likud 
IL,6,prtvtbil,3,Kadima,IL-4-3, Kadima 
IL,6,prtvtbil,4,Shas,IL-4-4, Shase/Shas 
IL,6,prtvtbil,5,Meretz,IL-1-4, Meretz 
IL,6,prtvtbil,6,The Jewish House,IL-1-5, Mafdal National Religious Party / The Jewish House
IL,6,prtvtbil,7,Ya'Hadut Ha'Tora,IL-4-7," Yahadut-hatora, Agudat-Isarel, Degel-hatora United Torah Judaism"
IL,6,prtvtbil,8,Gil- Gimlaey Israeli la' Knesset,IL-6-8, Gimlaim Pensioners of Israel to the Knesset/Gil- Gimlaey Israeli la' Knesset
IL,6,prtvtbil,9,Israel Beiteinu,IL-5-9, Yisrael Beiteinu 
IL,6,prtvtbil,10,Ha'ihud HaLeumi,IL-5-10, Haehud haleumi/Ha'ihud HaLeumi 
IL,6,prtvtbil,11,HaTnu`a HaYeruqa,IL-6-11, HaTnu`a HaYeruqa 
IL,6,prtvtbil,12,Ale Yarok,IL-5-12, Ale Yarok 
IL,6,prtvtbil,13,HaYerukim,IL-4-16, HaYerukim 
IL,6,prtvtbil,14,Hadash,IL-1-17, Hadash 
IL,6,prtvtbil,15,Balad,IL-5-15, Balad 
IL,6,prtvtbil,16,Ra'am- Ta'al,IL-5-16, Ra'am- Ta'al 
IL,6,prtvtbil,17,Other,NA,NA
IL,6,prtvtbil,18,A white ballot (empty ballot note),IL-6-18,  A white ballot (empty ballot note)
IL,6,prtvtbil,20,Not applicable,NA,NA
IL,6,prtvtbil,21,Refusal,NA,NA
IL,6,prtvtbil,22,Don't know,NA,NA
IL,7,prtvtcil,1,HaMahane HaTzioni,IL-7-1, HaMahane HaTzioni 
IL,7,prtvtcil,2,HaLikud,IL-7-2, HaLikud 
IL,7,prtvtcil,3,Yisrael Beiteinu,IL-5-9, Yisrael Beiteinu 
IL,7,prtvtcil,4,Shas,IL-4-4, Shase/Shas 
IL,7,prtvtcil,5,Meretz,IL-1-4, Meretz 
IL,7,prtvtcil,6,HaBayit HaYehudi,IL-7-6, HaBayit HaYehudi 
IL,7,prtvtcil,7,Yahadut HaTora,IL-7-7, Yahadut HaTora 
IL,7,prtvtcil,8,Yesh Atid,IL-7-8, Yesh Atid 
IL,7,prtvtcil,9,Kulanu,IL-7-9, Kulanu 
IL,7,prtvtcil,10,Yachad,IL-7-10, Yachad 
IL,7,prtvtcil,11,HaReshima HaMeshutefet,IL-7-11, HaReshima HaMeshutefet 
IL,7,prtvtcil,12,HaReshima HaArvit,IL-7-12, HaReshima HaArvit 
IL,7,prtvtcil,13,Ale Yarok,IL-5-12, Ale Yarok 
IL,7,prtvtcil,14,Other,NA,NA
IL,7,prtvtcil,15,White ballot,IL-7-15,  White Ballot
IL,7,prtvtcil,16,Not applicable,NA,NA
IL,7,prtvtcil,17,Refusal,NA,NA
IS,2,prtvtis,1,Progressive Party,IS-6-2, Framsóknarflokkinn Progressive Party
IS,2,prtvtis,2,Liberal Party,IS-6-5, Frjálslynda flokkinn Liberal Party
IS,2,prtvtis,3,Social Democratic Alliance,IS-6-1, Samfylkinguna Social Democratic Alliance
IS,2,prtvtis,4,Independence Party,IS-2-4,  Independence Party
IS,2,prtvtis,5,The Left Green Movement,IS-2-5,  The Left Green Movement
IS,2,prtvtis,6,Blank vote,IS-2-6,  Blank vote
IS,2,prtvtis,7,Other parties,IS-2-7,1 Other
IS,2,prtvtis,8,Not applicable,NA,NA
IS,2,prtvtis,9,Refusal,NA,NA
IS,2,prtvtis,10,Don't know,NA,NA
IS,2,prtvtis,11,No answer,NA,NA
IS,6,prtvtais,1,Samfylkinguna,IS-6-1, Samfylkinguna Social Democratic Alliance
IS,6,prtvtais,2,Framsóknarflokkinn,IS-6-2, Framsóknarflokkinn Progressive Party
IS,6,prtvtais,3,Sjálfstæðisflokkinn,IS-6-3, Sjálfstæðisflokkinn 
IS,6,prtvtais,4,Vinstri hreyfinguna-Grænt framboð,IS-6-4, Vinstri hreyfinguna-Grænt framboð 
IS,6,prtvtais,5,Frjálslynda flokkinn,IS-6-5, Frjálslynda flokkinn Liberal Party
IS,6,prtvtais,6,Borgarahreyfinguna,IS-6-6, Borgarahreyfinguna 
IS,6,prtvtais,8,Skilaði auðu/ógildu,IS-6-8, Skilaði auðu/ógildu 
IS,6,prtvtais,9,Not applicable,NA,NA
IS,6,prtvtais,10,Refusal,NA,NA
IS,6,prtvtais,11,Don't know,NA,NA
IS,6,prtvtais,12,No answer,NA,NA
IT,1,prtvtit,1,Democratici di Sinistra,IT-1-1, Democratici di Sinistra 
IT,1,prtvtit,2,La Margherita,IT-1-2, La Margherita 
IT,1,prtvtit,3,Comunisti Italiani,IT-2-3, Comunisti Italiani 
IT,1,prtvtit,4,Verdi e Sdi (Girasole),IT-1-4, Verdi e Sdi (Girasole) 
IT,1,prtvtit,6,Rifondazione Comunista,IT-2-6, Rifondazione Comunista 
IT,1,prtvtit,7,Forza Italia,IT-1-7, Forza Italia 
IT,1,prtvtit,8,Alleanza Nazionale,IT-2-8, Alleanza Nazionale 
IT,1,prtvtit,9,CCD-CDU (Biancofiore),IT-2-9, CCD-CDU (Biancofiore) 
IT,1,prtvtit,10,Lega Nord,IT-2-10, Lega Nord 
IT,1,prtvtit,11,Nuovo PSI,IT-1-11,PSI Nuovo 
IT,1,prtvtit,12,Lista Di Pietro,IT-2-12, Lista Di Pietro 
IT,1,prtvtit,13,Democrazia Europea,IT-1-13, Democrazia Europea 
IT,1,prtvtit,14,Pannella-Bonino,IT-1-14, Pannella-Bonino 
IT,1,prtvtit,15,Fiamma Tricolore,IT-2-15, Fiamma Tricolore 
IT,1,prtvtit,16,Altro,IT-6-14, Altro 
IT,1,prtvtit,17,Ha votato solo al maggioritario,IT-1-17, Ha votato solo al maggioritario 
IT,1,prtvtit,18,Not applicable,NA,NA
IT,1,prtvtit,19,Refusal,NA,NA
IT,1,prtvtit,20,Don t know,IT-1-20, Don t know 
IT,2,prtvtait,1,Democratici di sinistra,IT-1-1, Democratici di Sinistra 
IT,2,prtvtait,2,La Margherita,IT-1-2, La Margherita 
IT,2,prtvtait,3,Comunisti Italiani,IT-2-3, Comunisti Italiani 
IT,2,prtvtait,4,Verdi e SDI (Girasole),IT-1-4, Verdi e Sdi (Girasole) 
IT,2,prtvtait,5,SVP (Sudtirol Volkspartei - Partito Popolare Sudtirolese),IT-2-5,SVP Sudtirol Volkspartei - Partito Popolare Sudtirolese 
IT,2,prtvtait,6,Rifondazione Comunista,IT-2-6, Rifondazione Comunista 
IT,2,prtvtait,7,Forza Italia,IT-1-7, Forza Italia 
IT,2,prtvtait,8,Alleanza Nazionale,IT-2-8, Alleanza Nazionale 
IT,2,prtvtait,9,CCD-CDU,IT-2-9,CCD-CDU 
IT,2,prtvtait,10,Lega Nord,IT-2-10, Lega Nord 
IT,2,prtvtait,11,Nuovo PSI,IT-1-11,PSI Nuovo 
IT,2,prtvtait,12,Lista di Pietro,IT-2-12, Lista Di Pietro 
IT,2,prtvtait,13,Democrazia Europea,IT-1-13, Democrazia Europea 
IT,2,prtvtait,14,Pannella-Bonino,IT-1-14, Pannella-Bonino 
IT,2,prtvtait,15,Fiamma Tricolore,IT-2-15, Fiamma Tricolore 
IT,2,prtvtait,16,Other,NA,NA
IT,2,prtvtait,17,Scheda bianca,IT-2-17, Scheda bianca 
IT,2,prtvtait,18,Ulivo,IT-2-18, Ulivo 
IT,2,prtvtait,19,Ha votato solo al maggioritario,IT-1-17, Ha votato solo al maggioritario 
IT,2,prtvtait,20,Not applicable,NA,NA
IT,2,prtvtait,21,Refusal,NA,NA
IT,2,prtvtait,22,Don't know,NA,NA
IT,6,prtvtbit,1,Partido Democratico (PD),IT-6-1,PD Partido Democratico 
IT,6,prtvtbit,2,Sinistra Ecologia e Libertà (SEL),IT-6-2,SEL Sinistra Ecologia e Libertà 
IT,6,prtvtbit,3,Rivoluzione Civile (Ingroia),IT-6-3, Rivoluzione Civile Ingroia 
IT,6,prtvtbit,4,Movimento 5 Stelle,IT-6-4, Movimento 5 Stelle 
IT,6,prtvtbit,5,Scelta Civica (con Monti),IT-6-5, Scelta Civica con Monti 
IT,6,prtvtbit,6,UDC,IT-6-6,UDC 
IT,6,prtvtbit,8,Popolo delle Libertà (PDL),IT-6-8,PDL Popolo delle Libertà 
IT,6,prtvtbit,9,Lega Nord,IT-2-10, Lega Nord 
IT,6,prtvtbit,10,Fratelli d'Italia,IT-6-10, Fratelli d'Italia 
IT,6,prtvtbit,12,FARE - Giannino,IT-6-12,FARE FARE - Giannino 
IT,6,prtvtbit,13,La destra,IT-6-13, La destra 
IT,6,prtvtbit,14,Altro,IT-6-14, Altro 
IT,6,prtvtbit,15,Not applicable,NA,NA
IT,6,prtvtbit,16,Refusal,NA,NA
IT,6,prtvtbit,17,Don't know,NA,NA
IT,6,prtvtbit,18,No answer,NA,NA
LU,1,prtvtlu,1,Parti Chrétien Social (PCS),LU-2-1,PCS Parti Chrétien Social 
LU,1,prtvtlu,2,Parti Socialiste Ouvrier Luxembourgeois (PSOL),LU-1-2,PSOL Parti Socialiste Ouvrier Luxembourgeois 
LU,1,prtvtlu,3,Parti Démocrate (PD),LU-1-3,PD Parti Démocrate 
LU,1,prtvtlu,4,Les Verts,LU-2-4, Les Verts 
LU,1,prtvtlu,5,La Gauche,LU-1-5, La Gauche 
LU,1,prtvtlu,6,Comité d'action pour la Démocracie et la Justice Sociale,LU-2-6, Comité d'action pour la Démocracie et la Justice Sociale 
LU,1,prtvtlu,7,Autres,LU-2-7, Autres 
LU,1,prtvtlu,8,Not applicable,NA,NA
LU,1,prtvtlu,9,Refusal,NA,NA
LU,1,prtvtlu,10,Don't know,NA,NA
LU,1,prtvtlu,11,No answer,NA,NA
LU,2,prtvtlu,1,Parti Chrétien Social (PCS),LU-2-1,PCS Parti Chrétien Social 
LU,2,prtvtlu,2,Parti Socialiste Ouvrier Luxembourgeois (PSOL),LU-1-2,PSOL Parti Socialiste Ouvrier Luxembourgeois 
LU,2,prtvtlu,3,Parti Démocrate (PD),LU-1-3,PD Parti Démocrate 
LU,2,prtvtlu,4,Les Verts,LU-2-4, Les Verts 
LU,2,prtvtlu,5,La Gauche,LU-1-5, La Gauche 
LU,2,prtvtlu,6,Comité d'action pour la Démocracie et la Justice Sociale,LU-2-6, Comité d'action pour la Démocracie et la Justice Sociale 
LU,2,prtvtlu,7,Autres,LU-2-7, Autres 
LU,2,prtvtlu,8,Not applicable,NA,NA
LU,2,prtvtlu,9,Refusal,NA,NA
LU,2,prtvtlu,10,Don't know,NA,NA
LU,2,prtvtlu,11,No answer,NA,NA
NL,1,prtvtnl,1,Christian Democratic Party,NL-1-1,  Christian Democratic Party
NL,1,prtvtnl,2,Labour Party,NL-2-2,  Labour Party
NL,1,prtvtnl,3,Party for Freedom and Democracy,NL-6-1,  Party for Freedom and Democracy / People's Party for Freedom and Democracy
NL,1,prtvtnl,4,List Pim Fortuyn,NL-1-4,  List Pim Fortuyn
NL,1,prtvtnl,5,Democrats `66,NL-6-6,  Democrats 66
NL,1,prtvtnl,6,Green Left,NL-5-7,  Green Left
NL,1,prtvtnl,7,Socialist Party,NL-7-4,  Socialist Party
NL,1,prtvtnl,8,Christian Union,NL-4-8,  Christian Union
NL,1,prtvtnl,9,Liveable Netherlands,NL-1-9,  Liveable Netherlands
NL,1,prtvtnl,10,Social Reformed Party,NL-2-10,  Social Reformed Party / Political Reformed Party
NL,1,prtvtnl,11,Other,NA,NA
NL,1,prtvtnl,12,Not applicable,NA,NA
NL,1,prtvtnl,13,Refusal,NA,NA
NL,1,prtvtnl,14,Don't know,NA,NA
NL,2,prtvtanl,1,Christian Democratic Party,NL-1-1,  Christian Democratic Party
NL,2,prtvtanl,2,Labour Party,NL-2-2,  Labour Party
NL,2,prtvtanl,3,People's Party for Freedom and Democracy,NL-6-1,  Party for Freedom and Democracy / People's Party for Freedom and Democracy
NL,2,prtvtanl,4,List Pim Fortuyn,NL-1-4,  List Pim Fortuyn
NL,2,prtvtanl,5,Democrats 66,NL-6-6,  Democrats 66
NL,2,prtvtanl,6,Green Left,NL-5-7,  Green Left
NL,2,prtvtanl,7,Socialist Party,NL-7-4,  Socialist Party
NL,2,prtvtanl,8,Christian Union,NL-4-8,  Christian Union
NL,2,prtvtanl,9,Liveable Netherlands,NL-1-9,  Liveable Netherlands
NL,2,prtvtanl,10,Political Reformed Party,NL-2-10,  Social Reformed Party / Political Reformed Party
NL,2,prtvtanl,11,Party for the Animals,NL-7-10,  Party for the Animals
NL,2,prtvtanl,12,Other,NA,NA
NL,2,prtvtanl,13,Blanc,NL-5-13, Blanc 
NL,2,prtvtanl,14,Not applicable,NA,NA
NL,2,prtvtanl,15,Refusal,NA,NA
NL,2,prtvtanl,16,Don't know,NA,NA
NL,2,prtvtanl,17,No answer,NA,NA
NL,3,prtvtbnl,1,Christian Democratic Party,NL-1-1,  Christian Democratic Party
NL,3,prtvtbnl,2,Labour Party,NL-2-2,  Labour Party
NL,3,prtvtbnl,3,Party for Freedom and Democracy,NL-6-1,  Party for Freedom and Democracy / People's Party for Freedom and Democracy
NL,3,prtvtbnl,4,List Pim Fortuyn,NL-1-4,  List Pim Fortuyn
NL,3,prtvtbnl,5,Democrats `66,NL-6-6,  Democrats 66
NL,3,prtvtbnl,6,Green Left,NL-5-7,  Green Left
NL,3,prtvtbnl,7,Socialistic Party,NL-7-4,  Socialist Party
NL,3,prtvtbnl,8,Christian Union,NL-4-8,  Christian Union
NL,3,prtvtbnl,9,Liveable Netherlands,NL-1-9,  Liveable Netherlands
NL,3,prtvtbnl,10,Social Reformed Party,NL-2-10,  Social Reformed Party / Political Reformed Party
NL,3,prtvtbnl,11,Other,NA,NA
NL,3,prtvtbnl,12,Blanc,NL-5-13, Blanc 
NL,3,prtvtbnl,13,Not applicable,NA,NA
NL,3,prtvtbnl,14,Refusal,NA,NA
