cntry,essround,variable,ess_id,party,share,party_id,name_gsheet,partyfacts_id,partyfacts_name
CH,4,prtvtbch,13,Lega dei Ticinese,0.2,CH-4-13,Lega dei Ticinesi Ticino League,1661,LdT
CH,4,prtvtbch,15,Blank paper,1.8,CH-4-15,Blank paper,3086,tech
CH,4,prtvtbch,16,Mixed vote,1.4,CH-5-15,Mixed vote,3086,tech
CH,4,prtvtbch,17,Not applicable,47.1,NA,NA,NA,NA
CH,4,prtvtbch,18,Refusal,1.5,NA,NA,NA,NA
CH,4,prtvtbch,19,Don't know,6.1,NA,NA,NA,NA
CH,4,prtvtbch,20,No answer,0.1,NA,NA,NA,NA
CH,5,prtvtcch,1,Radicals,6.5,CH-1-1,Radicals,360,FDP
CH,5,prtvtcch,2,Christian Democrats,6.4,CH-6-4,Christian Democrats,1808,KK/CVP
CH,5,prtvtcch,3,Socialist Party,9.1,CH-1-3,Socialist Party,29,SP
CH,5,prtvtcch,4,Swiss People’s Party,10.1,CH-4-4,Swiss People's Party,308,SVP
CH,5,prtvtcch,5,Liberal Party,1,CH-1-5,Liberal Party,444,LPS
CH,5,prtvtcch,6,Christian-Social Party,0.1,CH-7-13,Christian Social Party,1122,CsP
CH,5,prtvtcch,7,Swiss Labour Party,0.1,CH-4-7,Swiss Labour Party,669,PdA
CH,5,prtvtcch,8,Green Party,3.2,CH-4-8,Green Party,1006,Grue
CH,5,prtvtcch,9,Green Liberal Party,1.9,CH-6-6,Green Liberal Party,1759,GPL
CH,5,prtvtcch,10,Swiss Democrats,0.2,CH-5-10,Swiss Democrats,1819,NA-SD
CH,5,prtvtcch,11,Federal Democratic Union,0.3,CH-2-12,Federal Democratic Union,631,EDU
CH,5,prtvtcch,12,Evangelical People’s Party,0.8,CH-3-6,Evangelical People’s Party,1123,EVP
CH,5,prtvtcch,13,Ticino League,0.2,CH-4-13,Lega dei Ticinesi Ticino League,1661,LdT
CH,5,prtvtcch,14,Blank paper,0.3,CH-4-15,Blank paper,3086,tech
CH,5,prtvtcch,15,Mixed vote,2.1,CH-5-15,Mixed vote,3086,tech
CH,5,prtvtcch,16,Other party,0.3,CH-7-18,Others,NA,NA
CH,5,prtvtcch,17,Not applicable,51.1,NA,NA,NA,NA
CH,5,prtvtcch,18,Refusal,0.9,NA,NA,NA,NA
CH,5,prtvtcch,19,Don't know,5.5,NA,NA,NA,NA
CH,6,prtvtdch,1,Swiss People's Party,8.8,CH-4-4,Swiss People's Party,308,SVP
CH,6,prtvtdch,2,Socialist Party,8.2,CH-1-3,Socialist Party,29,SP
CH,6,prtvtdch,3,Radical Liberals,7.3,CH-7-3,FDP Radical Liberals,1231,FDP
CH,6,prtvtdch,4,Christian Democrats,8.4,CH-6-4,Christian Democrats,1808,KK/CVP
CH,6,prtvtdch,5,Green Party,4.7,CH-4-8,Green Party,1006,Grue
CH,6,prtvtdch,6,Green Liberal Party,4.9,CH-6-6,Green Liberal Party,1759,GPL
CH,6,prtvtdch,7,Bourgois-democratic Party,2.7,CH-6-7,Conservative Democratic Party / Bourgois-democratic Party,1415,BDP
CH,6,prtvtdch,8,Evangelical People's Party,0.9,CH-3-6,Evangelical People’s Party,1123,EVP
CH,6,prtvtdch,9,Federal Democratic Union,0.5,CH-2-12,Federal Democratic Union,631,EDU
CH,6,prtvtdch,11,Swiss Labour Party,0.1,CH-4-7,Swiss Labour Party,669,PdA
CH,6,prtvtdch,12,Movement of the Citizens belonging to French-speaking Switze,0.1,CH-7-12,Movement of the Citizens belonging to French-speaking Switze,8176,MCG
CH,6,prtvtdch,14,Alternative Left,0.1,CH-6-14,Alternative Left,NA,NA
CH,6,prtvtdch,15,Swiss Democrats,0.1,CH-5-10,Swiss Democrats,1819,NA-SD
CH,6,prtvtdch,16,Pirate Party Switzerland,0.1,CH-6-16,Pirate Party Switzerland,2939,1-perc
CH,6,prtvtdch,18,Blank paper,0.9,CH-4-15,Blank paper,3086,tech
CH,6,prtvtdch,19,Mixed vote,1.9,CH-5-15,Mixed vote,3086,tech
CH,6,prtvtdch,20,Not applicable,45.3,NA,NA,NA,NA
CH,6,prtvtdch,21,Refusal,1.7,NA,NA,NA,NA
CH,6,prtvtdch,22,Don't know,3.1,NA,NA,NA,NA
CH,7,prtvtech,1,Swiss People's Party,8.7,CH-4-4,Swiss People's Party,308,SVP
CH,7,prtvtech,2,Socialist Party,7.8,CH-1-3,Socialist Party,29,SP
CH,7,prtvtech,3,Radical Liberals,8,CH-7-3,FDP Radical Liberals,1231,FDP
CH,7,prtvtech,4,Christian Democrats,7.4,CH-6-4,Christian Democrats,1808,KK/CVP
CH,7,prtvtech,5,Green Party,4.1,CH-4-8,Green Party,1006,Grue
CH,7,prtvtech,6,Green Liberal Party,3.4,CH-6-6,Green Liberal Party,1759,GPL
CH,7,prtvtech,7,Bourgois-democratic Party,1.6,CH-6-7,Conservative Democratic Party / Bourgois-democratic Party,1415,BDP
CH,7,prtvtech,8,Evangelical People's Party,0.5,CH-3-6,Evangelical People’s Party,1123,EVP
CH,7,prtvtech,9,Federal Democratic Union,0.3,CH-2-12,Federal Democratic Union,631,EDU
CH,7,prtvtech,10,Ticino League,0.1,CH-4-13,Lega dei Ticinesi Ticino League,1661,LdT
CH,7,prtvtech,11,Swiss Labour Party,0.1,CH-4-7,Swiss Labour Party,669,PdA
CH,7,prtvtech,12,Movement of the Citizens belonging to French-speaking Switze,0.1,CH-7-12,Movement of the Citizens belonging to French-speaking Switze,8176,MCG
CH,7,prtvtech,13,Christian Social Party,0.1,CH-7-13,Christian Social Party,1122,CsP
CH,7,prtvtech,14,Alternative Left,0.1,CH-6-14,Alternative Left,NA,NA
CH,7,prtvtech,18,Other party,0.4,CH-7-18,Others,NA,NA
CH,7,prtvtech,19,Blank paper,1.2,CH-4-15,Blank paper,3086,tech
CH,7,prtvtech,21,Not applicable,49.7,NA,NA,NA,NA
CH,7,prtvtech,22,Refusal,1.4,NA,NA,NA,NA
CH,7,prtvtech,23,Don't know,5.1,NA,NA,NA,NA
CY,3,prtvtcy,1,Progressive Party of Working People (AKEL),23.9,CY-5-1,AKEL Progressive Party of Working People,1076,AKEL
CY,3,prtvtcy,2,Democratic Party (DIKO),15.7,CY-4-2,DIKO Democratic Party,635,DIKO
CY,3,prtvtcy,3,Democratic Rally (DISY),22.8,CY-6-3,DHSY/DISY Democratic Rally,563,DISY
CY,3,prtvtcy,4,European Party (EVROKO),3.7,CY-3-4,EYROKO/EVROKO European Party,1817,EK
CY,3,prtvtcy,5,The Cyprus Green Party,1.4,CY-4-5,The Cyprus Green Party,858,KOP
CY,3,prtvtcy,6,United Democrats (EDI),0.6,CY-4-6,EDI United Democrats,321,ED
CY,3,prtvtcy,7,Social Democrats (KS EDEK),6.5,CY-3-7,KS-EDEK Social Democrats,1028,EDEK
CY,3,prtvtcy,8,Other,1.5,NA,NA,NA,NA
CY,3,prtvtcy,9,Not applicable,12.3,NA,NA,NA,NA
CY,3,prtvtcy,10,Refusal,10.6,NA,NA,NA,NA
CY,3,prtvtcy,11,Don't know,0.8,NA,NA,NA,NA
CY,3,prtvtcy,12,No answer,0.2,NA,NA,NA,NA
CY,4,prtvtcy,1,Progressive Party of Working People (AKEL),23.4,CY-5-1,AKEL Progressive Party of Working People,1076,AKEL
CY,4,prtvtcy,2,Democratic Party (DIKO),16.3,CY-4-2,DIKO Democratic Party,635,DIKO
CY,4,prtvtcy,3,Democratic Rally (DISY),21.1,CY-6-3,DHSY/DISY Democratic Rally,563,DISY
CY,4,prtvtcy,4,European Party (EVROKO),3,CY-3-4,EYROKO/EVROKO European Party,1817,EK
CY,4,prtvtcy,5,The Cyprus Green Party,1.6,CY-4-5,The Cyprus Green Party,858,KOP
CY,4,prtvtcy,6,United Democrats (EDI),1.1,CY-4-6,EDI United Democrats,321,ED
CY,4,prtvtcy,7,Social Democrats (KS EDEK),6,CY-3-7,KS-EDEK Social Democrats,1028,EDEK
CY,4,prtvtcy,8,Other,0.2,NA,NA,NA,NA
CY,4,prtvtcy,9,Not applicable,13.5,NA,NA,NA,NA
CY,4,prtvtcy,10,Refusal,12.3,NA,NA,NA,NA
CY,4,prtvtcy,11,Don't know,0.7,NA,NA,NA,NA
CY,4,prtvtcy,12,No answer,0.7,NA,NA,NA,NA
CY,5,prtvtcy,1,Progressive Party of Working People (AKEL),15.2,CY-5-1,AKEL Progressive Party of Working People,1076,AKEL
CY,5,prtvtcy,2,Democratic Party (DIKO),7.8,CY-4-2,DIKO Democratic Party,635,DIKO
CY,5,prtvtcy,3,Democratic Rally (DISY),13.9,CY-6-3,DHSY/DISY Democratic Rally,563,DISY
CY,5,prtvtcy,4,European Party (EVROKO),0.9,CY-3-4,EYROKO/EVROKO European Party,1817,EK
CY,5,prtvtcy,5,The Cyprus Green Party,0.2,CY-4-5,The Cyprus Green Party,858,KOP
CY,5,prtvtcy,6,United Democrats (EDI),0.2,CY-4-6,EDI United Democrats,321,ED
CY,5,prtvtcy,7,Social Democrats (KS EDEK),2.1,CY-3-7,KS-EDEK Social Democrats,1028,EDEK
CY,5,prtvtcy,8,Other,0.2,NA,NA,NA,NA
CY,5,prtvtcy,9,Not applicable,21.1,NA,NA,NA,NA
CY,5,prtvtcy,10,Refusal,36.6,NA,NA,NA,NA
CY,5,prtvtcy,11,Don't know,1.5,NA,NA,NA,NA
CY,5,prtvtcy,12,No answer,0.2,NA,NA,NA,NA
CY,6,prtvtacy,1,Progressive Party of Working People (AKEL),17.6,CY-5-1,AKEL Progressive Party of Working People,1076,AKEL
CY,6,prtvtacy,2,Democratic Party (DIKO),8.1,CY-4-2,DIKO Democratic Party,635,DIKO
CY,6,prtvtacy,3,Democratic Rally (DISY),17.7,CY-6-3,DHSY/DISY Democratic Rally,563,DISY
CY,6,prtvtacy,4,European Party (EVROKO),0.9,CY-3-4,EYROKO/EVROKO European Party,1817,EK
CY,6,prtvtacy,5,The Cyprus Green Party,0.3,CY-4-5,The Cyprus Green Party,858,KOP
CY,6,prtvtacy,6,Social Democrats (KS EDEK),2.6,CY-3-7,KS-EDEK Social Democrats,1028,EDEK
CY,6,prtvtacy,7,Other,1.1,NA,NA,NA,NA
CY,6,prtvtacy,8,Not applicable,25.3,NA,NA,NA,NA
CY,6,prtvtacy,9,Refusal,24.9,NA,NA,NA,NA
CY,6,prtvtacy,10,Don't know,1.4,NA,NA,NA,NA
CY,6,prtvtacy,11,No answer,0.3,NA,NA,NA,NA
CZ,1,prtvtcz,1,CSSD Cz.Social Democratic P.,20.2,CZ-4-2,CSSD Cz.Social Democratic P.,177,CSSD
CZ,1,prtvtcz,2,ODA Civic Democratic Alliance,0.7,CZ-2-2,ODA Civic Democratic Alliance,1008,ODA
CZ,1,prtvtcz,3,Nadeje (Hope),0.2,CZ-1-3,Nadeje Hope,1838,etc
CZ,1,prtvtcz,4,RMS Republicans of Miroslav Sladek,0.1,CZ-2-4,RMS Republicans of Miroslav Sladek,972,RMS
CZ,1,prtvtcz,5,CSNS Cz.National Social P.,0.4,CZ-1-5,CSNS Czech National Social Party,1813,CSS
CZ,1,prtvtcz,6,SV-SOS P.of Countryside-Assoc.Civic Forces,0.1,CZ-2-6,SV-SOS P.of Countryside-Assoc.Civic Forces,2656,unknown
CZ,1,prtvtcz,7,Association of Independents,1.5,CZ-2-7,Association of Independents,884,Sn
CZ,1,prtvtcz,8,ODS Civic Democratic P.,14.8,CZ-4-5,ODS Civic Democratic P.,466,ODS
CZ,1,prtvtcz,9,KSCM Communist P.of Bohemia&Moravia,5.4,CZ-6-1,KSCM Communist P.of Bohemia&Moravia,1728,KSCM
CZ,1,prtvtcz,10,Coalition (Christian Dem.&Freedom Union),9.6,CZ-1-10,Coalition (Christian Dem.&Freedom Union),6202,FC
CZ,1,prtvtcz,11,SZJ P.for Life Securities,0.2,CZ-1-11,SZJ Party for Security in Life,670,DZJ
CZ,1,prtvtcz,12,PB Right Block,0.1,CZ-2-12,PB Right Block,904,PB
CZ,1,prtvtcz,13,SZ P.of Greens,1,CZ-4-3,SZ P.of Greens,1554,SZ
CZ,1,prtvtcz,14,Other,0.6,NA,NA,NA,NA
CZ,1,prtvtcz,15,Not applicable,37.4,NA,NA,NA,NA
CZ,1,prtvtcz,16,Refusal,6.8,NA,NA,NA,NA
CZ,1,prtvtcz,17,Don't know,0.7,NA,NA,NA,NA
CZ,1,prtvtcz,18,No answer,0.4,NA,NA,NA,NA
CZ,2,prtvtcz,1,CSSD Cz.Social Democratic P.,12.3,CZ-4-2,CSSD Cz.Social Democratic P.,177,CSSD
CZ,2,prtvtcz,2,ODA Civic Democratic Alliance,1,CZ-2-2,ODA Civic Democratic Alliance,1008,ODA
CZ,2,prtvtcz,3,Nadeje (Hope),0,CZ-1-3,Nadeje Hope,1838,etc
CZ,2,prtvtcz,4,RMS Republicans of Miroslav Sladek,0.2,CZ-2-4,RMS Republicans of Miroslav Sladek,972,RMS
CZ,2,prtvtcz,5,CSNS Cz.National Social P.,0.2,CZ-1-5,CSNS Czech National Social Party,1813,CSS
CZ,2,prtvtcz,6,SV-SOS P.of Countryside-Assoc.Civic Forces,0.2,CZ-2-6,SV-SOS P.of Countryside-Assoc.Civic Forces,2656,unknown
CZ,2,prtvtcz,7,Association of Independents,1.2,CZ-2-7,Association of Independents,884,Sn
CZ,2,prtvtcz,8,ODS Civic Democratic P.,14.2,CZ-4-5,ODS Civic Democratic P.,466,ODS
CZ,2,prtvtcz,9,KSCM Communist P.of Bohemia&Moravia,7.1,CZ-6-1,KSCM Communist P.of Bohemia&Moravia,1728,KSCM
CZ,2,prtvtcz,10,Coalition (Christian Dem.&Freedom Union),4.9,CZ-1-10,Coalition (Christian Dem.&Freedom Union),6202,FC
CZ,2,prtvtcz,11,SZJ P.for Life Securities,0.1,CZ-1-11,SZJ Party for Security in Life,670,DZJ
CZ,2,prtvtcz,12,PB Right Block,0.1,CZ-2-12,PB Right Block,904,PB
CZ,2,prtvtcz,13,SZ P.of Greens,1.1,CZ-4-3,SZ P.of Greens,1554,SZ
CZ,2,prtvtcz,14,Other,0.3,NA,NA,NA,NA
CZ,2,prtvtcz,15,Not applicable,48.4,NA,NA,NA,NA
CZ,2,prtvtcz,16,Refusal,6.1,NA,NA,NA,NA
CZ,2,prtvtcz,17,Don't know,2.6,NA,NA,NA,NA
CZ,4,prtvtacz,1,KSCM,5.5,CZ-6-1,KSCM Communist P.of Bohemia&Moravia,1728,KSCM
CZ,4,prtvtacz,2,CSSD,18.6,CZ-4-2,CSSD Cz.Social Democratic P.,177,CSSD
CZ,4,prtvtacz,3,SZ,3,CZ-4-3,SZ P.of Greens,1554,SZ
CZ,4,prtvtacz,4,KDU-CSL,3.5,CZ-4-4,KDU-CSL Christian Democratic P.,676,KDU/CSL
CZ,4,prtvtacz,5,ODS,16.3,CZ-4-5,ODS Civic Democratic P.,466,ODS
CZ,4,prtvtacz,6,Other,2.6,NA,NA,NA,NA
CZ,4,prtvtacz,7,Not applicable,45.6,NA,NA,NA,NA
CZ,4,prtvtacz,8,Refusal,4.4,NA,NA,NA,NA
CZ,4,prtvtacz,9,Don't know,0.3,NA,NA,NA,NA
CZ,4,prtvtacz,10,No answer,0.2,NA,NA,NA,NA
CZ,5,prtvtbcz,1,KSCM,5.8,CZ-6-1,KSCM Communist P.of Bohemia&Moravia,1728,KSCM
CZ,5,prtvtbcz,2,CSSD,17.6,CZ-4-2,CSSD Cz.Social Democratic P.,177,CSSD
CZ,5,prtvtbcz,3,SZ,1.9,CZ-4-3,SZ P.of Greens,1554,SZ
CZ,5,prtvtbcz,4,KDU-CSL,3,CZ-4-4,KDU-CSL Christian Democratic P.,676,KDU/CSL
CZ,5,prtvtbcz,5,TOP09,8.3,CZ-5-5,TOP09,223,TOP09
CZ,5,prtvtbcz,6,VV,6,CZ-5-6,VV,1202,VV
CZ,5,prtvtbcz,7,ODS,10.2,CZ-4-5,ODS Civic Democratic P.,466,ODS
CZ,5,prtvtbcz,8,Other,2.5,NA,NA,NA,NA
CZ,5,prtvtbcz,9,Not applicable,40.9,NA,NA,NA,NA
CZ,5,prtvtbcz,10,Refusal,3.5,NA,NA,NA,NA
CZ,5,prtvtbcz,11,Don't know,0.3,NA,NA,NA,NA
CZ,5,prtvtbcz,12,No answer,0,NA,NA,NA,NA
CZ,6,prtvtccz,1,KSCM,7.8,CZ-6-1,KSCM Communist P.of Bohemia&Moravia,1728,KSCM
CZ,6,prtvtccz,2,CSSD,19,CZ-4-2,CSSD Cz.Social Democratic P.,177,CSSD
CZ,6,prtvtccz,3,TOP09,7.5,CZ-5-5,TOP09,223,TOP09
CZ,6,prtvtccz,4,VV,4.8,CZ-5-6,VV,1202,VV
CZ,6,prtvtccz,5,ODS,11.3,CZ-4-5,ODS Civic Democratic P.,466,ODS
CZ,6,prtvtccz,6,Other,1.4,NA,NA,NA,NA
CZ,6,prtvtccz,7,Not applicable,41.6,NA,NA,NA,NA
CZ,6,prtvtccz,8,Refusal,4.1,NA,NA,NA,NA
CZ,6,prtvtccz,9,Don't know,1,NA,NA,NA,NA
CZ,6,prtvtccz,10,No answer,1.5,NA,NA,NA,NA
CZ,7,prtvtdcz,1,KSCM,5.8,CZ-6-1,KSCM Communist P.of Bohemia&Moravia,1728,KSCM
CZ,7,prtvtdcz,2,CSSD,15.6,CZ-4-2,CSSD Cz.Social Democratic P.,177,CSSD
CZ,7,prtvtdcz,3,TOP 09,5.6,CZ-7-3,TOP 09,223,TOP09
CZ,7,prtvtdcz,4,ANO 2011,13.9,CZ-7-4,ANO 2011,2141,ANO
CZ,7,prtvtdcz,5,ODS,4.5,CZ-4-5,ODS Civic Democratic P.,466,ODS
CZ,7,prtvtdcz,6,KDU-CSL,3,CZ-4-4,KDU-CSL Christian Democratic P.,676,KDU/CSL
CZ,7,prtvtdcz,7,Úsvit prímé demokracie Tomia Okamury,2,CZ-7-7,Úsvit prímé demokracie Tomia Okamury,2049,UPD
CZ,7,prtvtdcz,8,Other,1.7,NA,NA,NA,NA
CZ,7,prtvtdcz,9,Not applicable,44.6,NA,NA,NA,NA
CZ,7,prtvtdcz,10,Refusal,2.1,NA,NA,NA,NA
CZ,7,prtvtdcz,11,Don't know,1.1,NA,NA,NA,NA
DK,1,prtvtdk,1,Socialdemokratiet,26.1,DK-4-1,Socialdemokratiet Danish Social Democtrats,379,SD
DK,1,prtvtdk,2,Det Radikale Venstre,4.1,DK-3-2,Det Radikale Venstre Danish Social-Liberal Party,1507,RV
DK,1,prtvtdk,3,Det Konservative Folkeparti,6,DK-3-3,Det Konservative Folkeparti Conservative,536,KF
DK,1,prtvtdk,4,Centrum-Demokraterne,1.4,DK-1-4,Centrum-Demokraterne,800,CD
DK,1,prtvtdk,5,Socialistisk Folkeparti,6.6,DK-6-4,SF Socialistisk Folkeparti Socialist People's Party,329,SF
DK,1,prtvtdk,6,Dansk Folkeparti,6.2,DK-3-6,Dansk Folkeparti Danish peoples party,1022,DF
DK,1,prtvtdk,7,Kristeligt Folkeparti,1.6,DK-2-7,Kristeligt Folkeparti/Kristendemokraterne Christian democtrats,53,KrF/KD
DK,1,prtvtdk,8,Venstre,28.2,DK-2-8,Venstre / Danmarks Liberale Parti,1204,V
DK,1,prtvtdk,9,Fremskridtspartiet,0.6,DK-2-9,Fremskridtspartiet,1601,FrP
DK,1,prtvtdk,10,Enhedslisten,1.3,DK-3-10,Enhedslisten Unity List - The Red-Green Alliance,1527,Enh
DK,1,prtvtdk,11,Other,0.4,NA,NA,NA,NA
DK,1,prtvtdk,12,Not applicable,11.4,NA,NA,NA,NA
DK,1,prtvtdk,13,Refusal,3.7,NA,NA,NA,NA
DK,1,prtvtdk,14,Don't know,1.6,NA,NA,NA,NA
DK,1,prtvtdk,15,No answer,0.7,NA,NA,NA,NA
DK,2,prtvtdk,1,Socialdemokratiet,21.5,DK-4-1,Socialdemokratiet Danish Social Democtrats,379,SD
DK,2,prtvtdk,2,Det Radikale Venstre,5.4,DK-3-2,Det Radikale Venstre Danish Social-Liberal Party,1507,RV
DK,2,prtvtdk,3,Det Konservative Folkeparti,6.1,DK-3-3,Det Konservative Folkeparti Conservative,536,KF
DK,2,prtvtdk,4,Centrum-Demokraterne,1,DK-1-4,Centrum-Demokraterne,800,CD
DK,2,prtvtdk,5,Socialistisk Folkeparti,6.5,DK-6-4,SF Socialistisk Folkeparti Socialist People's Party,329,SF
DK,2,prtvtdk,6,Dansk Folkeparti,5.9,DK-3-6,Dansk Folkeparti Danish peoples party,1022,DF
DK,2,prtvtdk,7,Kristeligt Folkeparti,1.6,DK-2-7,Kristeligt Folkeparti/Kristendemokraterne Christian democtrats,53,KrF/KD
DK,2,prtvtdk,8,Venstre,27.8,DK-2-8,Venstre / Danmarks Liberale Parti,1204,V
DK,2,prtvtdk,9,Fremskridtspartiet,0.6,DK-2-9,Fremskridtspartiet,1601,FrP
DK,2,prtvtdk,10,Enhedslisten,1.7,DK-3-10,Enhedslisten Unity List - The Red-Green Alliance,1527,Enh
DK,2,prtvtdk,11,Other,0.5,NA,NA,NA,NA
DK,2,prtvtdk,12,Not applicable,15.3,NA,NA,NA,NA
DK,2,prtvtdk,13,Refusal,3.2,NA,NA,NA,NA
DK,2,prtvtdk,14,Don't know,1.9,NA,NA,NA,NA
DK,2,prtvtdk,15,No answer,0.9,NA,NA,NA,NA
DK,3,prtvtadk,1,Socialdemokratiet,22.3,DK-4-1,Socialdemokratiet Danish Social Democtrats,379,SD
DK,3,prtvtadk,2,Det Radikale Venstre,7.2,DK-3-2,Det Radikale Venstre Danish Social-Liberal Party,1507,RV
DK,3,prtvtadk,3,Det Konservative Folkeparti,7.3,DK-3-3,Det Konservative Folkeparti Conservative,536,KF
DK,3,prtvtadk,4,Centrum-Demokraterne,0.4,DK-1-4,Centrum-Demokraterne,800,CD
DK,3,prtvtadk,5,Socialistisk Folkeparti,7,DK-6-4,SF Socialistisk Folkeparti Socialist People's Party,329,SF
DK,3,prtvtadk,6,Dansk Folkeparti,6.4,DK-3-6,Dansk Folkeparti Danish peoples party,1022,DF
DK,3,prtvtadk,7,Kristendemokraterne,1.4,DK-2-7,Kristeligt Folkeparti/Kristendemokraterne Christian democtrats,53,KrF/KD
DK,3,prtvtadk,8,Venstre,27.4,DK-2-8,Venstre / Danmarks Liberale Parti,1204,V
DK,3,prtvtadk,9,Fremskridtspartiet,0.2,DK-2-9,Fremskridtspartiet,1601,FrP
DK,3,prtvtadk,10,Enhedslisten,2.7,DK-3-10,Enhedslisten Unity List - The Red-Green Alliance,1527,Enh
DK,3,prtvtadk,11,Other,0.2,NA,NA,NA,NA
DK,3,prtvtadk,12,Not applicable,11.5,NA,NA,NA,NA
DK,3,prtvtadk,13,Refusal,4,NA,NA,NA,NA
DK,3,prtvtadk,14,Don't know,1.4,NA,NA,NA,NA
DK,3,prtvtadk,15,No answer,0.5,NA,NA,NA,NA
DK,4,prtvtbdk,1,Socialdemokraterne - the Danish social democtrats,22.4,DK-4-1,Socialdemokratiet Danish Social Democtrats,379,SD
DK,4,prtvtbdk,2,Det Radikale Venstre - Danish Social-Liberal Party,5.6,DK-3-2,Det Radikale Venstre Danish Social-Liberal Party,1507,RV
DK,4,prtvtbdk,3,Det Konservative Folkeparti - Conservative,8.1,DK-3-3,Det Konservative Folkeparti Conservative,536,KF
DK,4,prtvtbdk,4,SF- Socialistisk Folkeparti - the Socialist People's Party,12,DK-6-4,SF Socialistisk Folkeparti Socialist People's Party,329,SF
DK,4,prtvtbdk,5,Dansk Folkeparti - Danish peoples party,8,DK-3-6,Dansk Folkeparti Danish peoples party,1022,DF
DK,4,prtvtbdk,6,Kristendemokraterne - Christian democtrats,0.9,DK-2-7,Kristeligt Folkeparti/Kristendemokraterne Christian democtrats,53,KrF/KD
DK,4,prtvtbdk,7,"Venstre, Danmarks Liberale Parti - Venstre",22.8,DK-2-8,Venstre / Danmarks Liberale Parti,1204,V
DK,4,prtvtbdk,8,Ny Alliance - New alliance,2.2,DK-7-8,New alliance / Liberal Alliance,212,LA
DK,4,prtvtbdk,9,"Enhedslisten, De Rød-Grønne - The Red-Green Alliance",1.2,DK-3-10,Enhedslisten Unity List - The Red-Green Alliance,1527,Enh
DK,4,prtvtbdk,10,Andet - other,0.3,DK-7-10,Andet Andet Other,NA,NA
DK,4,prtvtbdk,11,Not applicable,11.9,NA,NA,NA,NA
DK,4,prtvtbdk,12,Refusal,3,NA,NA,NA,NA
DK,4,prtvtbdk,13,Don't know,1.1,NA,NA,NA,NA
DK,4,prtvtbdk,14,No answer,0.5,NA,NA,NA,NA
DK,5,prtvtbdk,1,Socialdemokraterne - the Danish social democtrats,19.2,DK-4-1,Socialdemokratiet Danish Social Democtrats,379,SD
DK,5,prtvtbdk,2,Det Radikale Venstre - Danish Social-Liberal Party,4.4,DK-3-2,Det Radikale Venstre Danish Social-Liberal Party,1507,RV
DK,5,prtvtbdk,3,Det Konservative Folkeparti - Conservative,6.3,DK-3-3,Det Konservative Folkeparti Conservative,536,KF
DK,5,prtvtbdk,4,SF- Socialistisk Folkeparti - the Socialist People's Party,12,DK-6-4,SF Socialistisk Folkeparti Socialist People's Party,329,SF
DK,5,prtvtbdk,5,Dansk Folkeparti - Danish peoples party,8.5,DK-3-6,Dansk Folkeparti Danish peoples party,1022,DF
DK,5,prtvtbdk,6,Kristendemokraterne - Christian democtrats,0.4,DK-2-7,Kristeligt Folkeparti/Kristendemokraterne Christian democtrats,53,KrF/KD
DK,5,prtvtbdk,7,"Venstre, Danmarks Liberale Parti - Venstre",23,DK-2-8,Venstre / Danmarks Liberale Parti,1204,V
DK,5,prtvtbdk,8,Ny Alliance - New alliance,1.2,DK-7-8,New alliance / Liberal Alliance,212,LA
DK,5,prtvtbdk,9,"Enhedslisten, De Rød-Grønne - The Red-Green Alliance",1.6,DK-3-10,Enhedslisten Unity List - The Red-Green Alliance,1527,Enh
DK,5,prtvtbdk,10,Andet - other,0.6,DK-7-10,Andet Andet Other,NA,NA
DK,5,prtvtbdk,11,Not applicable,17.1,NA,NA,NA,NA
DK,5,prtvtbdk,12,Refusal,3.9,NA,NA,NA,NA
DK,5,prtvtbdk,13,Don't know,1.4,NA,NA,NA,NA
DK,5,prtvtbdk,14,No answer,0.3,NA,NA,NA,NA
DK,6,prtvtcdk,1,Socialdemokraterne - the Danish social democrats,21.8,DK-6-1,Socialdemokraterne - the Danish social democrats,379,SD
DK,6,prtvtcdk,2,Det Radikale Venstre - Danish Social-Liberal Party,9.8,DK-3-2,Det Radikale Venstre Danish Social-Liberal Party,1507,RV
DK,6,prtvtcdk,3,Det Konservative Folkeparti - Conservative,3.6,DK-3-3,Det Konservative Folkeparti Conservative,536,KF
DK,6,prtvtcdk,4,SF Socialistisk Folkeparti - Socialist People's Party,8.5,DK-6-4,SF Socialistisk Folkeparti Socialist People's Party,329,SF
DK,6,prtvtcdk,5,Dansk Folkeparti - Danish peoples party,7.1,DK-3-6,Dansk Folkeparti Danish peoples party,1022,DF
DK,6,prtvtcdk,6,Kristendemokraterne - Christian democrats,0.8,DK-6-6,Kristendemokraterne - Christian democrats,53,KrF/KD
DK,6,prtvtcdk,7,"Venstre, Danmarks Liberale Parti - Venstre",20.9,DK-2-8,Venstre / Danmarks Liberale Parti,1204,V
DK,6,prtvtcdk,8,Liberal Alliance - Liberal Alliance,2.4,DK-7-8,New alliance / Liberal Alliance,212,LA
DK,6,prtvtcdk,9,Enhedslisten - Unity List - The Red-Green Alliance,5.2,DK-3-10,Enhedslisten Unity List - The Red-Green Alliance,1527,Enh
DK,6,prtvtcdk,10,Andet - other,0.4,DK-7-10,Andet Andet Other,NA,NA
DK,6,prtvtcdk,11,Not applicable,14.8,NA,NA,NA,NA
DK,6,prtvtcdk,12,Refusal,2.5,NA,NA,NA,NA
