ess_cntry,essround,ess_variable,ess_party,ess_party_id,ess_id,first_ess_id,country
BE,6,prtvtcbe,CD&V,2,BE-6-2-v,BE-2-2-v,BEL
BE,6,prtvtcbe,N-VA,3,BE-6-3-v,BE-2-3-v,BEL
BE,6,prtvtcbe,Lijst Dedecker,4,BE-6-4-v,BE-4-4-v,BEL
BE,6,prtvtcbe,SP.A,5,BE-6-5-v,BE-1-3-v,BEL
BE,6,prtvtcbe,PVDA+,6,BE-6-6-v,BE-1-7-v,BEL
BE,6,prtvtcbe,Vlaams Belang,7,BE-6-7-v,BE-4-7-v,BEL
BE,6,prtvtcbe,Open VLD,8,BE-6-8-v,BE-1-5-v,BEL
BE,6,prtvtcbe,CDH,9,BE-6-9-v,BE-1-12-v,BEL
BE,6,prtvtcbe,Ecolo,10,BE-6-10-v,BE-1-11-v,BEL
BE,6,prtvtcbe,Front National,11,BE-6-11-v,BE-1-15-v,BEL
BE,6,prtvtcbe,MR,12,BE-6-12-v,BE-2-12-v,BEL
BE,6,prtvtcbe,PS,13,BE-6-13-v,BE-1-14-v,BEL
BE,6,prtvtcbe,PTB,14,BE-6-14-v,BE-1-16-v,BEL
BE,6,prtvtcbe,Parti Populaire,15,BE-6-15-v,BE-5-15-v,BEL
BE,6,prtvtcbe,Other,16,BE-6-16-v,BE-1-17-v,BEL
BE,6,prtvtcbe,Blank,17,BE-6-17-v,BE-2-15-v,BEL
BE,6,prtvtcbe,Invalid,18,BE-6-18-v,BE-5-18-v,BEL
BE,6,prtclcbe,Groen!,1,BE-6-1-c,BE-1-1-c,BEL
BE,6,prtclcbe,CD&V,2,BE-6-2-c,BE-1-2-c,BEL
BE,6,prtclcbe,N-VA,3,BE-6-3-c,BE-1-4-c,BEL
BE,6,prtclcbe,Lijst Dedecker,4,BE-6-4-c,BE-4-4-c,BEL
BE,6,prtclcbe,SP.A,5,BE-6-5-c,BE-1-3-c,BEL
BE,6,prtclcbe,PVDA+,6,BE-6-6-c,BE-1-7-c,BEL
BE,6,prtclcbe,Vlaams Belang,7,BE-6-7-c,BE-4-8-c,BEL
BE,6,prtclcbe,Open VLD,8,BE-6-8-c,BE-1-5-c,BEL
BE,6,prtclcbe,CDH,9,BE-6-9-c,BE-1-12-c,BEL
BE,6,prtclcbe,Ecolo,10,BE-6-10-c,BE-1-11-c,BEL
BE,6,prtclcbe,Front National,11,BE-6-11-c,BE-1-15-c,BEL
BE,6,prtclcbe,MR,12,BE-6-12-c,BE-1-14-c,BEL
BE,6,prtclcbe,PS,13,BE-6-13-c,BE-1-13-c,BEL
BE,6,prtclcbe,PTB,14,BE-6-14-c,BE-5-14-c,BEL
BE,6,prtclcbe,Parti Populaire,15,BE-6-15-c,BE-6-15-c,BEL
BE,6,prtclcbe,Other,16,BE-6-16-c,BE-1-16-c,BEL
BE,7,prtvtcbe,Groen!,1,BE-7-1-v,BE-1-1-v,BEL
BE,7,prtvtcbe,CD&V,2,BE-7-2-v,BE-2-2-v,BEL
BE,7,prtvtcbe,N-VA,3,BE-7-3-v,BE-2-3-v,BEL
BE,7,prtvtcbe,SP.A,5,BE-7-5-v,BE-1-3-v,BEL
BE,7,prtvtcbe,PVDA+,6,BE-7-6-v,BE-1-7-v,BEL
BE,7,prtvtcbe,Vlaams Belang,7,BE-7-7-v,BE-4-7-v,BEL
BE,7,prtvtcbe,Open VLD,8,BE-7-8-v,BE-1-5-v,BEL
BE,7,prtvtcbe,CDH,9,BE-7-9-v,BE-1-12-v,BEL
BE,7,prtvtcbe,Ecolo,10,BE-7-10-v,BE-1-11-v,BEL
BE,7,prtvtcbe,Front National,11,BE-7-11-v,BE-1-15-v,BEL
BE,7,prtvtcbe,MR,12,BE-7-12-v,BE-2-12-v,BEL
BE,7,prtvtcbe,PS,13,BE-7-13-v,BE-1-14-v,BEL
BE,7,prtvtcbe,PTB,14,BE-7-14-v,BE-1-16-v,BEL
BE,7,prtvtcbe,Parti Populaire,15,BE-7-15-v,BE-5-15-v,BEL
BE,7,prtvtcbe,Other,16,BE-7-16-v,BE-1-17-v,BEL
BE,7,prtvtcbe,Blank,17,BE-7-17-v,BE-2-15-v,BEL
BE,7,prtvtcbe,Invalid,18,BE-7-18-v,BE-5-18-v,BEL
BE,7,prtclcbe,Groen!,1,BE-7-1-c,BE-1-1-c,BEL
BE,7,prtclcbe,CD&V,2,BE-7-2-c,BE-1-2-c,BEL
BE,7,prtclcbe,N-VA,3,BE-7-3-c,BE-1-4-c,BEL
BE,7,prtclcbe,SP.A,5,BE-7-5-c,BE-1-3-c,BEL
BE,7,prtclcbe,PVDA+,6,BE-7-6-c,BE-1-7-c,BEL
BE,7,prtclcbe,Vlaams Belang,7,BE-7-7-c,BE-4-8-c,BEL
BE,7,prtclcbe,Open VLD,8,BE-7-8-c,BE-1-5-c,BEL
BE,7,prtclcbe,CDH,9,BE-7-9-c,BE-1-12-c,BEL
BE,7,prtclcbe,Ecolo,10,BE-7-10-c,BE-1-11-c,BEL
BE,7,prtclcbe,Front National,11,BE-7-11-c,BE-1-15-c,BEL
BE,7,prtclcbe,MR,12,BE-7-12-c,BE-1-14-c,BEL
BE,7,prtclcbe,PS,13,BE-7-13-c,BE-1-13-c,BEL
BE,7,prtclcbe,PTB,14,BE-7-14-c,BE-5-14-c,BEL
BE,7,prtclcbe,Parti Populaire,15,BE-7-15-c,BE-6-15-c,BEL
BE,7,prtclcbe,Other,16,BE-7-16-c,BE-1-16-c,BEL
BE,8,prtvtcbe,Groen!,1,BE-8-1-v,BE-1-1-v,BEL
BE,8,prtvtcbe,CD&V,2,BE-8-2-v,BE-2-2-v,BEL
BE,8,prtvtcbe,N-VA,3,BE-8-3-v,BE-2-3-v,BEL
BE,8,prtvtcbe,Lijst Dedecker,4,BE-8-4-v,BE-4-4-v,BEL
BE,8,prtvtcbe,SP.A,5,BE-8-5-v,BE-1-3-v,BEL
BE,8,prtvtcbe,PVDA+,6,BE-8-6-v,BE-1-7-v,BEL
BE,8,prtvtcbe,Vlaams Belang,7,BE-8-7-v,BE-4-7-v,BEL
BE,8,prtvtcbe,Open VLD,8,BE-8-8-v,BE-1-5-v,BEL
BE,8,prtvtcbe,CDH,9,BE-8-9-v,BE-1-12-v,BEL
BE,8,prtvtcbe,Ecolo,10,BE-8-10-v,BE-1-11-v,BEL
BE,8,prtvtcbe,Front National,11,BE-8-11-v,BE-1-15-v,BEL
BE,8,prtvtcbe,MR,12,BE-8-12-v,BE-2-12-v,BEL
BE,8,prtvtcbe,PS,13,BE-8-13-v,BE-1-14-v,BEL
BE,8,prtvtcbe,PTB,14,BE-8-14-v,BE-1-16-v,BEL
BE,8,prtvtcbe,Parti Populaire,15,BE-8-15-v,BE-5-15-v,BEL
BE,8,prtvtcbe,Other,16,BE-8-16-v,BE-1-17-v,BEL
BE,8,prtclcbe,Groen!,1,BE-8-1-c,BE-1-1-c,BEL
BE,8,prtclcbe,CD&V,2,BE-8-2-c,BE-1-2-c,BEL
BE,8,prtclcbe,N-VA,3,BE-8-3-c,BE-1-4-c,BEL
BE,8,prtclcbe,Lijst Dedecker,4,BE-8-4-c,BE-4-4-c,BEL
BE,8,prtclcbe,SP.A,5,BE-8-5-c,BE-1-3-c,BEL
BE,8,prtclcbe,PVDA+,6,BE-8-6-c,BE-1-7-c,BEL
BE,8,prtclcbe,Vlaams Belang,7,BE-8-7-c,BE-4-8-c,BEL
BE,8,prtclcbe,Open VLD,8,BE-8-8-c,BE-1-5-c,BEL
BE,8,prtclcbe,CDH,9,BE-8-9-c,BE-1-12-c,BEL
BE,8,prtclcbe,Ecolo,10,BE-8-10-c,BE-1-11-c,BEL
BE,8,prtclcbe,Front National,11,BE-8-11-c,BE-1-15-c,BEL
BE,8,prtclcbe,MR,12,BE-8-12-c,BE-1-14-c,BEL
BE,8,prtclcbe,PS,13,BE-8-13-c,BE-1-13-c,BEL
BE,8,prtclcbe,PTB,14,BE-8-14-c,BE-5-14-c,BEL
BE,8,prtclcbe,Parti Populaire,15,BE-8-15-c,BE-6-15-c,BEL
BE,8,prtclcbe,Other,16,BE-8-16-c,BE-1-16-c,BEL
BE,9,prtvtdbe,Groen!,1,BE-9-1-v,BE-1-1-v,BEL
BE,9,prtvtdbe,CD&V,2,BE-9-2-v,BE-2-2-v,BEL
BE,9,prtvtdbe,N-VA,3,BE-9-3-v,BE-2-3-v,BEL
BE,9,prtvtdbe,Lijst Dedecker,4,BE-9-4-v,BE-4-4-v,BEL
BE,9,prtvtdbe,SP.A,5,BE-9-5-v,BE-1-3-v,BEL
BE,9,prtvtdbe,PVDA+,6,BE-9-6-v,BE-1-7-v,BEL
BE,9,prtvtdbe,Vlaams Belang,7,BE-9-7-v,BE-4-7-v,BEL
BE,9,prtvtdbe,Open VLD,8,BE-9-8-v,BE-1-5-v,BEL
BE,9,prtvtdbe,CDH,9,BE-9-9-v,BE-1-12-v,BEL
BE,9,prtvtdbe,Ecolo,10,BE-9-10-v,BE-1-11-v,BEL
BE,9,prtvtdbe,Front National,11,BE-9-11-v,BE-1-15-v,BEL
BE,9,prtvtdbe,MR,12,BE-9-12-v,BE-2-12-v,BEL
BE,9,prtvtdbe,PS,13,BE-9-13-v,BE-1-14-v,BEL
BE,9,prtvtdbe,PTB,14,BE-9-14-v,BE-1-16-v,BEL
BE,9,prtvtdbe,Parti Populaire,15,BE-9-15-v,BE-5-15-v,BEL
BE,9,prtvtdbe,DéFI,16,BE-9-16-v,BE-9-16-v,BEL
BE,9,prtcldbe,Groen!,1,BE-9-1-c,BE-1-1-c,BEL
BE,9,prtcldbe,CD&V,2,BE-9-2-c,BE-1-2-c,BEL
BE,9,prtcldbe,N-VA,3,BE-9-3-c,BE-1-4-c,BEL
BE,9,prtcldbe,SP.A,5,BE-9-5-c,BE-1-3-c,BEL
BE,9,prtcldbe,PVDA+,6,BE-9-6-c,BE-1-7-c,BEL
BE,9,prtcldbe,Vlaams Belang,7,BE-9-7-c,BE-4-8-c,BEL
BE,9,prtcldbe,Open VLD,8,BE-9-8-c,BE-1-5-c,BEL
BE,9,prtcldbe,CDH,9,BE-9-9-c,BE-1-12-c,BEL
BE,9,prtcldbe,Ecolo,10,BE-9-10-c,BE-1-11-c,BEL
BE,9,prtcldbe,MR,12,BE-9-12-c,BE-1-14-c,BEL
BE,9,prtcldbe,PS,13,BE-9-13-c,BE-1-13-c,BEL
BE,9,prtcldbe,PTB,14,BE-9-14-c,BE-5-14-c,BEL
BE,9,prtcldbe,Parti Populaire,15,BE-9-15-c,BE-6-15-c,BEL
BE,9,prtcldbe,DéFI,16,BE-9-16-c,BE-9-16-c,BEL
BE,10,prtvtebe,Groen!,1,BE-10-1-v,BE-1-1-v,BEL
BE,10,prtvtebe,CD&V,2,BE-10-2-v,BE-2-2-v,BEL
BE,10,prtvtebe,N-VA,3,BE-10-3-v,BE-2-3-v,BEL
BE,10,prtvtebe,Sp.a (Vooruit),4,BE-10-4-v,BE-1-3-v,BEL
BE,10,prtvtebe,PVDA,5,BE-10-5-v,BE-1-7-v,BEL
BE,10,prtvtebe,Vlaams Belang,6,BE-10-6-v,BE-4-7-v,BEL
BE,10,prtvtebe,Open VLD,7,BE-10-7-v,BE-1-5-v,BEL
BE,10,prtvtebe,cdH (Les Engagés),8,BE-10-8-v,BE-1-12-v,BEL
BE,10,prtvtebe,Ecolo,9,BE-10-9-v,BE-1-11-v,BEL
BE,10,prtvtebe,MR,10,BE-10-10-v,BE-2-12-v,BEL
BE,10,prtvtebe,PS,11,BE-10-11-v,BE-1-14-v,BEL
BE,10,prtvtebe,PTB,12,BE-10-12-v,BE-1-16-v,BEL
BE,10,prtvtebe,DéFI,13,BE-10-13-v,BE-9-16-v,BEL
BE,10,prtvtebe,Blank,14,BE-10-14-v,BE-2-15-v,BEL
BE,10,prtvtebe,Invalid,15,BE-10-15-v,BE-2-16-v,BEL
BE,10,prtclebe,Groen!,1,BE-10-1-c,BE-1-1-c,BEL
BE,10,prtclebe,CD&V,2,BE-10-2-c,BE-1-2-c,BEL
BE,10,prtclebe,N-VA,3,BE-10-3-c,BE-1-4-c,BEL
BE,10,prtclebe,Sp.a (Vooruit),4,BE-10-4-c,BE-1-3-c,BEL
BE,10,prtclebe,PVDA,5,BE-10-5-c,BE-1-7-c,BEL
BE,10,prtclebe,Vlaams Belang,6,BE-10-6-c,BE-4-8-c,BEL
BE,10,prtclebe,Open VLD,7,BE-10-7-c,BE-1-5-c,BEL
BE,10,prtclebe,cdH (Les Engagés),8,BE-10-8-c,BE-1-12-c,BEL
BE,10,prtclebe,Ecolo,9,BE-10-9-c,BE-1-11-c,BEL
BE,10,prtclebe,MR,10,BE-10-10-c,BE-1-14-c,BEL
BE,10,prtclebe,PS,11,BE-10-11-c,BE-1-13-c,BEL
BE,10,prtclebe,PTB,12,BE-10-12-c,BE-5-14-c,BEL
BE,10,prtclebe,DéFI,13,BE-10-13-c,BE-9-16-c,BEL
BE,11,prtvtebe,Groen!,1,BE-11-1-v,BE-1-1-v,BEL
BE,11,prtvtebe,CD&V,2,BE-11-2-v,BE-2-2-v,BEL
BE,11,prtvtebe,N-VA,3,BE-11-3-v,BE-2-3-v,BEL
BE,11,prtvtebe,Sp.a (Vooruit),4,BE-11-4-v,BE-1-3-v,BEL
BE,11,prtvtebe,PVDA,5,BE-11-5-v,BE-1-7-v,BEL
BE,11,prtvtebe,Vlaams Belang,6,BE-11-6-v,BE-4-7-v,BEL
BE,11,prtvtebe,Open VLD,7,BE-11-7-v,BE-1-5-v,BEL
BE,11,prtvtebe,cdH (Les Engagés),8,BE-11-8-v,BE-1-12-v,BEL
BE,11,prtvtebe,Ecolo,9,BE-11-9-v,BE-1-11-v,BEL
BE,11,prtvtebe,MR,10,BE-11-10-v,BE-2-12-v,BEL
BE,11,prtvtebe,PS,11,BE-11-11-v,BE-1-14-v,BEL
BE,11,prtvtebe,PTB,12,BE-11-12-v,BE-1-16-v,BEL
BE,11,prtvtebe,DéFI,13,BE-11-13-v,BE-9-16-v,BEL
BE,11,prtvtebe,Blank,14,BE-11-14-v,BE-2-15-v,BEL
BE,11,prtvtebe,Invalid,15,BE-11-15-v,BE-2-16-v,BEL
BE,11,prtvtebe,Other,16,BE-11-16-v,BE-1-17-v,BEL
BE,11,prtclebe,Groen!,1,BE-11-1-c,BE-1-1-c,BEL
BE,11,prtclebe,CD&V,2,BE-11-2-c,BE-1-2-c,BEL
BE,11,prtclebe,N-VA,3,BE-11-3-c,BE-1-4-c,BEL
BE,11,prtclebe,Sp.a (Vooruit),4,BE-11-4-c,BE-1-3-c,BEL
BE,11,prtclebe,PVDA,5,BE-11-5-c,BE-1-7-c,BEL
BE,11,prtclebe,Vlaams Belang,6,BE-11-6-c,BE-4-8-c,BEL
BE,11,prtclebe,Open VLD,7,BE-11-7-c,BE-1-5-c,BEL
BE,11,prtclebe,cdH (Les Engagés),8,BE-11-8-c,BE-1-12-c,BEL
BE,11,prtclebe,Ecolo,9,BE-11-9-c,BE-1-11-c,BEL
BE,11,prtclebe,MR,10,BE-11-10-c,BE-1-14-c,BEL
BE,11,prtclebe,PS,11,BE-11-11-c,BE-1-13-c,BEL
BE,11,prtclebe,PTB,12,BE-11-12-c,BE-5-14-c,BEL
BE,11,prtclebe,DéFI,13,BE-11-13-c,BE-9-16-c,BEL
BE,11,prtclebe,Other,14,BE-11-14-c,BE-1-16-c,BEL
BG,3,prtvtbg,Balgarska sotsialisticheska partiya (BSP),1,BG-3-1-v,BG-3-1-v,BGR
BG,3,prtvtbg,Dvizhenie za prava i svobodi (DPS),2,BG-3-2-v,BG-3-2-v,BGR
BG,3,prtvtbg,Coalition of the rose,3,BG-3-3-v,BG-3-3-v,BGR
BG,3,prtvtbg,DSB,4,BG-3-4-v,BG-3-4-v,BGR
BG,3,prtvtbg,Natzionalno Dvijenie Simeon II (NDSV),5,BG-3-5-v,BG-3-5-v,BGR
BG,3,prtvtbg,SDS,6,BG-3-6-v,BG-3-6-v,BGR
BG,3,prtvtbg,BNS,7,BG-3-7-v,BG-3-7-v,BGR
BG,3,prtvtbg,Novoto Vreme,8,BG-3-8-v,BG-3-8-v,BGR
BG,3,prtvtbg,Evroroma,9,BG-3-9-v,BG-3-9-v,BGR
BG,3,prtvtbg,Koalitziia Ataka,10,BG-3-10-v,BG-3-10-v,BGR
BG,3,prtvtbg,Other,11,BG-3-11-v,BG-3-11-v,BGR
BG,3,prtclbg,BZNS,1,BG-3-1-c,BG-3-1-c,BGR
BG,3,prtclbg,Balgarska sotsialisticheska partiya (BSP),2,BG-3-2-c,BG-3-2-c,BGR
BG,3,prtclbg,Dvizhenie za prava i svobodi (DPS),4,BG-3-4-c,BG-3-4-c,BGR
BG,3,prtclbg,DSB,5,BG-3-5-c,BG-3-5-c,BGR
BG,3,prtclbg,PP Ataka,7,BG-3-7-c,BG-3-7-c,BGR
BG,3,prtclbg,Natzionalno Dvijenie Simeon II (NDSV),8,BG-3-8-c,BG-3-8-c,BGR
BG,3,prtclbg,Novoto Vreme,9,BG-3-9-c,BG-3-9-c,BGR
BG,3,prtclbg,Evroroma,10,BG-3-10-c,BG-3-10-c,BGR
BG,3,prtclbg,Gergiovden,11,BG-3-11-c,BG-3-11-c,BGR
BG,3,prtclbg,SDS,12,BG-3-12-c,BG-3-12-c,BGR
BG,3,prtclbg,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),14,BG-3-14-c,BG-3-14-c,BGR
BG,3,prtclbg,Other,15,BG-3-15-c,BG-3-15-c,BGR
BG,4,prtvtabg,Koalitziia za Balgariia,1,BG-4-1-v,BG-4-1-v,BGR
BG,4,prtvtabg,Dvijenie za Prava i Svobodi,2,BG-4-2-v,BG-3-2-v,BGR
BG,4,prtvtabg,Koalitziia na Rozata,3,BG-4-3-v,BG-3-3-v,BGR
BG,4,prtvtabg,Demokrati za Silna Balgariia,4,BG-4-4-v,BG-3-4-v,BGR
BG,4,prtvtabg,Natzionalno Dvijenie Simeon II (NDSV),5,BG-4-5-v,BG-3-5-v,BGR
BG,4,prtvtabg,Koalitziia ODS,6,BG-4-6-v,BG-4-6-v,BGR
BG,4,prtvtabg,Koalitziia BNS,7,BG-4-7-v,BG-3-7-v,BGR
BG,4,prtvtabg,Novo Vreme,8,BG-4-8-v,BG-3-8-v,BGR
BG,4,prtvtabg,Evroroma,9,BG-4-9-v,BG-3-9-v,BGR
BG,4,prtvtabg,Koalitziia Ataka,10,BG-4-10-v,BG-3-10-v,BGR
BG,4,prtvtabg,Other,11,BG-4-11-v,BG-3-11-v,BGR
BG,4,prtclabg,Balgarska sotsialisticheska partiya (BSP),1,BG-4-1-c,BG-3-2-c,BGR
BG,4,prtclabg,BND,2,BG-4-2-c,BG-4-2-c,BGR
BG,4,prtclabg,VMRO-BND,3,BG-4-3-c,BG-4-3-c,BGR
BG,4,prtclabg,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),4,BG-4-4-c,BG-3-14-c,BGR
BG,4,prtclabg,Dvizhenie za prava i svobodi (DPS),5,BG-4-5-c,BG-3-4-c,BGR
BG,4,prtclabg,Dvijenie 'Gergiovden',6,BG-4-6-c,BG-3-11-c,BGR
BG,4,prtclabg,DSB,7,BG-4-7-c,BG-3-5-c,BGR
BG,4,prtclabg,BZNS-NS,9,BG-4-9-c,BG-4-9-c,BGR
BG,4,prtclabg,Natzionalno Dvijenie Simeon II (NDSV),10,BG-4-10-c,BG-3-8-c,BGR
BG,4,prtclabg,PP Ataka,11,BG-4-11-c,BG-3-7-c,BGR
BG,4,prtclabg,Novo vreme,12,BG-4-12-c,BG-3-9-c,BGR
BG,4,prtclabg,RZS,13,BG-4-13-c,BG-4-13-c,BGR
BG,4,prtclabg,Evroroma,14,BG-4-14-c,BG-3-10-c,BGR
BG,4,prtclabg,SDS,15,BG-4-15-c,BG-3-12-c,BGR
BG,4,prtclabg,SSD,16,BG-4-16-c,BG-4-16-c,BGR
BG,4,prtclabg,Other,18,BG-4-18-c,BG-3-15-c,BGR
BG,5,prtvtbbg,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),1,BG-5-1-v,BG-5-1-v,BGR
BG,5,prtvtbbg,Koalitsia za Balgaria (BSP; PBS; Zemedelski saiuz) Al. Stamb,2,BG-5-2-v,BG-4-1-v,BGR
BG,5,prtvtbbg,DPS - Dvijenie za prava i svobodi,3,BG-5-3-v,BG-3-2-v,BGR
BG,5,prtvtbbg,Siniata koalitsia (SDS; DSB),4,BG-5-4-v,BG-5-4-v,BGR
BG,5,prtvtbbg,PP Ataka,5,BG-5-5-v,BG-3-10-v,BGR
BG,5,prtvtbbg,"PP Red, zakonnost i spravedlivost (RZS)",6,BG-5-6-v,BG-5-6-v,BGR
BG,5,prtvtbbg,Natzionalno Dvijenie Simeon II (NDSV),7,BG-5-7-v,BG-3-5-v,BGR
BG,5,prtvtbbg,PP Lider,8,BG-5-8-v,BG-5-8-v,BGR
BG,5,prtvtbbg,PP Zelenite,11,BG-5-11-v,BG-5-11-v,BGR
BG,5,prtvtbbg,Balgarski Natsionalen Saiuz – ND,15,BG-5-15-v,BG-5-15-v,BGR
BG,5,prtvtbbg,Druga politicheska sila,16,BG-5-16-v,BG-3-11-v,BGR
BG,5,prtvtbbg,Nezavisim kandidat,17,BG-5-17-v,BG-5-17-v,BGR
BG,5,prtclbbg,Balgarska sotsialisticheska partiya (BSP),1,BG-5-1-c,BG-3-2-c,BGR
BG,5,prtclbbg,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),2,BG-5-2-c,BG-3-14-c,BGR
BG,5,prtclbbg,PP Ataka,3,BG-5-3-c,BG-3-7-c,BGR
BG,5,prtclbbg,Natzionalno Dvijenie Simeon II (NDSV),4,BG-5-4-c,BG-3-8-c,BGR
BG,5,prtclbbg,Dvizhenie za prava i svobodi (DPS),5,BG-5-5-c,BG-3-4-c,BGR
BG,5,prtclbbg,DSB,6,BG-5-6-c,BG-3-5-c,BGR
BG,5,prtclbbg,Grajdansko dvijenie ABV,7,BG-5-7-c,BG-5-7-c,BGR
BG,5,prtclbbg,SDS,8,BG-5-8-c,BG-3-12-c,BGR
BG,5,prtclbbg,VMRO,10,BG-5-10-c,BG-4-3-c,BGR
BG,5,prtclbbg,Partia Roma,11,BG-5-11-c,BG-5-11-c,BGR
BG,5,prtclbbg,Druga partia/koalitsia,13,BG-5-13-c,BG-5-13-c,BGR
BG,6,prtvtcbg,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),1,BG-6-1-v,BG-5-1-v,BGR
BG,6,prtvtcbg,Balgarska sotsialisticheska partiya (BSP),2,BG-6-2-v,BG-3-1-v,BGR
BG,6,prtvtcbg,PP Ataka,3,BG-6-3-v,BG-3-10-v,BGR
BG,6,prtvtcbg,"PP Red, zakonnost i spravedlivost (RZS)",4,BG-6-4-v,BG-6-4-v,BGR
BG,6,prtvtcbg,PP VMRO – Balgarsko natsionalno dvizhenie,5,BG-6-5-v,BG-6-5-v,BGR
BG,6,prtvtcbg,PP BZNS,6,BG-6-6-v,BG-6-6-v,BGR
BG,6,prtvtcbg,PP Natsionalen front za dpasenie na Bulgaria,7,BG-6-7-v,BG-6-7-v,BGR
BG,6,prtvtcbg,KP Sayuz na desnite sili,8,BG-6-8-v,BG-3-6-v,BGR
BG,6,prtvtcbg,PP Natsionalno dvizhenie Edinstvo,9,BG-6-9-v,BG-6-9-v,BGR
BG,6,prtvtcbg,PP Partia za horata ot naroda,11,BG-6-11-v,BG-6-11-v,BGR
BG,6,prtvtcbg,PP Balgarska demokratichna obshtnost,12,BG-6-12-v,BG-6-12-v,BGR
BG,6,prtvtcbg,"Kandidati, izdignati ot Initsiativni komiteti",13,BG-6-13-v,BG-5-17-v,BGR
BG,6,prtclcbg,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),1,BG-6-1-c,BG-3-14-c,BGR
BG,6,prtclcbg,Balgarska sotsialisticheska partiya (BSP),2,BG-6-2-c,BG-3-2-c,BGR
BG,6,prtclcbg,Dvizhenie za prava i svobodi (DPS),3,BG-6-3-c,BG-3-4-c,BGR
BG,6,prtclcbg,Sayuz na demokratichnite sili (SDS),4,BG-6-4-c,BG-3-12-c,BGR
BG,6,prtclcbg,Demokrati za silna Bulgaria (DSB),5,BG-6-5-c,BG-3-5-c,BGR
BG,6,prtclcbg,PP Ataka,6,BG-6-6-c,BG-3-7-c,BGR
BG,6,prtclcbg,"PP Red, zakonnost i spravedlivost (RZS)",7,BG-6-7-c,BG-4-13-c,BGR
BG,6,prtclcbg,Partia „Balgarski sotsialdemokrati”,8,BG-6-8-c,BG-6-8-c,BGR
BG,6,prtclcbg,VMRO - BND,9,BG-6-9-c,BG-4-3-c,BGR
BG,6,prtclcbg,PP „Zelena partia” (Aleksandar Karakachanov),10,BG-6-10-c,BG-6-10-c,BGR
BG,6,prtclcbg,Natzionalno Dvijenie Simeon II (NDSV),11,BG-6-11-c,BG-3-8-c,BGR
BG,6,prtclcbg,Partia „Dvizhenie Bulgaria na grazhdanite” (M.Kuneva),12,BG-6-12-c,BG-6-12-c,BGR
BG,6,prtclcbg,Grazhdansko obedinenie za realna demokratsia (S.Binev),13,BG-6-13-c,BG-6-13-c,BGR
BG,6,prtclcbg,Sayuz na svobodnite demokrati (SSD),14,BG-6-14-c,BG-4-16-c,BGR
BG,6,prtclcbg,Narodna partia „Svoboda i dostoynstvo“,18,BG-6-18-c,BG-6-18-c,BGR
BG,6,prtclcbg,Other,19,BG-6-19-c,BG-3-15-c,BGR
BG,9,prtvtdbg,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),1,BG-9-1-v,BG-5-1-v,BGR
BG,9,prtvtdbg,Balgarska sotsialisticheska partiya (BSP),2,BG-9-2-v,BG-3-1-v,BGR
BG,9,prtvtdbg,"Obedineni patrioti - NFSB, Ataka i VMRO",3,BG-9-3-v,BG-9-3-v,BGR
BG,9,prtvtdbg,Dvizhenie za prava i svobodi (DPS),4,BG-9-4-v,BG-3-2-v,BGR
BG,9,prtvtdbg,Volya,5,BG-9-5-v,BG-9-5-v,BGR
BG,9,prtvtdbg,Reformatorski blok - Glas Naroden,6,BG-9-6-v,BG-9-6-v,BGR
BG,9,prtvtdbg,Koalitsiya Dvizhenie za Bulgariya,7,BG-9-7-v,BG-4-1-v,BGR
BG,9,prtvtdbg,Obedinenie DOST,8,BG-9-8-v,BG-9-8-v,BGR
BG,9,prtvtdbg,Nova republika - DSB - Suyuz za Plovdiv - BDO,9,BG-9-9-v,BG-9-9-v,BGR
BG,9,prtvtdbg,Koalitsiya ABV – Dvizhenie 21,10,BG-9-10-v,BG-9-10-v,BGR
BG,9,prtvtdbg,Vuzrazhdane,11,BG-9-11-v,BG-9-11-v,BGR
BG,9,prtvtdbg,Other,12,BG-9-12-v,BG-3-11-v,BGR
BG,9,prtvtdbg,Invalid,13,BG-9-13-v,BG-9-13-v,BGR
BG,9,prtcldbg,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),1,BG-9-1-c,BG-3-14-c,BGR
BG,9,prtcldbg,Dvizhenie za prava i svobodi (DPS),2,BG-9-2-c,BG-3-4-c,BGR
BG,9,prtcldbg,PP Ataka,3,BG-9-3-c,BG-3-7-c,BGR
BG,9,prtcldbg,Bulgarska komunisticheska partiya (BKP),5,BG-9-5-c,BG-9-5-c,BGR
BG,9,prtcldbg,Bulgarski natsionalen suyuz - Nova demokratsiya,6,BG-9-6-c,BG-9-6-c,BGR
BG,9,prtcldbg,Balgarska sotsialisticheska partiya (BSP),7,BG-9-7-c,BG-3-2-c,BGR
BG,9,prtcldbg,Natsionalen front za spasenie na Balgariya (NFSB),8,BG-9-8-c,BG-9-8-c,BGR
BG,9,prtcldbg,VMRO,9,BG-9-9-c,BG-4-3-c,BGR
