first_ess_id,first_ess_name,year_first,year_last,ess_ids,ess_info,partyfacts_id,country,name_short,name,name_english,technical
BG-9-11-v,Vuzrazhdane,2018,2020,BG-9-11-v BG-10-9-v,"R9 --- prtvtdbg --- Vuzrazhdane
R10 --- prtvtebg --- Vazrazhdane",5862,BGR,R,Vazrazhdane,Revival,
BG-9-13-v,Invalid,2018,2018,BG-9-13-v,R9 --- prtvtdbg --- Invalid,3008,BGR,tech,technical,technical,12
BG-10-4-v,Demokratichna Balgariya,2020,2020,BG-10-4-v,R10 --- prtvtebg --- Demokratichna Balgariya,9083,BGR,DB,Demokratichna Bulgaria,Democratic Bulgaria,
BG-10-5-v,Ima takav narod,2020,2020,BG-10-5-v,R10 --- prtvtebg --- Ima takav narod,8992,BGR,ITN,Ima takav narod,There Is Such a People,
BG-10-7-v,NFSB-Volya,2020,2020,BG-10-7-v,R10 --- prtvtebg --- NFSB-Volya,3908,BGR,ally,alliance,alliance,15
BG-10-10-v,Izpravi se! Mutri van!,2020,2020,BG-10-10-v,R10 --- prtvtebg --- Izpravi se! Mutri van!,8991,BGR,IS,Izpravi se!,Stand up!,
BG-10-11-v,Republikantsi za Balgariya,2020,2020,BG-10-11-v,R10 --- prtvtebg --- Republikantsi za Balgariya,8995,BGR,RzB,Republikantsi za Balgariya,Republicans for Bulgaria,
CH-1-1-v,Radicals,2002,2010,CH-1-1-v CH-2-1-v CH-3-1-v CH-4-1-v CH-5-1-v,"R1 --- prtvtch --- Radicals
R2 --- prtvtch --- Radicals
R3 --- prtvtach --- Radicals
R4 --- prtvtbch --- Radicals
R5 --- prtvtcch --- Radicals",360,CHE,FDP,Freisinnig-Demokratische Partei der Schweiz,Radical Democratic Party,
CH-1-2-v,Christian Democratic Party,2002,2020,CH-1-2-v CH-2-2-v CH-3-2-v CH-4-2-v CH-5-2-v CH-6-4-v CH-7-4-v CH-8-4-v CH-9-4-v CH-10-5-v,"R1 --- prtvtch --- Christian Democratic Party
R2 --- prtvtch --- Christian Democratic Party
R3 --- prtvtach --- Christian Democratic Party
R4 --- prtvtbch --- Christian Democratic Party
R5 --- prtvtcch --- Christian Democratic Party
R6 --- prtvtdch --- Christian Democratic Party
R7 --- prtvtech --- Christian Democratic Party
R8 --- prtvtfch --- Christian Democratic Party
R9 --- prtvtgch --- Christian Democratic Party
R10 --- prtvthch --- Christian Democratic People’s Party",1808,CHE,KK/CVP,Katholische Konservative / Christlichdemokratische Volkspartei,Catholic Conservative / Christian Democratic Peoples Party,
CH-1-3-v,Social Democratic Party / Socialist Party,2002,2020,CH-1-3-v CH-2-3-v CH-3-3-v CH-4-3-v CH-5-3-v CH-6-2-v CH-7-2-v CH-8-2-v CH-9-2-v CH-10-2-v,"R1 --- prtvtch --- Social Democratic Party / Socialist Party
R2 --- prtvtch --- Social Democratic Party / Socialist Party
R3 --- prtvtach --- Social Democratic Party / Socialist Party
R4 --- prtvtbch --- Social Democratic Party / Socialist Party
R5 --- prtvtcch --- Social Democratic Party / Socialist Party
R6 --- prtvtdch --- Social Democratic Party / Socialist Party
R7 --- prtvtech --- Social Democratic Party / Socialist Party
R8 --- prtvtfch --- Social Democratic Party / Socialist Party
R9 --- prtvtgch --- Social Democratic Party / Socialist Party
R10 --- prtvthch --- Social Democratic Party / Socialist Party",29,CHE,SP,Sozialdemokratische Partei der Schweiz,Social Democratic Party of Switzerland,
CH-1-4-v,Swiss People's Party,2002,2020,CH-1-4-v CH-2-4-v CH-3-4-v CH-4-4-v CH-5-4-v CH-6-1-v CH-7-1-v CH-8-1-v CH-9-1-v CH-10-1-v,"R1 --- prtvtch --- Swiss People's Party
R2 --- prtvtch --- Swiss People's Party
R3 --- prtvtach --- Swiss People's Party
R4 --- prtvtbch --- Swiss People's Party
R5 --- prtvtcch --- Swiss People's Party
R6 --- prtvtdch --- Swiss People's Party
R7 --- prtvtech --- Swiss People's Party
R8 --- prtvtfch --- Swiss People's Party
R9 --- prtvtgch --- Swiss People's Party
R10 --- prtvthch --- Swiss People's Party",308,CHE,SVP,Schweizerische Volkspartei,Swiss People's Party,
CH-1-5-v,Liberal Party,2002,2010,CH-1-5-v CH-2-5-v CH-3-5-v CH-4-5-v CH-5-5-v,"R1 --- prtvtch --- Liberal Party
R2 --- prtvtch --- Liberal Party
R3 --- prtvtach --- Liberal Party
R4 --- prtvtbch --- Liberal Party
R5 --- prtvtcch --- Liberal Party",444,CHE,LPS,Liberale Partei der Schweiz,Liberal Party of Switzerland,
CH-1-6-v,Alliance of the Independents,2002,2002,CH-1-6-v,R1 --- prtvtch --- Alliance of the Independents,1194,CHE,LdU,Landesring der Unabhängigen,Independents Alliance,
CH-1-7-v,Evangelical People's Party,2002,2020,CH-1-7-v CH-2-7-v CH-3-7-v CH-4-12-v CH-5-12-v CH-6-8-v CH-7-8-v CH-8-8-v CH-9-8-v CH-10-8-v,"R1 --- prtvtch --- Evangelical People's Party
R2 --- prtvtch --- Evangelical People's Party
R3 --- prtvtach --- Evangelical People's Party
R4 --- prtvtbch --- Evangelical People's Party
R5 --- prtvtcch --- Evangelical People's Party
R6 --- prtvtdch --- Evangelical People's Party
R7 --- prtvtech --- Evangelical People's Party
R8 --- prtvtfch --- Evangelical People's Party
R9 --- prtvtgch --- Evangelical People's Party
R10 --- prtvthch --- Evangelical People's Party",1123,CHE,EVP,Evangelische Volkspartei der Schweiz,Protestant Peoples Party,
CH-1-8-v,Christian Social Party,2002,2020,CH-1-8-v CH-2-8-v CH-3-8-v CH-4-6-v CH-5-6-v CH-7-13-v CH-10-13-v,"R1 --- prtvtch --- Christian Social Party
R2 --- prtvtch --- Christian Social Party
R3 --- prtvtach --- Christian Social Party
R4 --- prtvtbch --- Christian Social Party
R5 --- prtvtcch --- Christian Social Party
R7 --- prtvtech --- Christian Social Party
R10 --- prtvthch --- Center Left-CSP (former Christian Social Party)",1122,CHE,CsP,Christlich-soziale Partei,Christian Social Party,
CH-1-9-v,Swiss Labour Party,2002,2020,CH-1-9-v CH-2-9-v CH-3-9-v CH-4-7-v CH-5-7-v CH-6-11-v CH-7-11-v CH-8-11-v CH-10-11-v,"R1 --- prtvtch --- Swiss Labour Party
R2 --- prtvtch --- Swiss Labour Party
R3 --- prtvtach --- Swiss Labour Party
R4 --- prtvtbch --- Swiss Labour Party
R5 --- prtvtcch --- Swiss Labour Party
R6 --- prtvtdch --- Swiss Labour Party
R7 --- prtvtech --- Swiss Labour Party
R8 --- prtvtfch --- Swiss Labour Party
R10 --- prtvthch --- Swiss Labour Party",669,CHE,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,
CH-1-10-v,Green Party,2002,2020,CH-1-10-v CH-2-10-v CH-3-10-v CH-4-8-v CH-5-8-v CH-6-5-v CH-7-5-v CH-8-5-v CH-9-5-v CH-10-4-v,"R1 --- prtvtch --- Green Party
R2 --- prtvtch --- Green Party
R3 --- prtvtach --- Green Party
R4 --- prtvtbch --- Green Party
R5 --- prtvtcch --- Green Party
R6 --- prtvtdch --- Green Party
R7 --- prtvtech --- Green Party
R8 --- prtvtfch --- Green Party
R9 --- prtvtgch --- Green Party
R10 --- prtvthch --- Green Party",1006,CHE,Grue,Grüne Partei,Green Party,
CH-1-11-v,Swiss Democrats,2002,2012,CH-1-11-v CH-2-11-v CH-3-11-v CH-4-10-v CH-5-10-v CH-6-15-v,"R1 --- prtvtch --- Swiss Democrats
R2 --- prtvtch --- Swiss Democrats
R3 --- prtvtach --- Swiss Democrats
R4 --- prtvtbch --- Swiss Democrats
R5 --- prtvtcch --- Swiss Democrats
R6 --- prtvtdch --- Swiss Democrats",1819,CHE,NA-SD,Nationale Aktion / Schweizer Demokraten,National Action / Swiss Democrats,
CH-1-12-v,Federal Democratic Union,2002,2020,CH-1-12-v CH-2-12-v CH-3-12-v CH-4-11-v CH-5-11-v CH-6-9-v CH-7-9-v CH-8-9-v CH-9-9-v CH-10-9-v,"R1 --- prtvtch --- Federal Democratic Union
R2 --- prtvtch --- Federal Democratic Union
R3 --- prtvtach --- Federal Democratic Union
R4 --- prtvtbch --- Federal Democratic Union
R5 --- prtvtcch --- Federal Democratic Union
R6 --- prtvtdch --- Federal Democratic Union
R7 --- prtvtech --- Federal Democratic Union
R8 --- prtvtfch --- Federal Democratic Union
R9 --- prtvtgch --- Federal Democratic Union
R10 --- prtvthch --- Federal Democratic Union",631,CHE,EDU,Eidgenössisch-Demokratische Union,Federal Democratic Union of Switzerland,
CH-1-13-v,Freiheits-Partei,2002,2006,CH-1-13-v CH-2-13-v CH-3-13-v,"R1 --- prtvtch --- Freiheits-Partei
R2 --- prtvtch --- Freiheits-Partei
R3 --- prtvtach --- Freiheits-Partei",1311,CHE,A/FPS,Auto-Partei / Freiheitspartei der Schweiz,Automobile Party / Freedom Party of Switzerland,
CH-1-14-v,Political women's group,2002,2006,CH-1-14-v CH-2-14-v CH-3-14-v,"R1 --- prtvtch --- Political women's group
R2 --- prtvtch --- Political women's group
R3 --- prtvtach --- Political women's group",1201,CHE,FGr,Feministische und grün-alternative Gruppierungen,Feminists and Green-Alternative Groups,
CH-1-15-v,Ticino League,2002,2020,CH-1-15-v CH-2-15-v CH-3-15-v CH-4-13-v CH-5-13-v CH-7-10-v CH-8-10-v CH-9-10-v CH-10-10-v,"R1 --- prtvtch --- Ticino League
R2 --- prtvtch --- Ticino League
R3 --- prtvtach --- Ticino League
R4 --- prtvtbch --- Ticino League
R5 --- prtvtcch --- Ticino League
R7 --- prtvtech --- Ticino League
R8 --- prtvtfch --- Ticino League
R9 --- prtvtgch --- Ticino League
R10 --- prtvthch --- Ticino League",1661,CHE,LdT,Lega dei Ticinesi,Ticino League,
CH-1-16-v,Other,2002,2020,CH-1-16-v CH-2-16-v CH-3-16-v CH-5-20-v CH-7-18-v CH-8-18-v CH-9-15-v CH-10-17-v,"R1 --- prtvtch --- Other
R2 --- prtvtch --- Other
R3 --- prtvtach --- Other
R5 --- prtvtcch --- Other
R7 --- prtvtech --- Other
R8 --- prtvtfch --- Other
R9 --- prtvtgch --- Other
R10 --- prtvthch --- Other",1964,CHE,etc,other,other,7
CH-4-9-v,Green Liberal Party,2008,2020,CH-4-9-v CH-5-9-v CH-6-6-v CH-7-6-v CH-8-6-v CH-9-6-v CH-10-6-v,"R4 --- prtvtbch --- Green Liberal Party
R5 --- prtvtcch --- Green Liberal Party
R6 --- prtvtdch --- Green Liberal Party
R7 --- prtvtech --- Green Liberal Party
R8 --- prtvtfch --- Green Liberal Party
R9 --- prtvtgch --- Green Liberal Party
R10 --- prtvthch --- Green Liberal Party",1759,CHE,GLP,Grünliberale Partei der Schweiz,Green Liberal Party,
CH-4-15-v,Blank paper,2008,2020,CH-4-15-v CH-5-18-v CH-6-19-v CH-7-19-v CH-8-19-v CH-9-16-v CH-10-18-v,"R4 --- prtvtbch --- Blank paper
R5 --- prtvtcch --- Blank paper
R6 --- prtvtdch --- Blank paper
R7 --- prtvtech --- Blank paper
R8 --- prtvtfch --- Blank paper
R9 --- prtvtgch --- Blank paper
R10 --- prtvthch --- Blank paper",3086,CHE,tech,technical,technical,12
CH-4-16-v,Mixed vote,2008,2020,CH-4-16-v CH-5-19-v CH-6-20-v CH-10-20-v,"R4 --- prtvtbch --- Mixed vote
R5 --- prtvtcch --- Mixed vote
R6 --- prtvtdch --- Mixed vote
R10 --- prtvthch --- Mixed vote",3086,CHE,tech,technical,technical,12
CH-6-3-v,FDP. The Liberals,2012,2020,CH-6-3-v CH-7-3-v CH-8-3-v CH-9-3-v CH-10-3-v,"R6 --- prtvtdch --- FDP. The Liberals
R7 --- prtvtech --- FDP. The Liberals
R8 --- prtvtfch --- FDP. The Liberals
R9 --- prtvtgch --- FDP. The Liberals
R10 --- prtvthch --- FDP. The Liberals",1231,CHE,FDP,FDP.Die Liberalen,FDP.The Liberals,
CH-6-7-v,Conservative Democratic Party,2012,2020,CH-6-7-v CH-7-7-v CH-8-7-v CH-9-7-v CH-10-7-v,"R6 --- prtvtdch --- Conservative Democratic Party
R7 --- prtvtech --- Conservative Democratic Party
R8 --- prtvtfch --- Conservative Democratic Party
R9 --- prtvtgch --- Conservative Democratic Party
R10 --- prtvthch --- Conservative Democratic Party",1415,CHE,BDP,Bürgerlich-Demokratische Partei (BDP) Graubünden,Conservative Democratic Party of Switzerland,
CH-6-12-v,Movement of the Citizens of French-speaking Switzerland,2012,2020,CH-6-12-v CH-7-12-v CH-10-15-v,"R6 --- prtvtdch --- Movement of the Citizens of French-speaking Switzerland
R7 --- prtvtech --- Movement of the Citizens of French-speaking Switzerland
R10 --- prtvthch --- Movement of the Citizens of French-speaking Switzerland",8176,CHE,MCG,Mouvement Citoyens Genevois,Geneva Citizens' Movement,
CH-6-14-v,Alternative Left,2012,2018,CH-6-14-v CH-7-14-v CH-9-13-v,"R6 --- prtvtdch --- Alternative Left
R7 --- prtvtech --- Alternative Left
R9 --- prtvtgch --- Alternative Left",8184,CHE,AL,Alternative Linke,Alternative Left,
CH-6-16-v,Pirate Party Switzerland,2012,2016,CH-6-16-v CH-8-16-v,"R6 --- prtvtdch --- Pirate Party Switzerland
R8 --- prtvtfch --- Pirate Party Switzerland",2939,CHE,1-perc,1 percent,1 percent,11
CH-8-55-v,No party,2016,2016,CH-8-55-v,R8 --- prtvtfch --- No party,3086,CHE,tech,technical,technical,12
CH-10-12-v,"Small leftist parties (Solidarity, Together on the Left, Alternative Left)",2020,2020,CH-10-12-v,"R10 --- prtvthch --- Small leftist parties (Solidarity, Together on the Left, Alternative Left)",1964,CHE,etc,other,other,7
CY-3-1-v,Progressive Party of Working People (AKEL),2006,2018,CY-3-1-v CY-4-1-v CY-5-1-v CY-6-1-v CY-9-1-v,"R3 --- prtvtcy --- Progressive Party of Working People (AKEL)
R4 --- prtvtcy --- Progressive Party of Working People (AKEL)
R5 --- prtvtcy --- Progressive Party of Working People (AKEL)
R6 --- prtvtacy --- Progressive Party of Working People (AKEL)
R9 --- prtvtbcy --- Progressive Party of Working People (AKEL)",1076,CYP,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,
CY-3-2-v,Democratic Party (DIKO),2006,2018,CY-3-2-v CY-4-2-v CY-5-2-v CY-6-2-v CY-9-2-v,"R3 --- prtvtcy --- Democratic Party (DIKO)
R4 --- prtvtcy --- Democratic Party (DIKO)
R5 --- prtvtcy --- Democratic Party (DIKO)
R6 --- prtvtacy --- Democratic Party (DIKO)
R9 --- prtvtbcy --- Democratic Party (DIKO)",635,CYP,DIKO,Dimokratikó Kómma,Democratic Party,
CY-3-3-v,Democratic Rally (DISY),2006,2018,CY-3-3-v CY-4-3-v CY-5-3-v CY-6-3-v CY-9-3-v,"R3 --- prtvtcy --- Democratic Rally (DISY)
R4 --- prtvtcy --- Democratic Rally (DISY)
R5 --- prtvtcy --- Democratic Rally (DISY)
R6 --- prtvtacy --- Democratic Rally (DISY)
R9 --- prtvtbcy --- Democratic Rally (DISY)",563,CYP,DISY,Dimokratikós Sinayermós,Democratic Rally,
CY-3-4-v,European Party (EVROKO),2006,2012,CY-3-4-v CY-4-4-v CY-5-4-v CY-6-4-v,"R3 --- prtvtcy --- European Party (EVROKO)
R4 --- prtvtcy --- European Party (EVROKO)
R5 --- prtvtcy --- European Party (EVROKO)
R6 --- prtvtacy --- European Party (EVROKO)",1817,CYP,EK,Evropaiko Komma,European Party,
CY-3-5-v,The Cyprus Green Party,2006,2018,CY-3-5-v CY-4-5-v CY-5-5-v CY-6-5-v CY-9-6-v,"R3 --- prtvtcy --- The Cyprus Green Party
R4 --- prtvtcy --- The Cyprus Green Party
R5 --- prtvtcy --- The Cyprus Green Party
R6 --- prtvtacy --- The Cyprus Green Party
R9 --- prtvtbcy --- The Cyprus Green Party",858,CYP,KOP,Kinima Oikologoi Perivallontistoi,Ecological and Environmental Movement,
CY-3-6-v,United Democrats (EDI),2006,2010,CY-3-6-v CY-4-6-v CY-5-6-v,"R3 --- prtvtcy --- United Democrats (EDI)
R4 --- prtvtcy --- United Democrats (EDI)
R5 --- prtvtcy --- United Democrats (EDI)",321,CYP,ED,Enomeni Dimokrates,United Democrats,
CY-3-7-v,Social Democrats (KS EDEK),2006,2018,CY-3-7-v CY-4-7-v CY-5-7-v CY-6-6-v CY-9-8-v,"R3 --- prtvtcy --- Social Democrats (KS EDEK)
R4 --- prtvtcy --- Social Democrats (KS EDEK)
R5 --- prtvtcy --- Social Democrats (KS EDEK)
R6 --- prtvtacy --- Social Democrats (KS EDEK)
R9 --- prtvtbcy --- Social Democrats (KS EDEK)",1028,CYP,EDEK,Kinima Sosialdimokraton EDEK,Movement for Social Democracy EDEK,
CY-3-8-v,Other,2006,2018,CY-3-8-v CY-4-8-v CY-5-8-v CY-6-7-v CY-9-9-v,"R3 --- prtvtcy --- Other
R4 --- prtvtcy --- Other
R5 --- prtvtcy --- Other
R6 --- prtvtacy --- Other
R9 --- prtvtbcy --- Other",1837,CYP,etc,other,other,7
CY-9-4-v,National Popular Front (ELAM),2018,2018,CY-9-4-v,R9 --- prtvtbcy --- National Popular Front (ELAM),1013,CYP,ELAM,Ethniko Laiko Metopo,National Popular Front,
CY-9-5-v,Solidarity Movement (KINIMA ALLILEGII),2018,2018,CY-9-5-v,R9 --- prtvtbcy --- Solidarity Movement (KINIMA ALLILEGII),4883,CYP,KINHMA,Kinima Allileggiis,Solidarity Movement,
CY-9-7-v,Citizens' Alliance (SYMMACHIA POLITON),2018,2018,CY-9-7-v,R9 --- prtvtbcy --- Citizens' Alliance (SYMMACHIA POLITON),3117,CYP,SYM,Symmaxia,Citizen's Alliance,
CZ-1-1-v,ČSSD,2002,2020,CZ-1-1-v CZ-2-1-v CZ-4-2-v CZ-5-2-v CZ-6-2-v CZ-7-2-v CZ-8-2-v CZ-9-2-v CZ-10-2-v,"R1 --- prtvtcz --- ČSSD
R2 --- prtvtcz --- ČSSD
R4 --- prtvtacz --- ČSSD
R5 --- prtvtbcz --- ČSSD
R6 --- prtvtccz --- ČSSD
R7 --- prtvtdcz --- ČSSD
R8 --- prtvtdcz --- ČSSD
R9 --- prtvtecz --- ČSSD
R10 --- prtvtecz --- ČSSD",177,CZE,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,
CZ-1-2-v,ODA Civic Democratic Alliance,2002,2004,CZ-1-2-v CZ-2-2-v,"R1 --- prtvtcz --- ODA Civic Democratic Alliance
R2 --- prtvtcz --- ODA Civic Democratic Alliance",1008,CZE,ODA,Občanská demokratická aliance,Civic Democratic Alliance,
CZ-1-3-v,Naděje (Hope),2002,2004,CZ-1-3-v CZ-2-3-v,"R1 --- prtvtcz --- Naděje (Hope)
R2 --- prtvtcz --- Naděje (Hope)",2657,CZE,1-perc,1 percent,1 percent,11
CZ-1-4-v,RMS Republicans of Miroslav Sladek,2002,2004,CZ-1-4-v CZ-2-4-v,"R1 --- prtvtcz --- RMS Republicans of Miroslav Sladek
R2 --- prtvtcz --- RMS Republicans of Miroslav Sladek",972,CZE,RMS,Republikanska Miroslava Sladka,Republicans of Miroslav Sladek,
CZ-1-5-v,ČSNS,2002,2004,CZ-1-5-v CZ-2-5-v,"R1 --- prtvtcz --- ČSNS
R2 --- prtvtcz --- ČSNS",1813,CZE,CSS,[ Liberální / Česká ] strana národně sociální,[ Liberal / Czech ] National Social Party,
CZ-1-6-v,SV-SOS P.of Countryside-Assoc.Civic Forces,2002,2004,CZ-1-6-v CZ-2-6-v,"R1 --- prtvtcz --- SV-SOS P.of Countryside-Assoc.Civic Forces
R2 --- prtvtcz --- SV-SOS P.of Countryside-Assoc.Civic Forces",2657,CZE,1-perc,1 percent,1 percent,11
CZ-1-7-v,Association of Independents,2002,2004,CZ-1-7-v CZ-2-7-v,"R1 --- prtvtcz --- Association of Independents
R2 --- prtvtcz --- Association of Independents",884,CZE,Sn,Sdruzeni nezavislych,Association of Independents,
CZ-1-8-v,ODS,2002,2020,CZ-1-8-v CZ-2-8-v CZ-4-5-v CZ-5-7-v CZ-6-5-v CZ-7-5-v CZ-8-5-v CZ-9-5-v CZ-10-5-v,"R1 --- prtvtcz --- ODS
R2 --- prtvtcz --- ODS
R4 --- prtvtacz --- ODS
R5 --- prtvtbcz --- ODS
R6 --- prtvtccz --- ODS
R7 --- prtvtdcz --- ODS
R8 --- prtvtdcz --- ODS
R9 --- prtvtecz --- ODS
R10 --- prtvtecz --- ODS",466,CZE,ODS,Občanská demokratická strana,Civic Democratic Party,
CZ-1-9-v,KSČM,2002,2020,CZ-1-9-v CZ-2-9-v CZ-4-1-v CZ-5-1-v CZ-6-1-v CZ-7-1-v CZ-8-1-v CZ-9-1-v CZ-10-1-v,"R1 --- prtvtcz --- KSČM
R2 --- prtvtcz --- KSČM
R4 --- prtvtacz --- KSČM
R5 --- prtvtbcz --- KSČM
R6 --- prtvtccz --- KSČM
R7 --- prtvtdcz --- KSČM
R8 --- prtvtdcz --- KSČM
R9 --- prtvtecz --- KSČM
R10 --- prtvtecz --- KSČM",1728,CZE,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,
CZ-1-10-v,Koalice (Christian Dem.&Freedom Union),2002,2004,CZ-1-10-v CZ-2-10-v,"R1 --- prtvtcz --- Koalice (Christian Dem.&Freedom Union)
R2 --- prtvtcz --- Koalice (Christian Dem.&Freedom Union)",6202,CZE,FC,Čtyřkoalice,Four-Coalition,
CZ-1-11-v,SŽJ P.for Life Securities,2002,2004,CZ-1-11-v CZ-2-11-v,"R1 --- prtvtcz --- SŽJ P.for Life Securities
R2 --- prtvtcz --- SŽJ P.for Life Securities",670,CZE,DZJ,Důchodci za životní jistoty,Pensioners for a Secure Living,
CZ-1-12-v,PB Right Block,2002,2004,CZ-1-12-v CZ-2-12-v,"R1 --- prtvtcz --- PB Right Block
R2 --- prtvtcz --- PB Right Block",904,CZE,PB,Pravý Blok,Right Bloc,
CZ-1-13-v,SZ,2002,2010,CZ-1-13-v CZ-2-13-v CZ-4-3-v CZ-5-3-v,"R1 --- prtvtcz --- SZ
R2 --- prtvtcz --- SZ
R4 --- prtvtacz --- SZ
R5 --- prtvtbcz --- SZ",1554,CZE,SZ,Strana zelených,Green Party,
CZ-1-14-v,Other,2002,2020,CZ-1-14-v CZ-2-14-v CZ-4-6-v CZ-5-8-v CZ-6-8-v CZ-7-8-v CZ-8-8-v CZ-9-10-v CZ-10-10-v,"R1 --- prtvtcz --- Other
R2 --- prtvtcz --- Other
R4 --- prtvtacz --- Other
R5 --- prtvtbcz --- Other
R6 --- prtvtccz --- Other
R7 --- prtvtdcz --- Other
R8 --- prtvtdcz --- Other
R9 --- prtvtecz --- Other
R10 --- prtvtecz --- Other",1838,CZE,etc,other,other,7
CZ-4-4-v,KDU-ČSL,2008,2020,CZ-4-4-v CZ-5-4-v CZ-7-6-v CZ-8-6-v CZ-9-6-v CZ-10-6-v,"R4 --- prtvtacz --- KDU-ČSL
R5 --- prtvtbcz --- KDU-ČSL
R7 --- prtvtdcz --- KDU-ČSL
R8 --- prtvtdcz --- KDU-ČSL
R9 --- prtvtecz --- KDU-ČSL
R10 --- prtvtecz --- KDU-ČSL",676,CZE,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,
CZ-5-5-v,TOP 09,2010,2020,CZ-5-5-v CZ-6-3-v CZ-7-3-v CZ-8-3-v CZ-9-3-v CZ-10-3-v,"R5 --- prtvtbcz --- TOP 09
R6 --- prtvtccz --- TOP 09
R7 --- prtvtdcz --- TOP 09
R8 --- prtvtdcz --- TOP 09
R9 --- prtvtecz --- TOP 09
R10 --- prtvtecz --- TOP 09",223,CZE,TOP09,Tradice Odpovědnost Prosperita 09,Tradition Responsibility Prosperity 09,
CZ-5-6-v,VV,2010,2012,CZ-5-6-v CZ-6-4-v,"R5 --- prtvtbcz --- VV
R6 --- prtvtccz --- VV",1202,CZE,VV,Věci veřejné,Public Affairs,
CZ-7-4-v,ANO 2011,2014,2020,CZ-7-4-v CZ-8-4-v CZ-9-4-v CZ-10-4-v,"R7 --- prtvtdcz --- ANO 2011
R8 --- prtvtdcz --- ANO 2011
R9 --- prtvtecz --- ANO 2011
R10 --- prtvtecz --- ANO 2011",2141,CZE,ANO,Akce nespokojených občanů,Action of Dissatisfied Citizens,
CZ-7-7-v,Úsvit přímé demokracie Tomia Okamury,2014,2016,CZ-7-7-v CZ-8-7-v,"R7 --- prtvtdcz --- Úsvit přímé demokracie Tomia Okamury
R8 --- prtvtdcz --- Úsvit přímé demokracie Tomia Okamury",2049,CZE,UPD,Úsvit přímé demokracie,Dawn of Direct Democracy,
CZ-9-7-v,Česká pirátská strana,2018,2020,CZ-9-7-v CZ-10-7-v,"R9 --- prtvtecz --- Česká pirátská strana
R10 --- prtvtecz --- Česká pirátská strana",2047,CZE,Pi,Ceska piratska strana,Czech Pirate Party,
CZ-9-8-v,Svoboda a přímá demokracie,2018,2020,CZ-9-8-v CZ-10-8-v,"R9 --- prtvtecz --- Svoboda a přímá demokracie
R10 --- prtvtecz --- Svoboda a přímá demokracie",6125,CZE,SPD,Svoboda a přímá demokracie,Freedom and Direct Democracy,
CZ-9-9-v,Starostové a nezávislí,2018,2020,CZ-9-9-v CZ-10-9-v,"R9 --- prtvtecz --- Starostové a nezávislí
R10 --- prtvtecz --- Starostové a nezávislí",1707,CZE,SN — VA,Starostové a Nezávislí — Vaše Alternativa,Mayors and Independents — Your Option,
DE-1-1-v,Social Democratic Party (SPD),2002,2020,DE-1-1-v DE-1-1-v DE-2-1-v DE-2-1-v DE-3-1-v DE-3-1-v DE-4-1-v DE-4-1-v DE-5-1-v DE-5-1-v DE-6-1-v DE-6-1-v DE-7-2-v DE-7-2-v DE-8-2-v DE-8-2-v DE-9-2-v DE-9-2-v DE-10-2-v DE-10-2-v,"R1 --- prtvde2 --- Social Democratic Party (SPD)
R1 --- prtvde1 --- Social Democratic Party (SPD)
R2 --- prtvade2 --- Social Democratic Party (SPD)
R2 --- prtvade1 --- Social Democratic Party (SPD)
R3 --- prtvbde2 --- Social Democratic Party (SPD)
R3 --- prtvbde1 --- Social Democratic Party (SPD)
R4 --- prtvbde2 --- Social Democratic Party (SPD)
R4 --- prtvbde1 --- Social Democratic Party (SPD)
R5 --- prtvcde2 --- Social Democratic Party (SPD)
R5 --- prtvcde1 --- Social Democratic Party (SPD)
R6 --- prtvdde2 --- Social Democratic Party (SPD)
R6 --- prtvdde1 --- Social Democratic Party (SPD)
R7 --- prtvede2 --- Social Democratic Party (SPD)
R7 --- prtvede1 --- Social Democratic Party (SPD)
R8 --- prtvede2 --- Social Democratic Party (SPD)
R8 --- prtvede1 --- Social Democratic Party (SPD)
R9 --- prtvede2 --- Social Democratic Party (SPD)
R9 --- prtvede1 --- Social Democratic Party (SPD)
R10 --- prtvfde2 --- Social Democratic Party (SPD)
R10 --- prtvfde1 --- Social Democratic Party (SPD)",383,DEU,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,
