ess_cntry,essround,ess_variable,ess_party,ess_party_id,ess_id,first_ess_id,partyfacts_id,country,name_short,name,name_english,technical
BE,3,prtclabe,Other,15,BE-3-15-c,BE-1-16-c,1834,BEL,etc,other,other,7
BE,3,prtvtabe,Agalev/Groen!,1,BE-3-1-v,BE-1-1-v,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,3,prtvtabe,CD&V,2,BE-3-2-v,BE-2-2-v,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,3,prtvtabe,N-VA,3,BE-3-3-v,BE-2-3-v,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,3,prtvtabe,SP.A-Spirit,5,BE-3-5-v,BE-2-5-v,1586,BEL,SPA/Spirit,Socialistische Partij Anders / Sociaal-Liberale Partij / Spirit,Socialist Party Different / Social Liberal Party / Spirit,
BE,3,prtvtabe,Vivant,6,BE-3-6-v,BE-1-9-v,76,BEL,V,Vivant,Alive,
BE,3,prtvtabe,Vlaams Blok,7,BE-3-7-v,BE-1-8-v,553,BEL,VB,Vlaams Blok / Belang,Flemish Block / Interest,
BE,3,prtvtabe,VLD,8,BE-3-8-v,BE-1-5-v,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,3,prtvtabe,CDH,9,BE-3-9-v,BE-1-12-v,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,3,prtvtabe,Ecolo,10,BE-3-10-v,BE-1-11-v,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,3,prtvtabe,Front National,11,BE-3-11-v,BE-1-15-v,191,BEL,FN,Front National,National Front,
BE,3,prtvtabe,MR,12,BE-3-12-v,BE-2-12-v,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,3,prtvtabe,PS,13,BE-3-13-v,BE-1-14-v,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,3,prtvtabe,Other,14,BE-3-14-v,BE-1-17-v,1834,BEL,etc,other,other,7
BE,3,prtvtabe,Blank,15,BE-3-15-v,BE-2-15-v,3002,BEL,tech,technical,technical,12
BE,3,prtvtabe,Invalid,16,BE-3-16-v,BE-2-16-v,3002,BEL,tech,technical,technical,12
BE,4,prtclbbe,Groen!,1,BE-4-1-c,BE-1-1-c,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,4,prtclbbe,CD&V,2,BE-4-2-c,BE-1-2-c,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,4,prtclbbe,N-VA,3,BE-4-3-c,BE-1-4-c,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,4,prtclbbe,Lijst Dedecker,4,BE-4-4-c,BE-4-4-c,43,BEL,LD/LDD,"Lijst Dedecker / Libertair, Direct, Democratisch","List Dedecker / Libertarian, Direct, Democratic",
BE,4,prtclbbe,SP.A.,5,BE-4-5-c,BE-1-3-c,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,4,prtclbbe,Vlaams - Progressieven (Spirit),6,BE-4-6-c,BE-1-6-c,7015,BEL,SPIRIT,Sociaal-Liberale Partij,Social Liberal Party,
BE,4,prtclbbe,Vivant,7,BE-4-7-c,BE-1-9-c,76,BEL,V,Vivant,Alive,
BE,4,prtclbbe,Vlaams Belang,8,BE-4-8-c,BE-4-8-c,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,4,prtclbbe,Open VLD,9,BE-4-9-c,BE-1-5-c,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,4,prtclbbe,CDH,10,BE-4-10-c,BE-1-12-c,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,4,prtclbbe,Ecolo,11,BE-4-11-c,BE-1-11-c,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,4,prtclbbe,Front National,12,BE-4-12-c,BE-1-15-c,191,BEL,FN,Front National,National Front,
BE,4,prtclbbe,MR,13,BE-4-13-c,BE-1-14-c,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,4,prtclbbe,PS,14,BE-4-14-c,BE-1-13-c,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,4,prtclbbe,Other,15,BE-4-15-c,BE-1-16-c,1834,BEL,etc,other,other,7
BE,4,prtvtbbe,Groen!,1,BE-4-1-v,BE-1-1-v,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,4,prtvtbbe,CD&V + N-VA,2,BE-4-2-v,BE-4-2-v,756,BEL,CD&V/N-VA,Christen-Democratisch & Vlaams / Nieuw-Vlaams Alliantie,Christian-Democrat and Flemish / New Flemish Alliance,
BE,4,prtvtbbe,Lijst Dedecker,4,BE-4-4-v,BE-4-4-v,43,BEL,LD/LDD,"Lijst Dedecker / Libertair, Direct, Democratisch","List Dedecker / Libertarian, Direct, Democratic",
BE,4,prtvtbbe,SP.A. + Vlaams - Progressieven (Spirit),5,BE-4-5-v,BE-2-5-v,1586,BEL,SPA/Spirit,Socialistische Partij Anders / Sociaal-Liberale Partij / Spirit,Socialist Party Different / Social Liberal Party / Spirit,
BE,4,prtvtbbe,Vlaams Belang,7,BE-4-7-v,BE-4-7-v,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,4,prtvtbbe,Open VLD + Vivant,8,BE-4-8-v,BE-4-8-v,3898,BEL,ally,alliance,alliance,15
BE,4,prtvtbbe,CDH,9,BE-4-9-v,BE-1-12-v,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,4,prtvtbbe,Ecolo,10,BE-4-10-v,BE-1-11-v,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,4,prtvtbbe,Front National,11,BE-4-11-v,BE-1-15-v,191,BEL,FN,Front National,National Front,
BE,4,prtvtbbe,MR,12,BE-4-12-v,BE-2-12-v,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,4,prtvtbbe,PS,13,BE-4-13-v,BE-1-14-v,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,4,prtvtbbe,Other,14,BE-4-14-v,BE-1-17-v,1834,BEL,etc,other,other,7
BE,4,prtvtbbe,Blank,15,BE-4-15-v,BE-2-15-v,3002,BEL,tech,technical,technical,12
BE,4,prtvtbbe,Invalid,16,BE-4-16-v,BE-2-16-v,3002,BEL,tech,technical,technical,12
BE,5,prtclcbe,Groen!,1,BE-5-1-c,BE-1-1-c,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,5,prtclcbe,CD&V,2,BE-5-2-c,BE-1-2-c,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,5,prtclcbe,N-VA,3,BE-5-3-c,BE-1-4-c,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,5,prtclcbe,Lijst Dedecker,4,BE-5-4-c,BE-4-4-c,43,BEL,LD/LDD,"Lijst Dedecker / Libertair, Direct, Democratisch","List Dedecker / Libertarian, Direct, Democratic",
BE,5,prtclcbe,SP.A,5,BE-5-5-c,BE-1-3-c,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,5,prtclcbe,PVDA+,6,BE-5-6-c,BE-1-7-c,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,5,prtclcbe,Vlaams Belang,7,BE-5-7-c,BE-4-8-c,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,5,prtclcbe,Open VLD,8,BE-5-8-c,BE-1-5-c,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,5,prtclcbe,CDH,9,BE-5-9-c,BE-1-12-c,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,5,prtclcbe,Ecolo,10,BE-5-10-c,BE-1-11-c,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,5,prtclcbe,Front National,11,BE-5-11-c,BE-1-15-c,191,BEL,FN,Front National,National Front,
BE,5,prtclcbe,MR,12,BE-5-12-c,BE-1-14-c,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,5,prtclcbe,PS,13,BE-5-13-c,BE-1-13-c,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,5,prtclcbe,PTB,14,BE-5-14-c,BE-5-14-c,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,5,prtclcbe,Other,16,BE-5-16-c,BE-1-16-c,1834,BEL,etc,other,other,7
BE,5,prtvtcbe,Groen!,1,BE-5-1-v,BE-1-1-v,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,5,prtvtcbe,CD&V,2,BE-5-2-v,BE-2-2-v,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,5,prtvtcbe,N-VA,3,BE-5-3-v,BE-2-3-v,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,5,prtvtcbe,Lijst Dedecker,4,BE-5-4-v,BE-4-4-v,43,BEL,LD/LDD,"Lijst Dedecker / Libertair, Direct, Democratisch","List Dedecker / Libertarian, Direct, Democratic",
BE,5,prtvtcbe,SP.A,5,BE-5-5-v,BE-1-3-v,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,5,prtvtcbe,PVDA+,6,BE-5-6-v,BE-1-7-v,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,5,prtvtcbe,Vlaams Belang,7,BE-5-7-v,BE-4-7-v,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,5,prtvtcbe,Open VLD,8,BE-5-8-v,BE-1-5-v,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,5,prtvtcbe,CDH,9,BE-5-9-v,BE-1-12-v,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,5,prtvtcbe,Ecolo,10,BE-5-10-v,BE-1-11-v,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,5,prtvtcbe,Front National,11,BE-5-11-v,BE-1-15-v,191,BEL,FN,Front National,National Front,
BE,5,prtvtcbe,MR,12,BE-5-12-v,BE-2-12-v,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,5,prtvtcbe,PS,13,BE-5-13-v,BE-1-14-v,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,5,prtvtcbe,PTB,14,BE-5-14-v,BE-1-16-v,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,5,prtvtcbe,Parti Populaire,15,BE-5-15-v,BE-5-15-v,639,BEL,Pp,Parti populaire,People's Party,
BE,5,prtvtcbe,Other,16,BE-5-16-v,BE-1-17-v,1834,BEL,etc,other,other,7
BE,5,prtvtcbe,Blanco,17,BE-5-17-v,BE-2-15-v,3002,BEL,tech,technical,technical,12
BE,5,prtvtcbe,Ongeldig,18,BE-5-18-v,BE-5-18-v,3002,BEL,tech,technical,technical,12
BE,6,prtclcbe,Groen!,1,BE-6-1-c,BE-1-1-c,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,6,prtclcbe,CD&V,2,BE-6-2-c,BE-1-2-c,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,6,prtclcbe,N-VA,3,BE-6-3-c,BE-1-4-c,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,6,prtclcbe,Lijst Dedecker,4,BE-6-4-c,BE-4-4-c,43,BEL,LD/LDD,"Lijst Dedecker / Libertair, Direct, Democratisch","List Dedecker / Libertarian, Direct, Democratic",
BE,6,prtclcbe,SP.A,5,BE-6-5-c,BE-1-3-c,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,6,prtclcbe,PVDA+,6,BE-6-6-c,BE-1-7-c,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,6,prtclcbe,Vlaams Belang,7,BE-6-7-c,BE-4-8-c,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,6,prtclcbe,Open VLD,8,BE-6-8-c,BE-1-5-c,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,6,prtclcbe,CDH,9,BE-6-9-c,BE-1-12-c,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,6,prtclcbe,Ecolo,10,BE-6-10-c,BE-1-11-c,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,6,prtclcbe,Front National,11,BE-6-11-c,BE-1-15-c,191,BEL,FN,Front National,National Front,
BE,6,prtclcbe,MR,12,BE-6-12-c,BE-1-14-c,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,6,prtclcbe,PS,13,BE-6-13-c,BE-1-13-c,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,6,prtclcbe,PTB,14,BE-6-14-c,BE-5-14-c,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,6,prtclcbe,Parti Populaire,15,BE-6-15-c,BE-6-15-c,639,BEL,Pp,Parti populaire,People's Party,
BE,6,prtclcbe,Other,16,BE-6-16-c,BE-1-16-c,1834,BEL,etc,other,other,7
BE,6,prtvtcbe,Groen!,1,BE-6-1-v,BE-1-1-v,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,6,prtvtcbe,CD&V,2,BE-6-2-v,BE-2-2-v,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,6,prtvtcbe,N-VA,3,BE-6-3-v,BE-2-3-v,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,6,prtvtcbe,Lijst Dedecker,4,BE-6-4-v,BE-4-4-v,43,BEL,LD/LDD,"Lijst Dedecker / Libertair, Direct, Democratisch","List Dedecker / Libertarian, Direct, Democratic",
BE,6,prtvtcbe,SP.A,5,BE-6-5-v,BE-1-3-v,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,6,prtvtcbe,PVDA+,6,BE-6-6-v,BE-1-7-v,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,6,prtvtcbe,Vlaams Belang,7,BE-6-7-v,BE-4-7-v,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,6,prtvtcbe,Open VLD,8,BE-6-8-v,BE-1-5-v,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,6,prtvtcbe,CDH,9,BE-6-9-v,BE-1-12-v,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,6,prtvtcbe,Ecolo,10,BE-6-10-v,BE-1-11-v,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,6,prtvtcbe,Front National,11,BE-6-11-v,BE-1-15-v,191,BEL,FN,Front National,National Front,
BE,6,prtvtcbe,MR,12,BE-6-12-v,BE-2-12-v,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,6,prtvtcbe,PS,13,BE-6-13-v,BE-1-14-v,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,6,prtvtcbe,PTB,14,BE-6-14-v,BE-1-16-v,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,6,prtvtcbe,Parti Populaire,15,BE-6-15-v,BE-5-15-v,639,BEL,Pp,Parti populaire,People's Party,
BE,6,prtvtcbe,Other,16,BE-6-16-v,BE-1-17-v,1834,BEL,etc,other,other,7
BE,6,prtvtcbe,Blanco,17,BE-6-17-v,BE-2-15-v,3002,BEL,tech,technical,technical,12
BE,6,prtvtcbe,Ongeldig,18,BE-6-18-v,BE-5-18-v,3002,BEL,tech,technical,technical,12
BE,7,prtclcbe,Groen!,1,BE-7-1-c,BE-1-1-c,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,7,prtclcbe,CD&V,2,BE-7-2-c,BE-1-2-c,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,7,prtclcbe,N-VA,3,BE-7-3-c,BE-1-4-c,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,7,prtclcbe,SP.A,5,BE-7-5-c,BE-1-3-c,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,7,prtclcbe,PVDA+,6,BE-7-6-c,BE-1-7-c,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,7,prtclcbe,Vlaams Belang,7,BE-7-7-c,BE-4-8-c,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,7,prtclcbe,Open VLD,8,BE-7-8-c,BE-1-5-c,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,7,prtclcbe,CDH,9,BE-7-9-c,BE-1-12-c,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,7,prtclcbe,Ecolo,10,BE-7-10-c,BE-1-11-c,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,7,prtclcbe,Front National,11,BE-7-11-c,BE-1-15-c,191,BEL,FN,Front National,National Front,
BE,7,prtclcbe,MR,12,BE-7-12-c,BE-1-14-c,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,7,prtclcbe,PS,13,BE-7-13-c,BE-1-13-c,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,7,prtclcbe,PTB,14,BE-7-14-c,BE-5-14-c,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,7,prtclcbe,Parti Populaire,15,BE-7-15-c,BE-6-15-c,639,BEL,Pp,Parti populaire,People's Party,
BE,7,prtclcbe,Other,16,BE-7-16-c,BE-1-16-c,1834,BEL,etc,other,other,7
BE,7,prtvtcbe,Groen!,1,BE-7-1-v,BE-1-1-v,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,7,prtvtcbe,CD&V,2,BE-7-2-v,BE-2-2-v,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,7,prtvtcbe,N-VA,3,BE-7-3-v,BE-2-3-v,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,7,prtvtcbe,SP.A,5,BE-7-5-v,BE-1-3-v,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,7,prtvtcbe,PVDA+,6,BE-7-6-v,BE-1-7-v,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,7,prtvtcbe,Vlaams Belang,7,BE-7-7-v,BE-4-7-v,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,7,prtvtcbe,Open VLD,8,BE-7-8-v,BE-1-5-v,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,7,prtvtcbe,CDH,9,BE-7-9-v,BE-1-12-v,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,7,prtvtcbe,Ecolo,10,BE-7-10-v,BE-1-11-v,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,7,prtvtcbe,Front National,11,BE-7-11-v,BE-1-15-v,191,BEL,FN,Front National,National Front,
BE,7,prtvtcbe,MR,12,BE-7-12-v,BE-2-12-v,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,7,prtvtcbe,PS,13,BE-7-13-v,BE-1-14-v,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,7,prtvtcbe,PTB,14,BE-7-14-v,BE-1-16-v,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,7,prtvtcbe,Parti Populaire,15,BE-7-15-v,BE-5-15-v,639,BEL,Pp,Parti populaire,People's Party,
BE,7,prtvtcbe,Other,16,BE-7-16-v,BE-1-17-v,1834,BEL,etc,other,other,7
BE,7,prtvtcbe,Blanco,17,BE-7-17-v,BE-2-15-v,3002,BEL,tech,technical,technical,12
BE,7,prtvtcbe,Ongeldig,18,BE-7-18-v,BE-5-18-v,3002,BEL,tech,technical,technical,12
BE,8,prtclcbe,Groen!,1,BE-8-1-c,BE-1-1-c,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,8,prtclcbe,CD&V,2,BE-8-2-c,BE-1-2-c,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,8,prtclcbe,N-VA,3,BE-8-3-c,BE-1-4-c,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,8,prtclcbe,Lijst Dedecker,4,BE-8-4-c,BE-4-4-c,43,BEL,LD/LDD,"Lijst Dedecker / Libertair, Direct, Democratisch","List Dedecker / Libertarian, Direct, Democratic",
BE,8,prtclcbe,SP.A,5,BE-8-5-c,BE-1-3-c,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,8,prtclcbe,PVDA+,6,BE-8-6-c,BE-1-7-c,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,8,prtclcbe,Vlaams Belang,7,BE-8-7-c,BE-4-8-c,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,8,prtclcbe,Open VLD,8,BE-8-8-c,BE-1-5-c,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,8,prtclcbe,CDH,9,BE-8-9-c,BE-1-12-c,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,8,prtclcbe,Ecolo,10,BE-8-10-c,BE-1-11-c,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,8,prtclcbe,Front National,11,BE-8-11-c,BE-1-15-c,191,BEL,FN,Front National,National Front,
BE,8,prtclcbe,MR,12,BE-8-12-c,BE-1-14-c,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,8,prtclcbe,PS,13,BE-8-13-c,BE-1-13-c,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,8,prtclcbe,PTB,14,BE-8-14-c,BE-5-14-c,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,8,prtclcbe,Parti Populaire,15,BE-8-15-c,BE-6-15-c,639,BEL,Pp,Parti populaire,People's Party,
BE,8,prtclcbe,Other,16,BE-8-16-c,BE-1-16-c,1834,BEL,etc,other,other,7
BE,8,prtvtcbe,Groen!,1,BE-8-1-v,BE-1-1-v,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,8,prtvtcbe,CD&V,2,BE-8-2-v,BE-2-2-v,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,8,prtvtcbe,N-VA,3,BE-8-3-v,BE-2-3-v,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,8,prtvtcbe,Lijst Dedecker,4,BE-8-4-v,BE-4-4-v,43,BEL,LD/LDD,"Lijst Dedecker / Libertair, Direct, Democratisch","List Dedecker / Libertarian, Direct, Democratic",
BE,8,prtvtcbe,SP.A,5,BE-8-5-v,BE-1-3-v,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,8,prtvtcbe,PVDA+,6,BE-8-6-v,BE-1-7-v,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,8,prtvtcbe,Vlaams Belang,7,BE-8-7-v,BE-4-7-v,1968,BEL,VB,Vlaams Belang,Flemish Interest,
BE,8,prtvtcbe,Open VLD,8,BE-8-8-v,BE-1-5-v,49,BEL,PVV-OVLD,Partij voor Vrijheid en Vooruitgang – Open Vlaamse Liberalen en Democraten,Party of Liberty and Progress -- Open Flemish Liberals and Democrats,
BE,8,prtvtcbe,CDH,9,BE-8-9-v,BE-1-12-v,2338,BEL,CDH,Centre démocrate humaniste,Humanist Democratic Centre,
BE,8,prtvtcbe,Ecolo,10,BE-8-10-v,BE-1-11-v,1563,BEL,Ecolo,Écologistes Confédérés pour l'organisation de luttes originales,Confederated ecologists for the organisation of original struggles,
BE,8,prtvtcbe,Front National,11,BE-8-11-v,BE-1-15-v,191,BEL,FN,Front National,National Front,
BE,8,prtvtcbe,MR,12,BE-8-12-v,BE-2-12-v,789,BEL,MR,Mouvement Réformateur,Reformist Movement,
BE,8,prtvtcbe,PS,13,BE-8-13-v,BE-1-14-v,500,BEL,PS,Parti Socialiste,Socialist Party [Francophone],
BE,8,prtvtcbe,PTB,14,BE-8-14-v,BE-1-16-v,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,8,prtvtcbe,Parti Populaire,15,BE-8-15-v,BE-5-15-v,639,BEL,Pp,Parti populaire,People's Party,
BE,8,prtvtcbe,Other,16,BE-8-16-v,BE-1-17-v,1834,BEL,etc,other,other,7
BE,9,prtcldbe,Groen!,1,BE-9-1-c,BE-1-1-c,528,BEL,AGL-Gr,Agalev – Groen,Agalev -- Green,
BE,9,prtcldbe,CD&V,2,BE-9-2-c,BE-1-2-c,604,BEL,CD&V,Christen-Democratisch en Vlaams,Christian Democrats and Flemish,
BE,9,prtcldbe,N-VA,3,BE-9-3-c,BE-1-4-c,36,BEL,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,
BE,9,prtcldbe,SP.A,5,BE-9-5-c,BE-1-3-c,1680,BEL,SPA,Socialistische Partij Anders,Socialist Party Differently,
BE,9,prtcldbe,PVDA+,6,BE-9-6-c,BE-1-7-c,1753,BEL,PVDA – PTB,Partij van de Arbeid van België – Parti du Travail de Belgique,Workers' Party of Belgium,
BE,9,prtcldbe,Vlaams Belang,7,BE-9-7-c,BE-4-8-c,1968,BEL,VB,Vlaams Belang,Flemish Interest,
