country,partyfacts_id,wikidata_id,name,name_short,name_native
GRL,5531,Q1128374,Inuit Ataqatigiit,IA,Inuit Ataqatigiit
GRL,6956,Q734437,Association of Candidates,,Kattusseqatigiit
GRL,8243,Q50802925,Nunatta Qitornai,,Nunatta Qitornai
GRL,5532,Q7428697,Inuit Party,,Partii Inuit
GRL,5536,Q16856492,Naleraq,,
GRL,5535,Q571175,Siumut,,Siumut
GRL,6957,Q6467445,Labour Party,,
GRD,3861,Q5607370,Grenada National Party,,
GRD,4431,Q5607378,Grenada United Labour Party,,
GRD,4240,Q1254278,National Democratic Congress,NDC,
GRD,8384,Q1267080,New Jewel Movement,New/JEWEL/Movement,
GRD,3859,Q1288287,New National Party,,New National Party
GRD,3857,Q7753206,The National Party,,
GTM,8061,Q54263417,Bienestar Nacional,,
GTM,4426,Q5761555,Social Action Centre,,
GTM,4424,Q5780134,"Commitment, Renewal and Order",,"Compromiso, Renovación y Orden"
GTM,1322,Q2297948,Guatemalan Christian Democracy,,Democracia Cristiana Guatemalteca
GTM,2487,Q4825864,Authentic Integral Development,,
GTM,1413,Q4613840,Encuentro por Guatemala,,Encuentro por Guatemala
GTM,5955,Q5869416,National Convergence Front,,
GTM,941,Q116740520,Institutional Republican Party,,Partido Republicano Institucional
GTM,7243,Q7887802,United Front of Political Parties and Civic Associations,,
GTM,5957,Q20652377,Fuerza,,
GTM,538,Q1062788,Grow Party,,Gran Alianza Nacional
GTM,4337,Q5944368,Renewed Democratic Liberty,,Libertad Democrática Renovada
GTM,4334,Q2185969,National Liberation Movement,,Movimiento de Liberación Nacional
GTM,7911,Q56274977,Semilla Movement,,
GTM,4782,Q7318726,Revolutionary Action Party,,Partido Acción Revolucionaria
GTM,8316,Q5163058,Conservative Party,,Partido Conservador
GTM,1035,Q2073191,National Advancement Party,,Partido de Avanzada Nacional
GTM,4734,Q2063777,Guatemalan Party of Labour,,Partido Guatemalteco del Trabajo
GTM,8063,Q56274973,Partido Humanista de Guatemala,,Partido Humanista de Guatemala
GTM,4437,Q6041139,Institutional Democratic Party,,Partido Institucional Democrático
GTM,5242,Q25204703,Liberal Party,,Partido Liberal
GTM,524,Q1803640,Patriotic Party,,Partido Patriota
GTM,4736,Q6972246,National Democratic Reconciliation Party,,
GTM,5967,Q116740520,Institutional Republican Party,,Partido Republicano Institucional
GTM,4425,Q7318829,Revolutionary Party,,Partido Revolucionario
GTM,5241,Q7551632,Socialist Party,,
GTM,71,Q2395412,Unionist Party,,Partido Unionista
GTM,5966,Q6064406,Todos,,
GTM,1668,Q1237557,National Unity of Hope,UNE,Unidad Nacional de la Esperanza
GTM,5971,Q430960,Guatemalan National Revolutionary Unity,URNG/MAIZ,Unidad Revolucionaria Nacional Guatemalteca
GTM,706,Q6979766,National Change Union,,Unión del Cambio Nacional
GTM,8060,Q54263202,Valor (political party),,Valor
GTM,7910,Q54263394,Vamos,,
GTM,6856,Q6163926,VIVA,,Visión con Valores
GIN,6446,Q7551545,Socialist Democracy of Guinea,,Démocratie Socialiste de Guinée
GIN,4275,Q3550145,Union of Republican Forces,UFR,Union des Forces Républicaines
GIN,5780,Q1583061,Unity and Progress Party,PUP,Parti de l'Unité et du Progrès
GIN,4737,Q1186265,Democratic Party of Guinea – African Democratic Rally,PDG/RDA,Parti Démocratique de Guinée-Rassemblement Démocratique Africain
GIN,4063,Q2663294,Rally of the Guinean People,,
GIN,7334,Q1332068,French Section of the Workers' International,СФИО,Section française de l'Internationale ouvrière
GIN,4274,Q577455,Union of Democratic Forces of Guinea,,Union des forces démocratiques de Guinée
GIN,4276,Q7886460,Union for Progress and Renewal,UPR,Union pour le Progrès et le Renouveau
GNB,7559,Q65086399,Assembly of the People United,,
GNB,4233,Q1455523,Struggle Front for the National Independence of Guinea,,
GNB,8046,Q16740046,Democratic Front,,
GNB,8048,Q17043850,Democratic Social Front,,
GNB,8049,Q16739990,Guinean League for Ecological Protection,,
GNB,7901,Q62258541,Madem G-15,,Movimento Para Alternância Democrâtica
GNB,8051,Q16978150,Unity Movement for Democracy,,
GNB,4237,Q776352,African Party for the Independence of Guinea and Cape Verde,PAIGC,Partido Africano para a Independência da Guiné e Cabo Verde
GNB,4234,Q17070796,Democratic Convergence Party,,
GNB,5159,Q16957358,New Democracy Party,,
GNB,4236,Q461351,Party for Social Renewal,,Partido da Renovaçao Social
GNB,8047,Q16955766,Democratic Party of Progress,,
GNB,8050,Q17037979,Party for Renewal and Development,,
GNB,5158,Q16968513,Republican Party for Independence and Development,,
GNB,8811,Q17103380,Social Democratic Party,,
GNB,4238,Q7889155,United Social Democratic Party,,Partido Unido Social Democrático
GNB,4235,Q7315625,Resistance of Guinea-Bissau-Bafatá Movement,,
GNB,5915,Q7886422,Union for Change,UM,
GUY,3882,Q3625443,Alliance for Change,,
GUY,7119,Q16824207,A Partnership for National Unity,APNU,
GUY,8711,Q5622721,Guyana Action Party,GAP,
GUY,4243,Q16895537,National Labour Front,,
GUY,4247,Q647210,People's National Congress,,
GUY,4246,Q1972521,People's Progressive Party,PPP/C,The People's Progressive Party of Guyana
GUY,4242,Q7771570,The United Force,,
GUY,6067,Q17111428,Working People's Alliance,,
HTI,5268,Q1395689,Fanmi Lavalas,,Famille Lavalas
HTI,5270,Q3366461,Fusion of Haitian Social Democrats,,Fuzyon Sosyodemokrat Ayiti
HTI,5828,Q3088455,Lespwa,,Fwon Lespwa
HTI,7253,Q21207600,Haitian Tèt Kale Party,PHTK,
HTI,5271,Q22032417,Patriotic Unity,,
HTI,6393,Q5639708,Haiti in Action,AAA,Haïti en Action
HTI,5602,Q3356033,Struggling People's Organization,,Òganizasyon Pèp Kap Lité
HTI,5601,Q3419888,Rally of Progressive National Democrats,,Rassemblement des Démocrates Nationaux Progressistes
HTI,6069,Q3456317,Peasant Response,,Repons Peyizan
HTI,5829,Q5109956,Christian National Union for the Reconstruction of Haiti,,Union Nationale Chrétienne pour la Reconstruction d'Haiti
HND,8813,Q18335842,Honduran Patriotic Alliance,,Alianza Patriótica Hondureña
HND,5161,Q970952,Liberty and Refoundation,Libre,Libertad y Refundación
HND,5160,Q7140524,Anti-Corruption Party,,Partido Anticorrupción de Honduras
HND,1460,Q2689839,Christian Democratic Party of Honduras,,Partido Demócrata Cristiano de Honduras
HND,1703,Q6036212,Innovation and Unity Party,,Partido Innovación y Unidad Social Demócrata
HND,593,Q538272,Liberal Party of Honduras,,Partido Liberal de Honduras
HND,1416,Q1579466,National Party of Honduras,PNH,Partido Nacional de Honduras
HND,1051,Q5255838,Democratic Unification Party,,Partido Unificación Democrática
HND,6714,Q5060328,Central American Unionist Party,,
HKG,8007,Q2914027,Business and Professionals Alliance for Hong Kong,BPA,
HKG,6961,Q5122722,Citizens Party,,
HKG,4518,Q23055,Civic Party,,
HKG,8008,Q16923430,Civic Passion,,
HKG,5620,Q21916,Democratic Alliance for the Betterment and Progress of Hong Kong,DAB,
HKG,4519,Q21892,Democratic Party,,
HKG,7081,Q837695,Association for Democracy and People's Livelihood,ADPL,
HKG,8002,Q5894453,Hong Kong Confederation of Trade Unions,,
HKG,5621,Q23062,Hong Kong Federation of Trade Unions,FTU,
HKG,8006,Q5894952,Hong Kong Progressive Alliance,,
HKG,8010,Q23888370,Hong Kong Resurgence Order,,
HKG,7000,Q6435071,Kowloon West New Dynamic,,
HKG,4521,Q23057,Labour Party,,
HKG,4522,Q1026514,League of Social Democrats,LSD,
HKG,8005,Q6540622,Liberal Democratic Federation of Hong Kong,,
HKG,8001,Q23060,Liberal Party,,
HKG,8004,Q10904250,Meeting Point,,
HKG,7080,Q6988161,Neighbourhood and Worker's Service Centre,,
HKG,6960,Q1026702,Neo Democrats,,
HKG,6962,Q23059,New People's Party,,
HKG,7001,Q2275784,New Territories Association of Societies,,
HKG,4520,Q1026597,People Power,,
HKG,8009,Q11089837,Proletariat Political Institute,,
HKG,6999,Q10898980,The Frontier,,
HKG,8003,Q4253937,United Democrats of Hong Kong,,
HUN,1132,Q519000,Agrarian Alliance,,
HUN,1779,Q856197,Centre Party,,Centrum Párt
HUN,8118,Q16965204,Christian National Economic Party,,
HUN,469,Q847504,Democratic Coalition,,Demokratikus Koalíció
HUN,5126,Q988305,Unity Party,EP,Egységes Párt
HUN,2458,Q3054830,Together 2014,,Együtt
HUN,6366,Q50583624,Fidesz–KDNP,,Fidesz–KDNP pártszövetség
HUN,1691,Q387006,Fidesz,,Fidesz – Magyar Polgári Szövetség
HUN,5756,Q1006287,"Independent Smallholders, Agrarian Workers and Civic Party",,"Független Kisgazda, Földmunkás és Polgári Párt"
HUN,1294,Q1006287,"Independent Smallholders, Agrarian Workers and Civic Party",,"Független Kisgazda, Földmunkás és Polgári Párt"
HUN,6720,Q15639359,Independent Hungarian Democratic Party,,Független Magyar Demokrata Párt
HUN,6814,Q1006324,Party of Independence and '48,,Függetlenségi és 48-as Párt
HUN,42,Q633442,Jobbik,Jobbik,Jobbik Magyarországért Mozgalom
HUN,1412,Q277879,Christian Democratic People's Party,KDNP,Kereszténydemokrata Néppárt
HUN,6718,Q1107497,Christian Economic and Social Party,KGSZP,Keresztény Gazdasági és Szociális Párt
HUN,6029,Q1107502,Christian National Union Party,KNEP,Keresztény Nemzeti Egyesülés Pártja
HUN,1650,Q54801,Politics Can Be Different,LMP,LMP – Magyarország Zöld Pártja
HUN,1697,Q766275,Hungarian Democratic Forum,,Magyar Demokrata Fórum
HUN,5753,Q1073752,Hungarian Working People's Party,,Magyar Dolgozók Pártja
HUN,6721,Q1161937,Hungarian Independence Party,,
HUN,1597,Q1051742,Hungarian Justice and Life Party,,
HUN,6129,Q832920,Hungarian Two-tailed Dog Party,MKKP,Magyar Kétfarkú Kutya Párt
HUN,859,Q584730,Hungarian Workers' Party,,Magyar Munkáspárt
HUN,5754,Q925418,Hungarian Communist Party,,
HUN,8119,Q1162125,Hungarian National Independence Party,,Magyar Nemzeti Függetlenségi Párt
HUN,1726,Q897658,Hungarian Social Democratic Party,MSZDP,Magyarországi Szociáldemokrata Párt
HUN,5755,Q897658,Hungarian Social Democratic Party,MSZDP,Magyarországi Szociáldemokrata Párt
HUN,299,Q16412,Hungarian Socialist Workers' Party,,Magyar Szocialista Munkáspárt
HUN,1408,Q753223,Hungarian Socialist Party,MSZP,Magyar Szocialista Párt
HUN,8264,Q716092,MIÉP–Jobbik Third Way Alliance of Parties,,MIÉP – Jobbik a Harmadik Út
HUN,7349,Q55443054,Our Homeland Movement,MHM,
HUN,8249,Q28563736,Momentum Movement,Momentum,Momentum Mozgalom
HUN,6819,Q1216660,National Party of Work,,Nemzeti Munkapárt
HUN,6719,Q1216666,National Peasant Party,,Nemzeti Parasztpárt
HUN,5127,Q160159,Arrow Cross Party,NYKP,Nyilaskeresztes Párt – Hungarista Mozgalom
HUN,6818,Q1226105,National Constitution Party,,Országos Alkotmánypárt
HUN,8265,Q15728091,Unity,,Összefogás
HUN,3115,Q15177537,Dialogue for Hungary,,Párbeszéd Magyarországért
HUN,7256,Q1238308,Civic Democratic Party,PDP,Polgári Demokrata Párt
HUN,910,Q200599,Alliance of Free Democrats,,Szabad Demokraták Szövetsége – a Magyar Liberális Párt
HUN,6813,Q722796,Liberal Party,,Szabadelvű Párt
HUN,184,Q1461637,Entrepreneurs' Party,,
ISL,1249,Q2165306,People's Alliance,,Alþýðubandalagið
ISL,1325,Q1753703,Social Democratic Party,,Alþýðuflokkurinn
ISL,1953,Q16975715,Farmers' Party,,
ISL,1951,Q16975721,Farmers' Party,,
ISL,854,Q806257,Alliance of Social Democrats,,
ISL,2517,Q5019160,Bright Future,,Björt framtíð
ISL,1433,Q1021378,Citizens' Party,,Borgaraflokkurinn
ISL,224,Q747640,Citizens' Movement,,Borgarahreyfingin
ISL,2518,Q4415446,Dawn,,Dögun
ISL,5852,Q27273216,People's Party,,Flokkur Fólksins
ISL,2519,Q4415446,Dawn,,Dögun
ISL,964,Q1046777,Progressive Party,,Framsóknarflokkurinn
ISL,1224,Q1421878,Liberal Party,,Frjálslyndi flokkurinn
ISL,1890,Q6540707,Liberal Party,,Frjálslyndi flokkurinn
ISL,2516,Q7333442,Right-Green Movement,,Hægri Grænir flokkur fólksins
ISL,1958,Q3482235,Home Rule Party,,
ISL,1891,Q3354593,Conservative Party,,Íhaldsflokkurinn
ISL,125,Q572015,Icelandic Movement – Living Country,,Íslandshreyfingin – lifandi land
ISL,1881,Q1576363,Communist Party of Iceland,,
ISL,2514,Q12543188,Iceland Democratic Party,,
ISL,77,Q7314622,Republican Party,,Lýðveldisflokkurinn
ISL,7565,Q41280154,Centre Party,,Miðflokkurinn
ISL,1956,Q16981267,Independent Farmers,,
ISL,2048,Q198403,Pirate Party Iceland,,Píratar
ISL,2515,Q12813937,Rainbow (Iceland),,Regnboginn
ISL,8173,Q7885947,Union Party,,
ISL,1396,Q1141127,Social Democratic Alliance,,Samfylkingin
ISL,1517,Q3319471,Union of Liberals and Leftists,,
ISL,525,Q1451591,Women's List,,
ISL,363,Q218303,Independence Party,,Sjálfstæðisflokkurinn
ISL,1954,Q6016153,Independence Party,,Sjálfstæðisflokkurinn
ISL,1957,Q6016153,Independence Party,,Sjálfstæðisflokkurinn
ISL,1952,Q6016153,Independence Party,,Sjálfstæðisflokkurinn
ISL,1208,Q1974972,People's Unity Party – Socialist Party,,
ISL,5454,Q23789296,Liberal Reform Party,,Viðreisn
ISL,457,Q1130754,Left-Green Movement,VG,Vinstrihreyfingin – grænt framboð
ISL,494,Q1166996,National Awakening,,Þjóðvaki – Hreyfing Fólksins
ISL,673,Q674581,National Preservation Party,,Þjóðvarnarflokkurinn
IND,5180,Q129844,Aam Aadmi Party,AAP,
IND,1571,Q651141,All India Anna Dravida Munnetra Kazhagam,AIADMK,
IND,7257,Q223898,All India Muslim League,,آل اِنڈِیا مُسْلِم لِیگ
IND,2494,Q912899,All India Trinamool Congress,AITC,
IND,5177,Q2740234,Asom Gana Parishad,AGP,
IND,937,Q803681,Bahujan Samaj Party,BSP,
IND,6321,Q1455015,Left Front,,
IND,4787,Q3245961,Bharatiya Jana Sangh,,
IND,422,Q10230,Bharatiya Janata Party,BJP,भारतीय जनता पार्टी
IND,408,Q837159,Communist Party of India,CPI,भारतीय कम्युनिस्ट पार्टी
IND,5182,Q3380843,Bharatiya Kranti Dal,,
IND,4100,Q3595130,Bharatiya Lok Dal,,
IND,2495,Q859993,Biju Janata Dal,BJD,ବିଜୁ ଜନତା ଦଳ
IND,893,Q234277,Communist Party of India (Marxist),CPI/M/or/CPIM/or/CPM,भारत की कम्युनिस्ट पार्टी (मार्क्सवादी)
IND,6217,Q5160848,Congress for Democracy,,
IND,7258,Q16979731,Congress Nationalist Party,,
IND,17,Q1255973,Dravida Munnetra Kazhagam,DMK,
IND,4104,Q13111739,Indian Congress (Socialist),,
IND,7261,Q6020892,Indian Liberal Party,,
IND,1297,Q10225,Indian National Congress,INC,भारतीय राष्ट्रीय कांग्रेस
IND,6639,Q3523002,Indian National Congress (Organisation),INC/O,
IND,8733,Q6021036,Indian National Congress (R),INC/R,
IND,4105,Q6021043,Indian National Congress (U),INC/U,
IND,1455,Q3196786,Indian Union Muslim League,I/U/M/L,
IND,8937,Q1626979,Jammu & Kashmir National Conference,JKNC,
IND,1207,Q1682547,Janata Dal,JD,
IND,4112,Q6150829,Janata Dal (Ajit),,
IND,2496,Q1601619,Janata Dal (Secular),JD/S,
IND,2498,Q904827,Janata Dal (United),JD/U,
IND,4788,Q2352638,Janata Party,JP,
IND,5178,Q6150842,Janata Party (Secular),JP/S,
IND,2490,Q1561861,Nationalist Congress Party,NCP,
IND,8935,Q1887353,Pattali Makkal Katchi,PMK,
IND,5174,Q3633824,Praja Socialist Party,,
IND,2497,Q3176919,Rashtriya Janata Dal,RJD,
IND,5175,Q3279403,Republican Party of India,,
IND,8493,Q10660839,Samajwadi Janata Party,SJP/R,
IND,2491,Q1546941,Samajwadi Party,SP,
IND,4102,Q3781719,Samata Party,SAP,
IND,5181,Q7413188,Samyukta Socialist Party,,
IND,2499,Q148034,Shiromani Akali Dal,,
IND,4103,Q7498934,Shiromani Akali Dal (Amritsar),,
IND,2394,Q59177,Shiv Sena,,
IND,7260,Q2605500,Swaraj Party,,
IND,5176,Q2002819,Swatantra Party,SWA,
IND,2492,Q2279320,Telugu Desam Party,TDP,
IND,5179,Q8046035,YSR Congress Party,YSRCP/or/YCP,
IDN,4499,Q686441,Nahdlatul Ulama,,
IDN,2557,Q2434365,National Mandate Party,PAN,Partai Amanat Nasional
IDN,4212,Q4261778,Reform Star Party,PBR,
IDN,4211,Q7250923,Prosperous Peace Party,PDS,Partai Damai Sejahtera
IDN,4498,Q2084109,Indonesian Democratic Party,PDI,Partai Demokrasi Indonesia
IDN,2560,Q1186306,Indonesian Democratic Party – Struggle,PDIP,Partai Demokrasi Indonesia Perjuangan
IDN,2561,Q1186227,Democratic Party,Dem,Partai Demokrat
IDN,4495,Q4261459,Great Indonesia Movement Party,Partai/Gerindra,
IDN,2304,Q1536552,Golongan Karya Party,Partai/Golkar,Partai Golongan Karya
IDN,4497,Q4262041,People's Conscience Party,Partai/Hanura,
IDN,4209,Q5158454,Concern for the Nation Functional Party,PKPB,
IDN,4476,Q13405290,Indonesian Justice and Unity Party,PKPI,
IDN,2556,Q1511101,Prosperous Justice Party,PKS,Partai Keadilan Sejahtera
IDN,2559,Q1257317,National Awakening Party,PKB,Partai Kebangkitan Bangsa
IDN,4503,Q157744,Communist Party of Indonesia,PKI,Partai Komunis Indonesia
IDN,5300,Q2579297,Masyumi Party,Masyumi,Partai Majelis Syuro Muslimin Indonesia
IDN,4501,Q60679977,Parmusi,Parmusi,Partai Muslimin Indonesia
IDN,4496,Q4207219,Nasdem Party,,
IDN,4500,Q1965221,Indonesian National Party,,Partai Nasional Indonesia
IDN,2558,Q2669302,United Development Party,PPP,Partai Persatuan Pembangunan
IDN,8504,Q204699,Socialist Party of Indonesia,PSI,Partai Sosialis Indonesia
IRN,6322,Q20987770,Council for coordinating the Reforms Front,,شورای هماهنگی جبهه اصلاحات
IRN,4739,Q1968072,National Front,,جبهه‌ ملی
IRN,8497,Q5321356,E'tedalion Party,,
IRN,6053,Q2610417,Alliance of Builders of Islamic Iran,,ائتلاف آبادگران ایران اسلامی
IRN,7263,Q5664897,Democrat Party of Iran,,
IRN,7265,Q5960938,National Will Party,,
IRN,8495,Q28169540,Reformers' Party,,
IRN,7816,Q6888510,Moderation and Development Party,,
IRN,7264,Q28169816,National Union Party,,حزب اتحاد ملی
IRN,7814,Q2425963,National Trust Party,,حزب اعتماد ملی ایران
IRN,6873,Q1130560,Muslim People's Republic Party,,
IRN,6871,Q28169527,Nationalists’ Party,,
IRN,7818,Q2843214,Islamic Coalition Party,,
IRN,8494,Q7318529,Revival Party,,
IRN,7266,Q28169777,Justice Party,,
IRN,6650,Q10292318,New Iran Party,,
IRN,5802,Q640379,Islamic Republican Party,,
IRN,5166,Q7887801,United Front of Conservatives,,جبههٔ متحد اصولگرایان
IRN,5359,Q1817687,Combatant Clergy Association,,جامعۀ روحانیت مبارز
IRN,7819,Q10860765,Society of Devotees of the Islamic Revolution,,
IRN,7821,Q5505887,Front of Islamic Revolution Stability,,
IRN,6875,Q1509407,Islamic Iran Participation Front,,جبهه مشارکت ایران اسلامی
IRN,5360,Q655126,Executives of Construction Party,,حزب کارگزاران سازندگی ایران‎
IRN,4738,Q25209595,People's Party,,
